midcyc_datetime,evolving_outlines_darea (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dvol_corr (m^3),static_outline_area,static_outline_dh (m),static_outline_region_dh (m),static_outline_dh_corr (m),static_outline_dvol_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dvol_corr (m^3)
2018-11-16 14:15:00,0.0,0.0,0.0,0.0,0.0,600000000.0,0.015009545,0.0047055017,0.010304043,6182425.84168911,-600000000.0,-0.0047055017203092575,-0.01030404306948185,-6182425.84168911
2019-02-15 21:45:00,0.0,0.0,0.0,0.0,0.0,600000000.0,0.03083439,0.039632678,-0.008798288,-5278972.908854485,-600000000.0,-0.03963267803192139,0.008798288181424141,5278972.908854485
2019-05-18 05:15:00,0.0,0.0,0.0,0.0,0.0,600000000.0,0.029281259,0.020588549,0.00869271,5215625.837445259,-600000000.0,-0.020588548853993416,-0.008692709729075432,-5215625.837445259
2019-08-17 12:45:00,0.0,0.0,0.0,0.0,0.0,600000000.0,0.02024091,0.008240133,0.012000778,7200466.655194759,-600000000.0,-0.008240132592618465,-0.012000777758657932,-7200466.655194759
2019-11-16 20:15:00,0.0,0.0,0.0,0.0,0.0,600000000.0,-0.013409771,-0.027602956,0.014193185,8515910.804271698,-600000000.0,0.02760295569896698,-0.014193184673786163,-8515910.804271698
2020-02-16 03:45:00,0.0,0.0,0.0,0.0,0.0,600000000.0,0.016139513,0.008998822,0.0071406905,4284414.276480675,-600000000.0,-0.008998822420835495,-0.007140690460801125,-4284414.276480675
2020-05-17 11:15:00,0.0,0.0,0.0,0.0,0.0,600000000.0,0.018508758,0.009098488,0.0094102705,5646162.293851376,-600000000.0,-0.00909848790615797,-0.009410270489752293,-5646162.293851376
2020-08-16 18:45:00,0.0,0.0,0.0,0.0,0.0,600000000.0,0.0053115897,-0.0069460324,0.012257623,7354573.532938957,-600000000.0,0.006946032401174307,-0.012257622554898262,-7354573.532938957
2020-11-16 02:15:00,0.0,0.0,0.0,0.0,0.0,600000000.0,0.013688511,0.0028300225,0.010858489,6515093.520283699,-600000000.0,-0.002830022480338812,-0.010858489200472832,-6515093.520283699
2021-02-15 09:45:00,0.0,0.0,0.0,0.0,0.0,600000000.0,0.01850682,0.012052512,0.0064543076,3872584.5515727997,-600000000.0,-0.012052511796355247,-0.006454307585954666,-3872584.5515727997
2021-05-17 17:15:00,0.0,0.0,0.0,0.0,0.0,600000000.0,-0.005341597,-0.01793352,0.012591923,7555153.593420982,-600000000.0,0.017933519557118416,-0.012591922655701637,-7555153.593420982
2021-08-17 00:45:00,7018762.618757531,0.1296590119600296,0.12277831882238388,0.0068806931376457214,48293.95178564926,600000000.0,0.08961533,0.082357675,0.0072576553,4354593.1577682495,-592981237.3812425,0.040420643985271454,-0.0003769621253013611,-4306299.2059826
2021-11-16 08:15:00,0.0,0.0,0.0,0.0,0.0,600000000.0,-0.01864226,-0.031102048,0.0124597885,7475873.082876205,-600000000.0,0.031102048233151436,-0.012459788471460342,-7475873.082876205
2022-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,600000000.0,0.03772687,0.03524896,0.0024779104,1486746.221780777,-600000000.0,-0.03524896129965782,-0.0024779103696346283,-1486746.221780777
2022-05-17 23:15:00,0.0,0.0,0.0,0.0,0.0,600000000.0,0.01665678,0.0019426949,0.0147140855,8828451.298177242,-600000000.0,-0.0019426948856562376,-0.01471408549696207,-8828451.298177242
2022-08-17 06:45:00,0.0,0.0,0.0,0.0,0.0,600000000.0,0.020950777,0.010264723,0.010686055,6411632.8954696655,-600000000.0,-0.010264722630381584,-0.010686054825782776,-6411632.8954696655
2022-11-16 14:15:00,0.0,0.0,0.0,0.0,0.0,600000000.0,0.00052104425,-0.011133508,0.011654552,6992731.2433719635,-600000000.0,0.011133507825434208,-0.011654552072286606,-6992731.2433719635
2023-02-15 21:45:00,0.0,0.0,0.0,0.0,0.0,600000000.0,0.00059034675,-0.004702411,0.005292758,3175654.7279655933,-600000000.0,0.004702411126345396,-0.0052927578799426556,-3175654.7279655933
