mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3),date,mid_pt_datetime_CS2,stationary_outline_area (m^2)_CS2,stationary_outline_dh (m)_CS2,stationary_outline_region_dh (m)_CS2,stationary_outline_dh_corr (m)_CS2,stationary_outline_dV_corr (m^3)_CS2,name
2019-01-01 00:00:00,346765903.379349,0.15,-0.01,0.16,55482545.0,2019-01-01,2019-01-01 00:00:00,346765903.379349,0.15,-0.01,0.16,55482545.0,Slessor_23
2019-04-02 13:30:00,346765903.379349,0.42,0.1,0.32,110965089.0,2019-04-02,2019-04-02 06:00:00,346765903.379349,0.21,-0.0,0.21,72820840.0,Slessor_23
2019-07-02 21:00:00,346765903.379349,-0.44,0.05,-0.49,-169915293.0,2019-07-02,2019-07-02 12:00:00,346765903.379349,0.39,-0.02,0.41,142174020.0,Slessor_23
2019-10-02 04:30:00,346765903.379349,2.08,0.06,2.02,700467125.0,2019-10-02,2019-10-01 18:00:00,346765903.379349,0.66,-0.03,0.69,239268473.0,Slessor_23
2020-01-01 12:00:00,346765903.379349,0.44,-0.08,0.52,180318270.0,2020-01-01,2020-01-01 00:00:00,346765903.379349,0.67,-0.02,0.69,239268473.0,Slessor_23
2020-04-01 19:30:00,346765903.379349,-0.17,-0.07,-0.1,-34676590.0,2020-04-01,2020-04-01 12:00:00,346765903.379349,0.48,-0.01,0.49,169915293.0,Slessor_23
2020-07-02 03:00:00,346765903.379349,0.48,0.05,0.43,149109338.0,2020-07-02,2020-07-02 00:00:00,346765903.379349,0.33,0.01,0.32,110965089.0,Slessor_23
2020-10-01 10:30:00,346765903.379349,0.26,0.06,0.2,69353181.0,2020-10-01,2020-10-01 12:00:00,346765903.379349,0.21,0.05,0.16,55482545.0,Slessor_23
2020-12-31 18:00:00,346765903.379349,0.07,0.02,0.05,17338295.0,2020-12-31,2021-01-01 00:00:00,346765903.379349,0.13,0.05,0.08,27741272.0,Slessor_23
2021-04-02 01:30:00,346765903.379349,-0.1,0.03,-0.13,-45079567.0,2021-04-02,2021-04-02 06:00:00,346765903.379349,0.12,0.06,0.06,20805954.0,Slessor_23
2021-07-02 09:00:00,346765903.379349,0.34,0.04,0.3,104029771.0,2021-07-02,2021-07-02 12:00:00,346765903.379349,0.11,0.06,0.05,17338295.0,Slessor_23
