mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3),date,mid_pt_datetime_CS2,stationary_outline_area (m^2)_CS2,stationary_outline_dh (m)_CS2,stationary_outline_region_dh (m)_CS2,stationary_outline_dh_corr (m)_CS2,stationary_outline_dV_corr (m^3)_CS2,name
2019-01-01 00:00:00,374610798.0871714,0.05,0.0,0.05,18730540.0,2019-01-01,2019-01-01 00:00:00,374610798.0871714,0.05,0.0,0.05,18730540.0,Mac1
2019-04-02 13:30:00,374610798.0871714,-0.02,0.05,-0.07,-26222756.0,2019-04-02,2019-04-02 06:00:00,374610798.0871714,0.06,0.01,0.05,18730540.0,Mac1
2019-07-02 21:00:00,374610798.0871714,0.33,-0.08,0.41,153590427.0,2019-07-02,2019-07-02 12:00:00,374610798.0871714,-0.01,0.02,-0.03,-11238324.0,Mac1
2019-10-02 04:30:00,374610798.0871714,0.45,0.13,0.32,119875455.0,2019-10-02,2019-10-01 18:00:00,374610798.0871714,-0.22,0.05,-0.27,-101144915.0,Mac1
2020-01-01 12:00:00,374610798.0871714,-1.6,-0.13,-1.47,-550677873.0,2020-01-01,2020-01-01 00:00:00,374610798.0871714,-0.47,0.04,-0.51,-191051507.0,Mac1
2020-04-01 19:30:00,374610798.0871714,-0.21,0.05,-0.26,-97398808.0,2020-04-01,2020-04-01 12:00:00,374610798.0871714,-0.47,-0.02,-0.45,-168574859.0,Mac1
2020-07-02 03:00:00,374610798.0871714,-0.17,0.01,-0.18,-67429944.0,2020-07-02,2020-07-02 00:00:00,374610798.0871714,-0.28,-0.06,-0.22,-82414376.0,Mac1
2020-10-01 10:30:00,374610798.0871714,0.01,0.02,-0.01,-3746108.0,2020-10-01,2020-10-01 12:00:00,374610798.0871714,-0.12,-0.06,-0.06,-22476648.0,Mac1
2020-12-31 18:00:00,374610798.0871714,-0.06,-0.1,0.04,14984432.0,2020-12-31,2021-01-01 00:00:00,374610798.0871714,-0.06,-0.04,-0.02,-7492216.0,Mac1
2021-04-02 01:30:00,374610798.0871714,0.03,0.02,0.01,3746108.0,2021-04-02,2021-04-02 06:00:00,374610798.0871714,-0.06,-0.04,-0.02,-7492216.0,Mac1
2021-07-02 09:00:00,374610798.0871714,0.05,0.01,0.04,14984432.0,2021-07-02,2021-07-02 12:00:00,374610798.0871714,-0.06,-0.04,-0.02,-7492216.0,Mac1
