mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3),date,mid_pt_datetime_CS2,stationary_outline_area (m^2)_CS2,stationary_outline_dh (m)_CS2,stationary_outline_region_dh (m)_CS2,stationary_outline_dh_corr (m)_CS2,stationary_outline_dV_corr (m^3)_CS2,name
2019-01-01 00:00:00,409430680.8969314,-0.11,-0.15,0.04,16377227.0,2019-01-01,2019-01-01 00:00:00,409430680.8969314,-0.11,-0.15,0.04,16377227.0,Thw_170
2019-04-02 13:30:00,409430680.8969314,-0.15,-0.18,0.03,12282920.0,2019-04-02,2019-04-02 06:00:00,409430680.8969314,0.0,-0.09,0.09,36848761.0,Thw_170
2019-07-02 21:00:00,409430680.8969314,0.2,0.07,0.13,53225989.0,2019-07-02,2019-07-02 12:00:00,409430680.8969314,0.06,-0.04,0.1,40943068.0,Thw_170
2019-10-02 04:30:00,409430680.8969314,0.55,0.33,0.22,90074750.0,2019-10-02,2019-10-01 18:00:00,409430680.8969314,0.09,-0.04,0.13,53225989.0,Thw_170
2020-01-01 12:00:00,409430680.8969314,-0.17,-0.31,0.14,57320295.0,2020-01-01,2020-01-01 00:00:00,409430680.8969314,0.15,-0.04,0.19,77791829.0,Thw_170
2020-04-01 19:30:00,409430680.8969314,0.0,-0.26,0.26,106451977.0,2020-04-01,2020-04-01 12:00:00,409430680.8969314,0.19,-0.04,0.23,94169057.0,Thw_170
2020-07-02 03:00:00,409430680.8969314,0.48,0.25,0.23,94169057.0,2020-07-02,2020-07-02 00:00:00,409430680.8969314,0.18,-0.04,0.22,90074750.0,Thw_170
2020-10-01 10:30:00,409430680.8969314,0.08,-0.04,0.12,49131682.0,2020-10-01,2020-10-01 12:00:00,409430680.8969314,0.16,-0.04,0.2,81886136.0,Thw_170
2020-12-31 18:00:00,409430680.8969314,-0.05,-0.25,0.2,81886136.0,2020-12-31,2021-01-01 00:00:00,409430680.8969314,0.13,-0.03,0.16,65508909.0,Thw_170
2021-04-02 01:30:00,409430680.8969314,-0.11,-0.29,0.18,73697523.0,2021-04-02,2021-04-02 06:00:00,409430680.8969314,0.1,-0.02,0.12,49131682.0,Thw_170
2021-07-02 09:00:00,409430680.8969314,0.07,-0.04,0.11,45037375.0,2021-07-02,2021-07-02 12:00:00,409430680.8969314,0.09,-0.01,0.1,40943068.0,Thw_170
