mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3),date,mid_pt_datetime_CS2,stationary_outline_area (m^2)_CS2,stationary_outline_dh (m)_CS2,stationary_outline_region_dh (m)_CS2,stationary_outline_dh_corr (m)_CS2,stationary_outline_dV_corr (m^3)_CS2,name
2019-01-01 00:00:00,99425270.130764,0.08,0.04,0.04,3977011.0,2019-01-01,2019-01-01 00:00:00,99425270.130764,0.08,0.04,0.04,3977011.0,WhillansSubglacialLake
2019-04-02 13:30:00,99425270.130764,0.12,0.09,0.03,2982758.0,2019-04-02,2019-04-02 06:00:00,99425270.130764,0.06,0.03,0.03,2982758.0,WhillansSubglacialLake
2019-07-02 21:00:00,99425270.130764,0.08,0.02,0.06,5965516.0,2019-07-02,2019-07-02 12:00:00,99425270.130764,0.05,0.03,0.02,1988505.0,WhillansSubglacialLake
2019-10-02 04:30:00,99425270.130764,0.22,0.21,0.01,994253.0,2019-10-02,2019-10-01 18:00:00,99425270.130764,0.08,0.05,0.03,2982758.0,WhillansSubglacialLake
2020-01-01 12:00:00,99425270.130764,0.05,-0.0,0.05,4971264.0,2020-01-01,2020-01-01 00:00:00,99425270.130764,0.09,0.04,0.05,4971264.0,WhillansSubglacialLake
2020-04-01 19:30:00,99425270.130764,0.03,0.05,-0.02,-1988505.0,2020-04-01,2020-04-01 12:00:00,99425270.130764,0.17,0.03,0.14,13919538.0,WhillansSubglacialLake
2020-07-02 03:00:00,99425270.130764,0.46,0.1,0.36,35793097.0,2020-07-02,2020-07-02 00:00:00,99425270.130764,0.46,0.06,0.4,39770108.0,WhillansSubglacialLake
2020-10-01 10:30:00,99425270.130764,1.1,0.1,1.0,99425270.0,2020-10-01,2020-10-01 12:00:00,99425270.130764,0.7,0.13,0.57,56672404.0,WhillansSubglacialLake
2020-12-31 18:00:00,99425270.130764,0.33,0.04,0.29,28833328.0,2020-12-31,2021-01-01 00:00:00,99425270.130764,0.48,0.16,0.32,31816086.0,WhillansSubglacialLake
2021-04-02 01:30:00,99425270.130764,-0.95,-0.04,-0.91,-90476996.0,2021-04-02,2021-04-02 06:00:00,99425270.130764,0.28,0.18,0.1,9942527.0,WhillansSubglacialLake
2021-07-02 09:00:00,99425270.130764,-0.47,0.17,-0.64,-63632173.0,2021-07-02,2021-07-02 12:00:00,99425270.130764,0.23,0.17,0.06,5965516.0,WhillansSubglacialLake
