mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3),date,mid_pt_datetime_CS2,stationary_outline_area (m^2)_CS2,stationary_outline_dh (m)_CS2,stationary_outline_region_dh (m)_CS2,stationary_outline_dh_corr (m)_CS2,stationary_outline_dV_corr (m^3)_CS2,name
2019-01-01 00:00:00,353964759.3707545,-0.08,-0.16,0.08,28317181.0,2019-01-01,2019-01-01 00:00:00,353964759.3707545,-0.08,-0.16,0.08,28317181.0,Thw_142
2019-04-02 13:30:00,353964759.3707545,-0.19,-0.25,0.06,21237886.0,2019-04-02,2019-04-02 06:00:00,353964759.3707545,-0.03,-0.12,0.09,31856828.0,Thw_142
2019-07-02 21:00:00,353964759.3707545,0.25,0.08,0.17,60174009.0,2019-07-02,2019-07-02 12:00:00,353964759.3707545,0.02,-0.08,0.1,35396476.0,Thw_142
2019-10-02 04:30:00,353964759.3707545,0.49,0.31,0.18,63713657.0,2019-10-02,2019-10-01 18:00:00,353964759.3707545,0.08,-0.05,0.13,46015419.0,Thw_142
2020-01-01 12:00:00,353964759.3707545,-0.21,-0.35,0.14,49555066.0,2020-01-01,2020-01-01 00:00:00,353964759.3707545,0.08,-0.06,0.14,49555066.0,Thw_142
2020-04-01 19:30:00,353964759.3707545,-0.21,-0.33,0.12,42475771.0,2020-04-01,2020-04-01 12:00:00,353964759.3707545,0.06,-0.09,0.15,53094714.0,Thw_142
2020-07-02 03:00:00,353964759.3707545,0.45,0.31,0.14,49555066.0,2020-07-02,2020-07-02 00:00:00,353964759.3707545,0.05,-0.09,0.14,49555066.0,Thw_142
2020-10-01 10:30:00,353964759.3707545,-0.0,-0.1,0.1,35396476.0,2020-10-01,2020-10-01 12:00:00,353964759.3707545,0.04,-0.07,0.11,38936124.0,Thw_142
2020-12-31 18:00:00,353964759.3707545,-0.22,-0.33,0.11,38936124.0,2020-12-31,2021-01-01 00:00:00,353964759.3707545,0.03,-0.05,0.08,28317181.0,Thw_142
2021-04-02 01:30:00,353964759.3707545,-0.24,-0.31,0.07,24777533.0,2021-04-02,2021-04-02 06:00:00,353964759.3707545,0.02,-0.04,0.06,21237886.0,Thw_142
2021-07-02 09:00:00,353964759.3707545,0.11,-0.05,0.16,56634361.0,2021-07-02,2021-07-02 12:00:00,353964759.3707545,0.01,-0.04,0.05,17698238.0,Thw_142
