mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3),date,mid_pt_datetime_CS2,stationary_outline_area (m^2)_CS2,stationary_outline_dh (m)_CS2,stationary_outline_region_dh (m)_CS2,stationary_outline_dh_corr (m)_CS2,stationary_outline_dV_corr (m^3)_CS2,name
2019-01-01 00:00:00,140066946.34732354,0.16,0.07,0.09,12606025.0,2019-01-01,2019-01-01 00:00:00,140066946.34732354,0.16,0.07,0.09,12606025.0,Ninnis_1
2019-04-02 13:30:00,140066946.34732354,0.34,0.28,0.06,8404017.0,2019-04-02,2019-04-02 06:00:00,140066946.34732354,0.09,0.04,0.05,7003347.0,Ninnis_1
2019-07-02 21:00:00,140066946.34732354,-0.02,-0.04,0.02,2801339.0,2019-07-02,2019-07-02 12:00:00,140066946.34732354,0.05,0.01,0.04,5602678.0,Ninnis_1
2019-10-02 04:30:00,140066946.34732354,-0.01,-0.11,0.1,14006695.0,2019-10-02,2019-10-01 18:00:00,140066946.34732354,0.06,-0.0,0.06,8404017.0,Ninnis_1
2020-01-01 12:00:00,140066946.34732354,-0.05,0.06,-0.11,-15407364.0,2020-01-01,2020-01-01 00:00:00,140066946.34732354,0.07,-0.01,0.08,11205356.0,Ninnis_1
2020-04-01 19:30:00,140066946.34732354,-0.01,-0.06,0.05,7003347.0,2020-04-01,2020-04-01 12:00:00,140066946.34732354,0.05,-0.04,0.09,12606025.0,Ninnis_1
2020-07-02 03:00:00,140066946.34732354,0.08,0.03,0.05,7003347.0,2020-07-02,2020-07-02 00:00:00,140066946.34732354,0.02,-0.06,0.08,11205356.0,Ninnis_1
2020-10-01 10:30:00,140066946.34732354,-0.03,-0.14,0.11,15407364.0,2020-10-01,2020-10-01 12:00:00,140066946.34732354,-0.02,-0.08,0.06,8404017.0,Ninnis_1
2020-12-31 18:00:00,140066946.34732354,-0.07,0.08,-0.15,-21010042.0,2020-12-31,2021-01-01 00:00:00,140066946.34732354,-0.06,-0.09,0.03,4202008.0,Ninnis_1
2021-04-02 01:30:00,140066946.34732354,0.18,0.07,0.11,15407364.0,2021-04-02,2021-04-02 06:00:00,140066946.34732354,-0.07,-0.09,0.02,2801339.0,Ninnis_1
2021-07-02 09:00:00,140066946.34732354,-0.3,-0.21,-0.09,-12606025.0,2021-07-02,2021-07-02 12:00:00,140066946.34732354,-0.07,-0.08,0.01,1400669.0,Ninnis_1
