mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3),date,mid_pt_datetime_CS2,stationary_outline_area (m^2)_CS2,stationary_outline_dh (m)_CS2,stationary_outline_region_dh (m)_CS2,stationary_outline_dh_corr (m)_CS2,stationary_outline_dV_corr (m^3)_CS2,name
2019-01-01 00:00:00,149366630.32825863,-0.03,-0.01,-0.02,-2987333.0,2019-01-01,2019-01-01 00:00:00,149366630.32825863,-0.03,-0.01,-0.02,-2987333.0,Lake12
2019-04-02 13:30:00,149366630.32825863,-0.0,-0.0,0.0,0.0,2019-04-02,2019-04-02 06:00:00,149366630.32825863,0.02,0.04,-0.02,-2987333.0,Lake12
2019-07-02 21:00:00,149366630.32825863,0.01,0.02,-0.01,-1493666.0,2019-07-02,2019-07-02 12:00:00,149366630.32825863,0.01,0.03,-0.02,-2987333.0,Lake12
2019-10-02 04:30:00,149366630.32825863,0.19,0.18,0.01,1493666.0,2019-10-02,2019-10-01 18:00:00,149366630.32825863,0.01,0.01,0.0,0.0,Lake12
2020-01-01 12:00:00,149366630.32825863,-0.11,-0.07,-0.04,-5974665.0,2020-01-01,2020-01-01 00:00:00,149366630.32825863,-0.0,-0.01,0.01,1493666.0,Lake12
2020-04-01 19:30:00,149366630.32825863,-0.02,-0.0,-0.02,-2987333.0,2020-04-01,2020-04-01 12:00:00,149366630.32825863,0.04,0.0,0.04,5974665.0,Lake12
2020-07-02 03:00:00,149366630.32825863,0.12,0.05,0.07,10455664.0,2020-07-02,2020-07-02 00:00:00,149366630.32825863,0.22,-0.01,0.23,34354325.0,Lake12
2020-10-01 10:30:00,149366630.32825863,0.91,0.03,0.88,131442635.0,2020-10-01,2020-10-01 12:00:00,149366630.32825863,0.46,0.02,0.44,65721317.0,Lake12
2020-12-31 18:00:00,149366630.32825863,0.22,-0.02,0.24,35847991.0,2020-12-31,2021-01-01 00:00:00,149366630.32825863,0.35,0.05,0.3,44809989.0,Lake12
2021-04-02 01:30:00,149366630.32825863,-0.56,-0.1,-0.46,-68708650.0,2021-04-02,2021-04-02 06:00:00,149366630.32825863,0.21,0.08,0.13,19417662.0,Lake12
2021-07-02 09:00:00,149366630.32825863,-0.24,0.15,-0.39,-58252986.0,2021-07-02,2021-07-02 12:00:00,149366630.32825863,0.18,0.09,0.09,13442997.0,Lake12
