mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2010-10-01 22:30:00,284399371,-0.07,-0.05,-0.02,-5687987
2011-01-01 00:00:00,284399371,-0.07,-0.06,-0.01,-2843994
2011-04-02 07:30:00,284399371,-0.09,-0.07,-0.02,-5687987
2011-07-02 15:00:00,284399371,-0.12,-0.05,-0.07,-19907956
2011-10-01 22:30:00,284399371,-0.14,-0.01,-0.13,-36971918
2012-01-01 00:00:00,284399371,-0.16,0.01,-0.17,-48347893
2012-04-01 07:30:00,284399371,-0.16,-0.0,-0.16,-45503899
2012-07-01 15:00:00,284399371,-0.12,-0.02,-0.1,-28439937
2012-09-30 22:30:00,284399371,-0.08,-0.0,-0.08,-22751950
2013-01-01 00:00:00,284399371,-0.06,0.0,-0.06,-17063962
2013-04-02 07:30:00,284399371,-0.06,-0.02,-0.04,-11375975
2013-07-02 15:00:00,284399371,-0.07,-0.05,-0.02,-5687987
2013-10-01 22:30:00,284399371,-0.08,-0.03,-0.05,-14219969
2014-01-01 00:00:00,284399371,-0.09,-0.04,-0.05,-14219969
2014-04-02 07:30:00,284399371,-0.11,-0.07,-0.04,-11375975
2014-07-02 15:00:00,284399371,-0.1,-0.06,-0.04,-11375975
2014-10-01 22:30:00,284399371,-0.07,-0.04,-0.03,-8531981
2015-01-01 00:00:00,284399371,-0.04,-0.03,-0.01,-2843994
2015-04-02 07:30:00,284399371,-0.02,-0.04,0.02,5687987
2015-07-02 15:00:00,284399371,0.01,-0.01,0.02,5687987
2015-10-01 22:30:00,284399371,0.01,0.03,-0.02,-5687987
2016-01-01 00:00:00,284399371,0.01,0.04,-0.03,-8531981
2016-04-01 07:30:00,284399371,0.04,0.05,-0.01,-2843994
2016-07-01 15:00:00,284399371,0.06,0.03,0.03,8531981
2016-09-30 22:30:00,284399371,0.09,0.05,0.04,11375975
2017-01-01 00:00:00,284399371,0.1,0.07,0.03,8531981
2017-04-02 07:30:00,284399371,0.09,0.05,0.04,11375975
2017-07-02 15:00:00,284399371,0.1,0.03,0.07,19907956
2017-10-01 22:30:00,284399371,0.11,0.06,0.05,14219969
2018-01-01 00:00:00,284399371,0.12,0.08,0.04,11375975
2018-04-02 07:30:00,284399371,0.12,0.06,0.06,17063962
2018-07-02 15:00:00,284399371,0.14,0.04,0.1,28439937
2018-10-01 22:30:00,284399371,0.16,0.04,0.12,34127925
2019-01-01 00:00:00,284399371,0.13,0.02,0.11,31283931
2019-04-02 13:30:00,284399371,0.32,0.25,0.07,19907956
2019-07-02 21:00:00,284399371,-0.03,-0.06,0.03,8531981
2019-10-02 04:30:00,284399371,-0.07,-0.13,0.06,17063962
2020-01-01 12:00:00,284399371,0.02,0.05,-0.03,-8531981
2020-04-01 19:30:00,284399371,-0.03,-0.09,0.06,17063962
2020-07-02 03:00:00,284399371,0.06,-0.0,0.06,17063962
2020-10-01 10:30:00,284399371,-0.09,-0.17,0.08,22751950
2020-12-31 18:00:00,284399371,0.01,0.1,-0.09,-25595943
2021-04-02 01:30:00,284399371,0.13,0.03,0.1,28439937
2021-07-02 09:00:00,284399371,-0.23,-0.2,-0.03,-8531981
2021-10-01 16:30:00,284399371,0.32,0.24,0.08,22751950
2022-01-01 00:00:00,284399371,-0.2,-0.19,-0.01,-2843994
2022-04-02 07:30:00,284399371,-0.1,-0.1,0.0,0
2022-07-02 15:00:00,284399371,0.0,-0.07,0.07,19907956
2022-10-01 22:30:00,284399371,0.07,-0.01,0.08,22751950
2023-01-01 06:00:00,284399371,0.55,0.59,-0.04,-11375975
2023-04-02 13:30:00,284399371,0.08,0.05,0.03,8531981
2023-07-02 21:00:00,284399371,-0.05,-0.08,0.03,8531981
2023-10-02 04:30:00,284399371,0.18,0.11,0.07,19907956
2024-01-01 12:00:00,284399371,-0.07,-0.06,-0.01,-2843994
2024-04-01 19:30:00,284399371,-0.04,-0.02,-0.02,-5687987
2024-07-02 03:00:00,284399371,-0.12,-0.15,0.03,8531981
2024-10-01 10:30:00,284399371,0.3,0.24,0.06,17063962
2024-12-31 18:00:00,284399371,-0.08,-0.09,0.01,2843994
