midcyc_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2010-11-16 14:15:00,183743630,0.13,0.04,0.09,16536927
2011-02-15 12:45:00,183743630,0.19,-0.0,0.19,34911290
2011-05-17 23:15:00,183743630,0.2,-0.05,0.25,45935908
2011-08-17 06:45:00,183743630,0.22,-0.01,0.23,42261035
2011-11-16 14:15:00,183743630,0.25,0.08,0.17,31236417
2012-02-15 12:45:00,183743630,0.28,0.11,0.17,31236417
2012-05-16 23:15:00,183743630,0.32,0.14,0.18,33073853
2012-08-16 06:45:00,183743630,-0.09,0.13,-0.22,-40423599
2012-11-15 14:15:00,183743630,-1.08,0.11,-1.19,-218654920
2013-02-16 00:45:00,183743630,-1.64,0.06,-1.7,-312364171
2013-05-17 23:15:00,183743630,-0.95,0.06,-1.01,-185581067
2013-08-17 06:45:00,183743630,-0.15,0.04,-0.19,-34911290
2013-11-16 14:15:00,183743630,-0.0,-0.0,0.0,0
2014-02-15 12:45:00,183743630,-0.4,-0.01,-0.39,-71660016
2014-05-17 23:15:00,183743630,-0.55,0.06,-0.61,-112083614
2014-08-17 06:45:00,183743630,-0.29,0.08,-0.37,-67985143
2014-11-16 14:15:00,183743630,0.08,0.05,0.03,5512309
2015-02-15 12:45:00,183743630,0.3,-0.01,0.31,56960525
2015-05-17 23:15:00,183743630,0.48,-0.02,0.5,91871815
2015-08-17 06:45:00,183743630,0.55,0.03,0.52,95546688
2015-11-16 14:15:00,183743630,0.5,0.08,0.42,77172325
2016-02-15 12:45:00,183743630,0.43,0.1,0.33,60635398
2016-05-16 23:15:00,183743630,0.38,0.11,0.27,49610780
2016-08-16 06:45:00,183743630,0.34,0.1,0.24,44098471
2016-11-15 14:15:00,183743630,0.36,0.1,0.26,47773344
2017-02-16 00:45:00,183743630,0.48,0.1,0.38,69822579
2017-05-17 23:15:00,183743630,0.57,0.11,0.46,84522070
2017-08-17 06:45:00,183743630,0.54,0.09,0.45,82684634
2017-11-16 14:15:00,183743630,0.47,0.05,0.42,77172325
2018-02-15 12:45:00,183743630,0.42,0.03,0.39,71660016
2018-05-17 23:15:00,183743630,0.36,0.04,0.32,58797962
2018-08-17 06:45:00,183743630,0.05,0.06,-0.01,-1837436
2018-11-16 14:15:00,183743630,-0.64,0.08,-0.72,-132295414
2019-02-15 12:45:00,183743630,-1.06,0.11,-1.17,-214980047
2019-05-18 05:15:00,183743630,-0.85,0.03,-0.88,-161694395
2019-08-17 12:45:00,183743630,0.16,0.12,0.04,7349745
2019-11-16 20:15:00,183743630,0.91,0.21,0.7,128620541
2020-02-16 03:45:00,183743630,0.25,0.01,0.24,44098471
2020-05-17 11:15:00,183743630,-0.56,0.09,-0.65,-119433360
2020-08-16 18:45:00,183743630,-0.56,0.12,-0.68,-124945669
2020-11-16 02:15:00,183743630,-0.16,0.07,-0.23,-42261035
2021-02-15 09:45:00,183743630,0.35,-0.01,0.36,66147707
2021-05-17 17:15:00,183743630,-0.26,-0.02,-0.24,-44098471
2021-08-17 00:45:00,183743630,-0.04,0.21,-0.25,-45935908
2021-11-16 08:15:00,183743630,0.15,0.06,0.09,16536927
2022-02-15 15:45:00,183743630,0.49,-0.12,0.61,112083614
2022-05-17 23:15:00,183743630,0.61,0.08,0.53,97384124
2022-08-17 06:45:00,183743630,0.67,0.09,0.58,106571306
2022-11-16 14:15:00,183743630,0.44,0.05,0.39,71660016
2023-02-15 21:45:00,183743630,1.04,0.08,0.96,176393885
2023-05-18 05:15:00,183743630,-0.32,0.13,-0.45,-82684634
2023-08-17 12:45:00,183743630,-1.42,0.05,-1.47,-270103136
2023-11-16 20:15:00,183743630,-0.33,0.17,-0.5,-91871815
2024-02-16 03:45:00,183743630,-0.49,-0.08,-0.41,-75334888
2024-05-17 11:15:00,183743630,-0.2,0.15,-0.35,-64310271
2024-08-16 18:45:00,183743630,0.07,0.19,-0.12,-22049236
2024-11-16 02:15:00,183743630,-0.0,0.02,-0.02,-3674873
