mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-04-02 13:30:00,272301097,0.12,0.03,0.09,24507099
2019-07-02 21:00:00,272301097,0.19,0.04,0.15,40845165
2019-10-02 04:30:00,272301097,-0.32,-0.01,-0.31,-84413340
2020-01-01 12:00:00,272301097,-0.47,-0.15,-0.32,-87136351
2020-04-01 19:30:00,272301097,0.15,0.04,0.11,29953121
2020-07-02 03:00:00,272301097,0.17,0.07,0.1,27230110
2020-10-01 10:30:00,272301097,0.54,-0.0,0.54,147042593
2020-12-31 18:00:00,272301097,0.09,-0.01,0.1,27230110
2021-04-02 01:30:00,272301097,0.02,-0.02,0.04,10892044
2021-07-02 09:00:00,272301097,0.17,0.08,0.09,24507099
2021-10-01 16:30:00,272301097,0.06,-0.01,0.07,19061077
2022-01-01 00:00:00,272301097,-0.04,-0.08,0.04,10892044
2022-04-02 07:30:00,272301097,0.09,0.06,0.03,8169033
2022-07-02 15:00:00,272301097,0.09,0.02,0.07,19061077
2022-10-01 22:30:00,272301097,0.0,-0.03,0.03,8169033
2023-01-01 06:00:00,272301097,-0.05,0.05,-0.1,-27230110
2023-04-02 13:30:00,272301097,-0.75,-0.14,-0.61,-166103670
2023-07-02 21:00:00,272301097,-0.07,0.03,-0.1,-27230110
2023-10-02 04:30:00,272301097,0.23,0.12,0.11,29953121
2024-01-01 12:00:00,272301097,-0.02,-0.13,0.11,29953121
2024-04-01 19:30:00,272301097,0.15,0.01,0.14,38122154
2024-07-02 03:00:00,272301097,0.33,0.1,0.23,62629252
2024-10-01 10:30:00,272301097,0.75,0.03,0.72,196056790
2024-12-31 18:00:00,272301097,0.17,0.06,0.11,29953121
