mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2010-10-01 22:30:00,172974628,-0.05,-0.09,0.04,6918985
2011-01-01 00:00:00,172974628,-0.07,-0.08,0.01,1729746
2011-04-02 07:30:00,172974628,-0.07,-0.06,-0.01,-1729746
2011-07-02 15:00:00,172974628,-0.04,-0.03,-0.01,-1729746
2011-10-01 22:30:00,172974628,-0.03,-0.02,-0.01,-1729746
2012-01-01 00:00:00,172974628,-0.05,-0.05,0.0,0
2012-04-01 07:30:00,172974628,-0.09,-0.06,-0.03,-5189239
2012-07-01 15:00:00,172974628,-0.08,-0.05,-0.03,-5189239
2012-09-30 22:30:00,172974628,-0.12,-0.04,-0.08,-13837970
2013-01-01 00:00:00,172974628,-0.26,-0.04,-0.22,-38054418
2013-04-02 07:30:00,172974628,-0.53,-0.06,-0.47,-81298076
2013-07-02 15:00:00,172974628,-0.92,-0.07,-0.85,-147028435
2013-10-01 22:30:00,172974628,-1.3,-0.09,-1.21,-209299301
2014-01-01 00:00:00,172974628,-1.41,-0.11,-1.3,-224867018
2014-04-02 07:30:00,172974628,-1.14,-0.09,-1.05,-181623360
2014-07-02 15:00:00,172974628,-0.72,-0.05,-0.67,-115893001
2014-10-01 22:30:00,172974628,-0.29,-0.05,-0.24,-41513911
2015-01-01 00:00:00,172974628,-0.02,-0.07,0.05,8648731
2015-04-02 07:30:00,172974628,0.1,-0.08,0.18,31135433
2015-07-02 15:00:00,172974628,0.15,-0.08,0.23,39784165
2015-10-01 22:30:00,172974628,0.19,-0.08,0.27,46703150
2016-01-01 00:00:00,172974628,0.23,-0.07,0.3,51892389
2016-04-01 07:30:00,172974628,0.2,-0.07,0.27,46703150
2016-07-01 15:00:00,172974628,0.21,-0.04,0.25,43243657
2016-09-30 22:30:00,172974628,0.25,-0.0,0.25,43243657
2017-01-01 00:00:00,172974628,0.21,-0.0,0.21,36324672
2017-04-02 07:30:00,172974628,0.18,-0.04,0.22,38054418
2017-07-02 15:00:00,172974628,0.21,-0.04,0.25,43243657
2017-10-01 22:30:00,172974628,0.16,-0.02,0.18,31135433
2018-01-01 00:00:00,172974628,0.09,-0.04,0.13,22486702
2018-04-02 07:30:00,172974628,0.03,-0.08,0.11,19027209
2018-07-02 15:00:00,172974628,0.06,-0.06,0.12,20756955
2018-10-01 22:30:00,172974628,0.09,-0.03,0.12,20756955
2019-01-01 00:00:00,172974628,0.06,-0.01,0.07,12108224
2019-04-02 13:30:00,172974628,0.16,0.14,0.02,3459493
2019-07-02 21:00:00,172974628,0.21,0.09,0.12,20756955
2019-10-02 04:30:00,172974628,0.23,0.13,0.1,17297463
2020-01-01 12:00:00,172974628,-0.19,-0.25,0.06,10378478
2020-04-01 19:30:00,172974628,0.18,0.03,0.15,25946194
2020-07-02 03:00:00,172974628,0.22,0.12,0.1,17297463
2020-10-01 10:30:00,172974628,0.04,-0.03,0.07,12108224
2020-12-31 18:00:00,172974628,-0.01,-0.18,0.17,29405687
2021-04-02 01:30:00,172974628,0.19,0.07,0.12,20756955
2021-07-02 09:00:00,172974628,-0.02,-0.18,0.16,27675941
2021-10-01 16:30:00,172974628,0.32,0.16,0.16,27675941
2022-01-01 00:00:00,172974628,-0.1,-0.16,0.06,10378478
2022-04-02 07:30:00,172974628,0.17,0.14,0.03,5189239
2022-07-02 15:00:00,172974628,-0.02,-0.02,0.0,0
2022-10-01 22:30:00,172974628,0.22,0.19,0.03,5189239
2023-01-01 06:00:00,172974628,-0.28,-0.32,0.04,6918985
2023-04-02 13:30:00,172974628,0.18,0.07,0.11,19027209
2023-07-02 21:00:00,172974628,0.12,0.02,0.1,17297463
2023-10-02 04:30:00,172974628,0.02,-0.05,0.07,12108224
2024-01-01 12:00:00,172974628,-0.06,-0.08,0.02,3459493
2024-04-01 19:30:00,172974628,0.03,-0.02,0.05,8648731
2024-07-02 03:00:00,172974628,0.18,0.09,0.09,15567717
2024-10-01 10:30:00,172974628,-0.07,-0.1,0.03,5189239
2024-12-31 18:00:00,172974628,-0.17,-0.12,-0.05,-8648731
