mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-04-02 13:30:00,452923668,0.29,0.06,0.23,104172444
2019-07-02 21:00:00,452923668,0.05,0.04,0.01,4529237
2019-10-02 04:30:00,452923668,-0.02,0.01,-0.03,-13587710
2020-01-01 12:00:00,452923668,-0.07,-0.08,0.01,4529237
2020-04-01 19:30:00,452923668,0.1,0.06,0.04,18116947
2020-07-02 03:00:00,452923668,0.09,-0.01,0.1,45292367
2020-10-01 10:30:00,452923668,0.12,0.01,0.11,49821604
2020-12-31 18:00:00,452923668,0.07,-0.01,0.08,36233894
2021-04-02 01:30:00,452923668,0.11,0.03,0.08,36233894
2021-07-02 09:00:00,452923668,0.1,0.02,0.08,36233894
2021-10-01 16:30:00,452923668,0.22,0.03,0.19,86055497
2022-01-01 00:00:00,452923668,0.17,-0.02,0.19,86055497
2022-04-02 07:30:00,452923668,0.03,0.01,0.02,9058473
2022-07-02 15:00:00,452923668,0.06,0.02,0.04,18116947
2022-10-01 22:30:00,452923668,0.09,-0.0,0.09,40763130
2023-01-01 06:00:00,452923668,0.06,-0.04,0.1,45292367
2023-04-02 13:30:00,452923668,0.06,0.01,0.05,22646183
2023-07-02 21:00:00,452923668,0.05,0.04,0.01,4529237
2023-10-02 04:30:00,452923668,0.08,0.07,0.01,4529237
2024-01-01 12:00:00,452923668,-0.02,0.04,-0.06,-27175420
2024-04-01 19:30:00,452923668,0.02,0.04,-0.02,-9058473
2024-07-02 03:00:00,452923668,0.08,0.08,0.0,0
2024-10-01 10:30:00,452923668,-0.18,-0.06,-0.12,-54350840
