mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-04-02 13:30:00,21557900731,3.5,3.23,0.27,207787788
2019-07-02 21:00:00,21557900731,0.06,0.84,-0.78,14238393
2019-10-02 04:30:00,21557900731,3.52,3.6,-0.08,-32267877
2020-01-01 12:00:00,21557900731,-5.24,-3.04,-2.2,-426074649
2020-04-01 19:30:00,21557900731,2.05,2.5,-0.45,21109214
2020-07-02 03:00:00,21557900731,5.41,2.54,2.87,618511571
2020-10-01 10:30:00,21557900731,3.55,2.16,1.39,378585298
2020-12-31 18:00:00,21557900731,1.94,1.39,0.55,109893662
2021-04-02 01:30:00,21557900731,-0.52,-1.79,1.27,250925640
2021-07-02 09:00:00,21557900731,5.83,3.57,2.26,406550311
2021-10-01 16:30:00,21557900731,4.11,1.92,2.19,456819173
2022-01-01 00:00:00,21557900731,-2.97,-3.08,0.11,25318450
2022-04-02 07:30:00,21557900731,1.12,0.81,0.31,-45454177
2022-07-02 15:00:00,21557900731,4.86,2.68,2.18,498871782
2022-10-01 22:30:00,21557900731,4.44,2.25,2.19,464696869
2023-01-01 06:00:00,21557900731,-4.21,-3.57,-0.64,-93881479
2023-04-02 13:30:00,21557900731,-2.02,-0.37,-1.65,-394400182
2023-07-02 21:00:00,21557900731,3.79,4.15,-0.36,-451145952
2023-10-02 04:30:00,21557900731,7.91,7.54,0.37,-410219595
2024-01-01 12:00:00,21557900731,-2.12,-1.73,-0.39,-167092605
2024-04-01 19:30:00,21557900731,0.44,0.93,-0.49,-161757961
2024-07-02 03:00:00,21557900731,9.12,7.61,1.51,258078913
2024-10-01 10:30:00,21557900731,-4.26,-4.02,-0.24,-98366640
