mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2010-10-01 22:30:00,11902021,0.0,0.01,-0.01,-119020
2011-01-01 00:00:00,11902021,-0.02,0.0,-0.02,-238040
2011-04-02 07:30:00,11902021,0.01,0.03,-0.02,-238040
2011-07-02 15:00:00,11902021,0.07,0.09,-0.02,-238040
2011-10-01 22:30:00,11902021,0.14,0.14,0.0,0
2012-01-01 00:00:00,11902021,0.15,0.15,0.0,0
2012-04-01 07:30:00,11902021,0.15,0.15,0.0,0
2012-07-01 15:00:00,11902021,0.14,0.14,0.0,0
2012-09-30 22:30:00,11902021,0.09,0.08,0.01,119020
2013-01-01 00:00:00,11902021,0.04,0.02,0.02,238040
2013-04-02 07:30:00,11902021,-0.0,-0.02,0.02,238040
2013-07-02 15:00:00,11902021,0.05,0.02,0.03,357061
2013-10-01 22:30:00,11902021,0.06,0.04,0.02,238040
2014-01-01 00:00:00,11902021,0.07,0.06,0.01,119020
2014-04-02 07:30:00,11902021,0.08,0.08,0.0,0
2014-07-02 15:00:00,11902021,0.07,0.07,0.0,0
2014-10-01 22:30:00,11902021,0.05,0.05,0.0,0
2015-01-01 00:00:00,11902021,-0.03,-0.02,-0.01,-119020
2015-04-02 07:30:00,11902021,-0.11,-0.08,-0.03,-357061
2015-07-02 15:00:00,11902021,-0.07,-0.04,-0.03,-357061
2015-10-01 22:30:00,11902021,-0.01,0.0,-0.01,-119020
2016-01-01 00:00:00,11902021,0.01,0.03,-0.02,-238040
2016-04-01 07:30:00,11902021,0.01,0.03,-0.02,-238040
2016-07-01 15:00:00,11902021,-0.02,0.01,-0.03,-357061
2016-09-30 22:30:00,11902021,-0.01,-0.01,0.0,0
2017-01-01 00:00:00,11902021,0.04,0.04,0.0,0
2017-04-02 07:30:00,11902021,0.04,0.04,0.0,0
2017-07-02 15:00:00,11902021,0.09,0.08,0.01,119020
2017-10-01 22:30:00,11902021,0.08,0.07,0.01,119020
2018-01-01 00:00:00,11902021,0.03,0.04,-0.01,-119020
2018-04-02 07:30:00,11902021,-0.02,0.01,-0.03,-357061
2018-07-02 15:00:00,11902021,-0.04,-0.01,-0.03,-357061
2018-10-01 22:30:00,11902021,-0.01,0.01,-0.02,-238040
2019-01-01 00:00:00,11902021,0.01,0.02,-0.01,-119020
2019-04-02 13:30:00,11902021,-0.3,-0.3,0.0,0
2019-07-02 21:00:00,11902021,0.06,0.08,-0.02,-238040
2019-10-02 04:30:00,11902021,-0.04,-0.03,-0.01,-119020
2020-01-01 12:00:00,11902021,0.0,-0.06,0.06,714121
2020-04-01 19:30:00,11902021,0.11,-0.0,0.11,1309222
2020-07-02 03:00:00,11902021,0.27,0.14,0.13,1547263
2020-10-01 10:30:00,11902021,0.11,0.03,0.08,952162
2020-12-31 18:00:00,11902021,0.26,0.12,0.14,1666283
2021-04-02 01:30:00,11902021,0.05,-0.06,0.11,1309222
2021-07-02 09:00:00,11902021,0.14,0.04,0.1,1190202
2021-10-01 16:30:00,11902021,0.34,0.23,0.11,1309222
2022-01-01 00:00:00,11902021,0.18,0.08,0.1,1190202
2022-04-02 07:30:00,11902021,0.16,0.02,0.14,1666283
2022-07-02 15:00:00,11902021,0.07,-0.05,0.12,1428243
2022-10-01 22:30:00,11902021,0.09,-0.01,0.1,1190202
2023-01-01 06:00:00,11902021,0.13,0.04,0.09,1071182
2023-04-02 13:30:00,11902021,-0.23,-0.32,0.09,1071182
2023-07-02 21:00:00,11902021,0.17,0.07,0.1,1190202
2023-10-02 04:30:00,11902021,0.19,0.14,0.05,595101
2024-01-01 12:00:00,11902021,0.04,0.01,0.03,357061
2024-04-01 19:30:00,11902021,-0.13,-0.17,0.04,476081
2024-07-02 03:00:00,11902021,0.18,0.17,0.01,119020
2024-10-01 10:30:00,11902021,0.34,0.35,-0.01,-119020
2024-12-31 18:00:00,11902021,-0.15,-0.15,0.0,0
