mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-04-02 13:30:00,180189012,0.21,0.09,0.12,21622681
2019-07-02 21:00:00,180189012,0.12,0.02,0.1,18018901
2019-10-02 04:30:00,180189012,0.21,0.11,0.1,18018901
2020-01-01 12:00:00,180189012,-0.91,0.02,-0.93,-167575781
2020-04-01 19:30:00,180189012,-1.3,0.07,-1.37,-246858947
2020-07-02 03:00:00,180189012,0.27,0.1,0.17,30632132
2020-10-01 10:30:00,180189012,-0.48,0.04,-0.52,-93698286
2020-12-31 18:00:00,180189012,-0.11,-0.05,-0.06,-10811341
2021-04-02 01:30:00,180189012,0.22,-0.04,0.26,46849143
2021-07-02 09:00:00,180189012,0.37,0.14,0.23,41443473
2021-10-01 16:30:00,180189012,0.24,0.01,0.23,41443473
2022-01-01 00:00:00,180189012,0.12,-0.07,0.19,34235912
2022-04-02 07:30:00,180189012,0.28,0.04,0.24,43245363
2022-07-02 15:00:00,180189012,0.33,0.06,0.27,48651033
2022-10-01 22:30:00,180189012,0.27,0.03,0.24,43245363
2023-01-01 06:00:00,180189012,0.3,-0.03,0.33,59462374
2023-04-02 13:30:00,180189012,0.01,0.01,0.0,0
2023-07-02 21:00:00,180189012,-0.99,0.06,-1.05,-189198463
2023-10-02 04:30:00,180189012,-0.31,0.12,-0.43,-77481275
2024-01-01 12:00:00,180189012,0.02,-0.02,0.04,7207560
2024-04-01 19:30:00,180189012,0.28,0.13,0.15,27028352
2024-07-02 03:00:00,180189012,0.07,0.13,-0.06,-10811341
2024-10-01 10:30:00,180189012,0.09,0.04,0.05,9009451
2024-12-31 18:00:00,180189012,0.38,0.02,0.36,64868044
