midcyc_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2010-11-16 14:15:00,323652928,0.09,0.06,0.03,9709588
2011-02-15 12:45:00,323652928,0.09,0.05,0.04,12946117
2011-05-17 23:15:00,323652928,0.11,0.07,0.04,12946117
2011-08-17 06:45:00,323652928,0.22,0.12,0.1,32365293
2011-11-16 14:15:00,323652928,0.35,0.15,0.2,64730586
2012-02-15 12:45:00,323652928,0.48,0.18,0.3,97095878
2012-05-16 23:15:00,323652928,0.63,0.21,0.42,135934230
2012-08-16 06:45:00,323652928,0.7,0.24,0.46,148880347
2012-11-15 14:15:00,323652928,0.6,0.27,0.33,106805466
2013-02-16 00:45:00,323652928,0.29,0.25,0.04,12946117
2013-05-17 23:15:00,323652928,-0.23,0.11,-0.34,-110041996
2013-08-17 06:45:00,323652928,-0.97,0.0,-0.97,-313943340
2013-11-16 14:15:00,323652928,-1.4,-0.03,-1.37,-443404512
2014-02-15 12:45:00,323652928,-1.01,-0.02,-0.99,-320416399
2014-05-17 23:15:00,323652928,-0.38,0.01,-0.39,-126224642
2014-08-17 06:45:00,323652928,0.06,0.07,-0.01,-3236529
2014-11-16 14:15:00,323652928,0.23,0.1,0.13,42074881
2015-02-15 12:45:00,323652928,0.27,0.11,0.16,51784469
2015-05-17 23:15:00,323652928,0.3,0.1,0.2,64730586
2015-08-17 06:45:00,323652928,0.37,0.12,0.25,80913232
2015-11-16 14:15:00,323652928,0.43,0.13,0.3,97095878
2016-02-15 12:45:00,323652928,0.48,0.13,0.35,113278525
2016-05-16 23:15:00,323652928,0.49,0.14,0.35,113278525
2016-08-16 06:45:00,323652928,0.47,0.15,0.32,103568937
2016-11-15 14:15:00,323652928,0.41,0.15,0.26,84149761
2017-02-16 00:45:00,323652928,0.35,0.16,0.19,61494056
2017-05-17 23:15:00,323652928,0.29,0.18,0.11,35601822
2017-08-17 06:45:00,323652928,0.23,0.16,0.07,22655705
2017-11-16 14:15:00,323652928,0.15,0.12,0.03,9709588
2018-02-15 12:45:00,323652928,0.12,0.09,0.03,9709588
2018-05-17 23:15:00,323652928,0.14,0.09,0.05,16182646
2018-08-17 06:45:00,323652928,0.19,0.12,0.07,22655705
2018-11-16 14:15:00,323652928,0.25,0.14,0.11,35601822
2019-02-15 12:45:00,323652928,0.34,0.19,0.15,48547939
2019-05-18 05:15:00,323652928,0.47,0.23,0.24,77676703
2019-08-17 12:45:00,323652928,0.33,0.11,0.22,71203644
2019-11-16 20:15:00,323652928,-0.1,0.25,-0.35,-113278525
2020-02-16 03:45:00,323652928,-0.85,0.03,-0.88,-284814577
2020-05-17 11:15:00,323652928,-0.88,0.08,-0.96,-310706811
2020-08-16 18:45:00,323652928,-0.11,0.16,-0.27,-87386291
2020-11-16 02:15:00,323652928,0.15,0.12,0.03,9709588
2021-02-15 09:45:00,323652928,0.29,0.05,0.24,77676703
2021-05-17 17:15:00,323652928,0.28,0.04,0.24,77676703
2021-08-17 00:45:00,323652928,0.49,0.27,0.22,71203644
2021-11-16 08:15:00,323652928,0.38,0.11,0.27,87386291
2022-02-15 15:45:00,323652928,0.33,-0.01,0.34,110041996
2022-05-17 23:15:00,323652928,0.52,0.17,0.35,113278525
2022-08-17 06:45:00,323652928,0.43,0.16,0.27,87386291
2022-11-16 14:15:00,323652928,0.53,0.16,0.37,119751583
2023-02-15 21:45:00,323652928,0.31,0.09,0.22,71203644
2023-05-18 05:15:00,323652928,-0.38,0.07,-0.45,-145643818
2023-08-17 12:45:00,323652928,-1.05,0.05,-1.1,-356018221
2023-11-16 20:15:00,323652928,-0.61,0.17,-0.78,-252449284
2024-02-16 03:45:00,323652928,0.07,0.03,0.04,12946117
2024-05-17 11:15:00,323652928,0.87,0.19,0.68,220083991
2024-08-16 18:45:00,323652928,1.09,0.29,0.8,258922343
2024-11-16 02:15:00,323652928,0.66,0.11,0.55,178009111
