mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-04-02 13:30:00,931184378,0.3,-0.01,0.31,288667157
2019-07-02 21:00:00,931184378,0.27,0.0,0.27,251419782
2019-10-02 04:30:00,931184378,0.2,-0.0,0.2,186236876
2020-01-01 12:00:00,931184378,0.16,0.0,0.16,148989501
2020-04-01 19:30:00,931184378,0.2,0.01,0.19,176925032
2020-07-02 03:00:00,931184378,0.17,-0.02,0.19,176925032
2020-10-01 10:30:00,931184378,0.25,0.03,0.22,204860563
2020-12-31 18:00:00,931184378,0.27,0.03,0.24,223484251
2021-04-02 01:30:00,931184378,0.2,-0.02,0.22,204860563
2021-07-02 09:00:00,931184378,0.19,-0.02,0.21,195548719
2021-10-01 16:30:00,931184378,0.22,0.05,0.17,158301344
2022-01-01 00:00:00,931184378,0.15,-0.0,0.15,139677657
2022-04-02 07:30:00,931184378,0.15,0.02,0.13,121053969
2022-07-02 15:00:00,931184378,0.1,-0.01,0.11,102430282
2022-10-01 22:30:00,931184378,0.22,0.03,0.19,176925032
2023-01-01 06:00:00,931184378,0.28,-0.0,0.28,260731626
2023-04-02 13:30:00,931184378,0.14,-0.05,0.19,176925032
2023-07-02 21:00:00,931184378,0.16,0.05,0.11,102430282
2023-10-02 04:30:00,931184378,0.14,0.03,0.11,102430282
2024-01-01 12:00:00,931184378,0.16,0.06,0.1,93118438
2024-04-01 19:30:00,931184378,0.07,-0.0,0.07,65182906
2024-07-02 03:00:00,931184378,0.08,-0.01,0.09,83806594
2024-10-01 10:30:00,931184378,0.15,0.07,0.08,74494750
2024-12-31 18:00:00,931184378,0.12,0.03,0.09,83806594
