mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-04-02 13:30:00,127249665,-0.44,-0.16,-0.28,-35629906
2019-07-02 21:00:00,127249665,-0.13,-0.05,-0.08,-10179973
2019-10-02 04:30:00,127249665,0.16,-0.04,0.2,25449933
2020-01-01 12:00:00,127249665,-0.13,-0.03,-0.1,-12724967
2020-04-01 19:30:00,127249665,-0.24,-0.14,-0.1,-12724967
2020-07-02 03:00:00,127249665,0.18,-0.01,0.19,24177436
2020-10-01 10:30:00,127249665,0.07,-0.09,0.16,20359946
2020-12-31 18:00:00,127249665,0.29,0.21,0.08,10179973
2021-04-02 01:30:00,127249665,-0.06,-0.12,0.06,7634980
2021-07-02 09:00:00,127249665,0.16,-0.05,0.21,26722430
2021-10-01 16:30:00,127249665,0.17,-0.01,0.18,22904940
2022-01-01 00:00:00,127249665,-0.36,0.04,-0.4,-50899866
2022-04-02 07:30:00,127249665,0.2,0.1,0.1,12724967
2022-07-02 15:00:00,127249665,0.44,0.1,0.34,43264886
2022-10-01 22:30:00,127249665,0.48,0.07,0.41,52172363
2023-01-01 06:00:00,127249665,0.0,-0.18,0.18,22904940
2023-04-02 13:30:00,127249665,0.15,0.01,0.14,17814953
2023-07-02 21:00:00,127249665,0.21,0.02,0.19,24177436
2023-10-02 04:30:00,127249665,0.07,0.0,0.07,8907477
2024-01-01 12:00:00,127249665,0.13,0.1,0.03,3817490
2024-04-01 19:30:00,127249665,-0.05,-0.13,0.08,10179973
2024-07-02 03:00:00,127249665,0.11,0.0,0.11,13997463
2024-10-01 10:30:00,127249665,0.62,0.15,0.47,59807343
2024-12-31 18:00:00,127249665,1.37,0.13,1.24,157789585
