mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-01-01 00:00:00,0,0.0,0.0,0.0,0
2019-04-02 06:00:00,4197205,0.38,0.01,0.37,1552966
2019-07-02 12:00:00,35852304,-0.59,0.02,-0.61,-21869905
2019-10-01 18:00:00,86192240,-1.03,0.05,-1.08,-93087619
2020-01-01 00:00:00,145024158,-1.2,0.04,-1.24,-179829956
2020-04-01 12:00:00,153348737,-0.99,-0.02,-0.97,-148748275
2020-07-02 00:00:00,116303388,-0.55,-0.06,-0.49,-56988660
2020-10-01 12:00:00,0,0.0,-0.06,0.0,0
2021-01-01 00:00:00,0,0.0,-0.04,0.0,0
2021-04-02 06:00:00,0,0.0,-0.04,0.0,0
2021-07-02 12:00:00,0,0.0,-0.04,0.0,0
