mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-01-01 00:00:00,74944114,0.48,0.04,0.44,32975410
2019-04-02 06:00:00,4567758,-0.38,0.03,-0.41,-1872781
2019-07-02 12:00:00,10143320,-0.37,-0.01,-0.36,-3651595
2019-10-01 18:00:00,3314193,0.35,0.03,0.32,1060542
2020-01-01 00:00:00,105120239,0.47,0.06,0.41,43099298
2020-04-01 12:00:00,17205146,0.36,0.06,0.3,5161544
2020-07-02 00:00:00,15729359,-0.44,0.06,-0.5,-7864680
2020-10-01 12:00:00,31694510,-0.47,0.04,-0.51,-16164200
2021-01-01 00:00:00,0,0.0,-0.02,0.0,0
2021-04-02 06:00:00,0,0.0,-0.04,0.0,0
2021-07-02 12:00:00,0,0.0,-0.04,0.0,0
