mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-01-01 00:00:00,,,0.17,,
2019-04-02 06:00:00,,,0.19,,
2019-07-02 12:00:00,,,0.16,,
2019-10-01 18:00:00,27077640.0,-0.64,0.13,-0.7699999809265137,-20849782.0
2020-01-01 00:00:00,140341006.0,-1.02,0.1,-1.1200000047683716,-157181936.0
2020-04-01 12:00:00,142097384.0,-0.95,0.09,-1.0399999618530273,-147781264.0
2020-07-02 00:00:00,500073.0,-0.61,0.1,-0.7099999785423279,-355052.0
2020-10-01 12:00:00,,,0.1,,
2021-01-01 00:00:00,,,0.08,,
2021-04-02 06:00:00,,,0.08,,
2021-07-02 12:00:00,,,0.08,,
