mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-01-01 00:00:00,69753687,0.39,-0.04,0.43,29994085
2019-04-02 06:00:00,19793455,-0.32,-0.06,-0.26,-5146298
2019-07-02 12:00:00,155681376,-0.43,-0.07,-0.36,-56045295
2019-10-01 18:00:00,3411397,-0.3,-0.07,-0.23,-784621
2020-01-01 00:00:00,0,0.0,-0.06,0.0,0
2020-04-01 12:00:00,0,0.0,-0.05,0.0,0
2020-07-02 00:00:00,912094,-0.29,-0.03,-0.26,-237144
2020-10-01 12:00:00,0,0.0,-0.02,0.0,0
2021-01-01 00:00:00,0,0.0,0.0,0.0,0
2021-04-02 06:00:00,0,0.0,0.01,0.0,0
2021-07-02 12:00:00,0,0.0,0.01,0.0,0
