mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-01-01 00:00:00,282494802.0,-0.65,-0.04,-0.6100000143051147,-172321840.0
2019-04-02 06:00:00,218295556.0,-0.49,-0.08,-0.4099999964237213,-89501176.0
2019-07-02 12:00:00,71681885.0,-0.49,-0.11,-0.3799999952316284,-27239118.0
2019-10-01 18:00:00,69739265.0,-0.39,-0.12,-0.27000001072883606,-18829602.0
2020-01-01 00:00:00,19967264.0,-0.34,-0.13,-0.20999999344348907,-4193125.0
2020-04-01 12:00:00,,,-0.07,,
2020-07-02 00:00:00,,,-0.0,,
2020-10-01 12:00:00,38647219.0,0.41,0.03,0.3799999952316284,14685943.0
2021-01-01 00:00:00,15235865.0,0.36,0.03,0.33000001311302185,5027836.0
2021-04-02 06:00:00,,,0.04,,
2021-07-02 12:00:00,,,0.05,,
