mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-01-01 00:00:00,48923297.0,0.35,0.05,0.30000001192092896,14676989.0
2019-04-02 06:00:00,56627141.0,0.35,0.07,0.2800000011920929,15855599.0
2019-07-02 12:00:00,68852502.0,0.34,0.06,0.2800000011920929,19278702.0
2019-10-01 18:00:00,60741636.0,0.33,0.02,0.3100000023841858,18829908.0
2020-01-01 00:00:00,51233025.0,0.33,-0.01,0.3400000035762787,17419228.0
2020-04-01 12:00:00,39630466.0,0.32,0.01,0.3100000023841858,12285444.0
2020-07-02 00:00:00,17433116.0,0.31,0.05,0.25999999046325684,4532610.0
2020-10-01 12:00:00,,,0.05,,
2021-01-01 00:00:00,,,0.04,,
2021-04-02 06:00:00,,,0.03,,
2021-07-02 12:00:00,,,0.02,,
