mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-01-01 00:00:00,47749708.0,0.54,0.2,0.3400000035762787,16234901.0
2019-04-02 06:00:00,30741000.0,0.41,0.18,0.23000000417232513,7070430.0
2019-07-02 12:00:00,7674354.0,-0.4,0.08,-0.47999998927116394,-3683690.0
2019-10-01 18:00:00,20594029.0,-0.51,0.06,-0.5699999928474426,-11738596.0
2020-01-01 00:00:00,6246202.0,-0.41,0.09,-0.5,-3123101.0
2020-04-01 12:00:00,,,0.12,,
2020-07-02 00:00:00,,,0.11,,
2020-10-01 12:00:00,,,0.06,,
2021-01-01 00:00:00,,,0.05,,
2021-04-02 06:00:00,,,0.02,,
2021-07-02 12:00:00,,,0.02,,
