mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-01-01 00:00:00,21936019,0.28,-0.0,0.28,6142085
2019-04-02 06:00:00,42353122,0.34,0.02,0.32,13552999
2019-07-02 12:00:00,20171823,0.26,0.02,0.24,4841238
2019-10-01 18:00:00,0,0.0,0.02,0.0,0
2020-01-01 00:00:00,4956216,0.24,0.01,0.23,1139930
2020-04-01 12:00:00,17338020,0.28,0.0,0.28,4854646
2020-07-02 00:00:00,19949240,0.29,0.0,0.29,5785280
2020-10-01 12:00:00,25084842,0.3,0.01,0.29,7274604
2021-01-01 00:00:00,22250449,0.29,-0.01,0.3,6675135
2021-04-02 06:00:00,0,0.0,-0.0,0.0,0
2021-07-02 12:00:00,0,0.0,-0.0,0.0,0
