mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-01-01 00:00:00,0,0.0,0.04,0.0,0
2019-04-02 06:00:00,0,0.0,0.04,0.0,0
2019-07-02 12:00:00,0,0.0,0.03,0.0,0
2019-10-01 18:00:00,0,0.0,0.05,0.0,0
2020-01-01 00:00:00,0,0.0,0.05,0.0,0
2020-04-01 12:00:00,15706057,0.42,0.03,0.39,6125362
2020-07-02 00:00:00,60582841,0.65,0.04,0.61,36955533
2020-10-01 12:00:00,88801715,0.75,0.1,0.65,57721115
2021-01-01 00:00:00,78697260,0.54,0.14,0.4,31478904
2021-04-02 06:00:00,37583347,0.37,0.17,0.2,7516669
2021-07-02 12:00:00,2079214,0.31,0.16,0.15,311882
