mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-01-01 00:00:00,,,-0.01,,
2019-04-02 06:00:00,,,0.01,,
2019-07-02 12:00:00,,,0.02,,
2019-10-01 18:00:00,,,0.01,,
2020-01-01 00:00:00,7393750.0,0.39,-0.0,0.38999998569488525,2883562.0
2020-04-01 12:00:00,5583487.0,0.38,-0.02,0.4000000059604645,2233395.0
2020-07-02 00:00:00,,,-0.02,,
2020-10-01 12:00:00,,,-0.03,,
2021-01-01 00:00:00,,,-0.03,,
2021-04-02 06:00:00,,,-0.01,,
2021-07-02 12:00:00,,,-0.01,,
