mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-01-01 00:00:00,,,0.07,,
2019-04-02 06:00:00,,,0.08,,
2019-07-02 12:00:00,,,0.08,,
2019-10-01 18:00:00,,,0.07,,
2020-01-01 00:00:00,,,0.07,,
2020-04-01 12:00:00,17862067.0,0.34,0.1,0.23999999463558197,4286896.0
2020-07-02 00:00:00,37182188.0,0.44,0.13,0.3100000023841858,11526478.0
2020-10-01 12:00:00,37411113.0,0.39,0.12,0.27000001072883606,10101001.0
2021-01-01 00:00:00,817947.0,0.29,0.1,0.1899999976158142,155410.0
2021-04-02 06:00:00,,,0.1,,
2021-07-02 12:00:00,,,0.1,,
