mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2010-10-01 22:30:00,44533774,-0.04,-0.02,-0.02,-890675
2011-01-01 00:00:00,44533774,-0.04,-0.05,0.01,445338
2011-04-02 07:30:00,44533774,-0.01,-0.01,0.0,0
2011-07-02 15:00:00,44533774,0.0,-0.01,0.01,445338
2011-10-01 22:30:00,44533774,0.05,0.03,0.02,890675
2012-01-01 00:00:00,44533774,0.12,0.1,0.02,890675
2012-04-01 07:30:00,44533774,0.1,0.09,0.01,445338
2012-07-01 15:00:00,44533774,0.1,0.08,0.02,890675
2012-09-30 22:30:00,44533774,0.07,0.04,0.03,1336013
2013-01-01 00:00:00,44533774,0.08,0.04,0.04,1781351
2013-04-02 07:30:00,44533774,0.11,0.06,0.05,2226689
2013-07-02 15:00:00,44533774,0.23,0.08,0.15,6680066
2013-10-01 22:30:00,44533774,0.41,0.12,0.29,12914795
2014-01-01 00:00:00,44533774,0.31,0.09,0.22,9797430
2014-04-02 07:30:00,44533774,-0.08,0.0,-0.08,-3562702
2014-07-02 15:00:00,44533774,-0.16,0.03,-0.19,-8461417
2014-10-01 22:30:00,44533774,-0.24,0.0,-0.24,-10688106
2015-01-01 00:00:00,44533774,-0.25,-0.03,-0.22,-9797430
2015-04-02 07:30:00,44533774,-0.14,0.03,-0.17,-7570742
2015-07-02 15:00:00,44533774,-0.02,0.08,-0.1,-4453377
2015-10-01 22:30:00,44533774,0.08,0.12,-0.04,-1781351
2016-01-01 00:00:00,44533774,0.14,0.12,0.02,890675
2016-04-01 07:30:00,44533774,0.14,0.09,0.05,2226689
2016-07-01 15:00:00,44533774,0.27,0.14,0.13,5789391
2016-09-30 22:30:00,44533774,0.28,0.13,0.15,6680066
2017-01-01 00:00:00,44533774,0.07,0.07,0.0,0
2017-04-02 07:30:00,44533774,-0.03,0.04,-0.07,-3117364
2017-07-02 15:00:00,44533774,0.01,0.04,-0.03,-1336013
2017-10-01 22:30:00,44533774,0.01,0.04,-0.03,-1336013
2018-01-01 00:00:00,44533774,0.06,0.04,0.02,890675
2018-04-02 07:30:00,44533774,0.07,0.01,0.06,2672026
2018-07-02 15:00:00,44533774,0.18,0.1,0.08,3562702
2018-10-01 22:30:00,44533774,0.16,0.09,0.07,3117364
2019-01-01 00:00:00,44533774,0.09,0.05,0.04,1781351
2019-04-02 13:30:00,44533774,0.12,0.12,0.0,0
2019-07-02 21:00:00,44533774,0.11,0.08,0.03,1336013
2019-10-02 04:30:00,44533774,0.28,0.21,0.07,3117364
2020-01-01 12:00:00,44533774,0.05,0.01,0.04,1781351
2020-04-01 19:30:00,44533774,0.17,0.06,0.11,4898715
2020-07-02 03:00:00,44533774,0.49,0.13,0.36,16032159
2020-10-01 10:30:00,44533774,0.73,0.08,0.65,28946954
2020-12-31 18:00:00,44533774,-0.31,0.06,-0.37,-16477497
2021-04-02 01:30:00,44533774,-0.53,0.01,-0.54,-24048238
2021-07-02 09:00:00,44533774,-0.03,0.15,-0.18,-8016079
2021-10-01 16:30:00,44533774,-0.02,0.08,-0.1,-4453377
2022-01-01 00:00:00,44533774,-0.18,-0.13,-0.05,-2226689
2022-04-02 07:30:00,44533774,0.06,0.12,-0.06,-2672026
2022-07-02 15:00:00,44533774,0.01,0.07,-0.06,-2672026
2022-10-01 22:30:00,44533774,-0.03,0.01,-0.04,-1781351
2023-01-01 06:00:00,44533774,-0.04,0.01,-0.05,-2226689
2023-04-02 13:30:00,44533774,0.0,0.0,0.0,0
2023-07-02 21:00:00,44533774,0.04,0.03,0.01,445338
2023-10-02 04:30:00,44533774,0.15,0.1,0.05,2226689
2024-01-01 12:00:00,44533774,-0.02,-0.03,0.01,445338
2024-04-01 19:30:00,44533774,0.16,0.02,0.14,6234728
2024-07-02 03:00:00,44533774,0.55,0.14,0.41,18258848
2024-10-01 10:30:00,44533774,0.2,0.04,0.16,7125404
