mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2010-10-01 18:00:00,10000000.0,-0.17,-0.15,-0.02,-200000.0
2011-01-01 00:00:00,10000000.0,-0.13,-0.14,0.01,100000.0
2011-04-02 06:00:00,10000000.0,-0.08,-0.11,0.03,300000.0
2011-07-02 12:00:00,10000000.0,0.03,-0.0,0.03,300000.0
2011-10-01 18:00:00,10000000.0,0.05,0.03,0.02,200000.0
2012-01-01 00:00:00,10000000.0,0.1,0.07,0.03,300000.0
2012-04-01 12:00:00,10000000.0,0.24,0.18,0.06,600000.0
2012-07-02 00:00:00,10000000.0,0.43,0.32,0.11,1100000.0
2012-10-01 12:00:00,10000000.0,0.6,0.44,0.16,1600000.0
2013-01-01 00:00:00,10000000.0,0.46,0.32,0.14,1400000.0
2013-04-02 06:00:00,10000000.0,0.31,0.2,0.11,1100000.0
2013-07-02 12:00:00,10000000.0,0.35,0.24,0.11,1100000.0
2013-10-01 18:00:00,10000000.0,0.26,0.18,0.08,800000.0
2014-01-01 00:00:00,10000000.0,-0.06,-0.05,-0.01,-100000.0
2014-04-02 06:00:00,10000000.0,-0.37,-0.26,-0.11,-1100000.0
2014-07-02 12:00:00,10000000.0,-0.45,-0.3,-0.15,-1500000.0
2014-10-01 18:00:00,10000000.0,-0.41,-0.27,-0.14,-1400000.0
2015-01-01 00:00:00,10000000.0,-0.27,-0.19,-0.08,-800000.0
2015-04-02 06:00:00,10000000.0,-0.14,-0.09,-0.05,-500000.0
2015-07-02 12:00:00,10000000.0,-0.01,0.01,-0.02,-200000.0
2015-10-01 18:00:00,10000000.0,0.09,0.09,0.0,0.0
2016-01-01 00:00:00,10000000.0,0.15,0.13,0.02,200000.0
2016-04-01 12:00:00,10000000.0,0.19,0.16,0.03,300000.0
2016-07-02 00:00:00,10000000.0,0.22,0.19,0.03,300000.0
2016-10-01 12:00:00,10000000.0,0.15,0.14,0.01,100000.0
2017-01-01 00:00:00,10000000.0,0.03,0.04,-0.01,-100000.0
2017-04-02 06:00:00,10000000.0,0.07,0.09,-0.02,-200000.0
2017-07-02 12:00:00,10000000.0,0.07,0.09,-0.02,-200000.0
2017-10-01 18:00:00,10000000.0,0.03,0.05,-0.02,-200000.0
2018-01-01 00:00:00,10000000.0,-0.02,-0.01,-0.01,-100000.0
2018-04-02 06:00:00,10000000.0,-0.04,-0.02,-0.02,-200000.0
2018-07-02 12:00:00,10000000.0,0.05,0.06,-0.01,-100000.0
2018-10-01 18:00:00,10000000.0,0.12,0.12,0.0,0.0
2019-01-01 00:00:00,10000000.0,0.13,0.13,0.0,0.0
2019-04-02 13:30:00,10000000.0,-0.11,-0.06,-0.05,-500000.0
2019-07-02 21:00:00,10000000.0,-0.16,-0.01,-0.15,-1500000.0
2019-10-02 04:30:00,10000000.0,0.34,0.22,0.12,1200000.0
2020-01-01 12:00:00,10000000.0,1.09,0.57,0.52,5200000.0
2020-04-01 19:30:00,10000000.0,0.72,0.39,0.33,3300000.0
2020-07-02 03:00:00,10000000.0,0.01,0.01,0.0,0.0
2020-10-01 10:30:00,10000000.0,-0.36,-0.19,-0.17,-1700000.0
2020-12-31 18:00:00,10000000.0,0.03,-0.01,0.04,400000.0
2021-04-02 01:30:00,10000000.0,0.29,0.16,0.13,1300000.0
2021-07-02 09:00:00,10000000.0,-0.08,0.01,-0.09,-900000.0
2021-10-01 16:30:00,10000000.0,-0.33,-0.13,-0.2,-2000000.0
2022-01-01 00:00:00,10000000.0,-0.7,-0.45,-0.25,-2500000.0
2022-04-02 07:30:00,10000000.0,-0.14,-0.05,-0.09,-900000.0
2022-07-02 15:00:00,10000000.0,0.07,0.1,-0.03,-300000.0
2022-10-01 22:30:00,10000000.0,0.24,0.12,0.12,1200000.0
2023-01-01 06:00:00,10000000.0,0.15,0.1,0.05,500000.0
2023-04-02 13:30:00,10000000.0,1.61,1.03,0.58,5800000.0
2023-07-02 21:00:00,10000000.0,0.8,0.43,0.37,3700000.0
2023-10-02 04:30:00,10000000.0,0.18,0.09,0.09,900000.0
2024-01-01 12:00:00,10000000.0,-0.45,-0.32,-0.13,-1300000.0
2024-04-01 19:30:00,10000000.0,-0.41,-0.2,-0.21,-2100000.0
2024-07-02 03:00:00,10000000.0,-0.19,-0.03,-0.16,-1600000.0
2024-10-01 10:30:00,10000000.0,-0.14,-0.05,-0.09,-900000.0
2024-12-31 18:00:00,10000000.0,0.21,0.11,0.1,1000000.0
