midcyc_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-05-18 05:15:00,220586129,0.12,0.05,0.07,15441029
2019-08-17 12:45:00,220586129,-0.11,-0.09,-0.02,-4411723
2019-11-16 20:15:00,220586129,-0.01,0.06,-0.07,-15441029
2020-02-16 03:45:00,220586129,0.04,0.02,0.02,4411723
2020-05-17 11:15:00,220586129,0.03,0.01,0.02,4411723
2020-08-16 18:45:00,220586129,0.07,0.01,0.06,13235168
2020-11-16 02:15:00,220586129,0.11,0.09,0.02,4411723
2021-02-15 09:45:00,220586129,0.13,0.06,0.07,15441029
2021-05-17 17:15:00,220586129,0.04,-0.01,0.05,11029306
2021-08-17 00:45:00,220586129,0.03,0.02,0.01,2205861
2021-11-16 08:15:00,220586129,0.11,0.06,0.05,11029306
2022-02-15 15:45:00,220586129,0.07,0.04,0.03,6617584
2022-05-17 23:15:00,220586129,0.01,-0.03,0.04,8823445
2022-08-17 06:45:00,220586129,-0.01,-0.0,-0.01,-2205861
2022-11-16 14:15:00,220586129,0.05,0.01,0.04,8823445
2023-02-15 21:45:00,220586129,0.09,0.05,0.04,8823445
2023-05-18 05:15:00,220586129,-0.04,-0.05,0.01,2205861
2023-08-17 12:45:00,220586129,0.01,0.0,0.01,2205861
2023-11-16 20:15:00,220586129,0.08,0.04,0.04,8823445
2024-02-16 03:45:00,220586129,0.02,0.03,-0.01,-2205861
2024-05-17 11:15:00,220586129,0.03,-0.02,0.05,11029306
2024-08-16 18:45:00,220586129,-0.04,-0.01,-0.03,-6617584
2024-11-16 02:15:00,220586129,-0.02,-0.06,0.04,8823445
