midcyc_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-02-15 21:45:00,182910101.24226236,-0.0018007134785875678,0.0016645349096506834,-0.003465248388238251,-633828.933522245
2019-05-18 05:15:00,182910101.24226236,-0.03415675461292267,-0.04611770063638687,0.011960946023464203,2187777.848105073
2019-08-17 12:45:00,182910101.24226236,0.04635884612798691,0.029137983918190002,0.017220862209796906,3149869.6502730018
2019-11-16 20:15:00,182910101.24226236,0.0012626867974177003,0.012305217795073986,-0.011042530997656286,-2019790.4627521317
2020-02-16 03:45:00,182910101.24226236,-0.01071325782686472,-0.022611867636442184,0.011898609809577465,2176375.9249119903
2020-05-17 11:15:00,182910101.24226236,-0.02380441688001156,-0.03133624419569969,0.007531827315688133,1377647.2968517537
2020-08-16 18:45:00,182910101.24226236,0.06442984193563461,0.02783733792603016,0.036592504009604454,6693138.613104642
2020-11-16 02:15:00,182910101.24226236,0.026799019426107407,0.01993991993367672,0.006859099492430687,1254598.5825912473
2021-02-15 09:45:00,182910101.24226236,-0.028051123023033142,-0.03406624123454094,0.006015118211507797,1100225.8810510673
2021-05-17 17:15:00,182910101.24226236,0.0331011638045311,0.00528584374114871,0.027815320063382387,5087703.008879204
2021-08-17 00:45:00,182910101.24226236,0.06216130778193474,0.03144106641411781,0.030720241367816925,5619042.45877413
2021-11-16 08:15:00,182910101.24226236,0.04256337881088257,0.02313995361328125,0.01942342519760132,3552740.669364767
2022-02-15 15:45:00,182910101.24226236,0.07347892224788666,0.03879115730524063,0.03468776494264603,6344742.597527184
2022-05-17 23:15:00,182910101.24226236,0.03094976395368576,0.005002561025321484,0.025947202928364277,4746005.514580636
2022-08-17 06:45:00,182910101.24226236,0.07693005353212357,0.04089057072997093,0.036039482802152634,6591985.448060512
2022-11-16 14:15:00,182910101.24226236,0.024222489446401596,-0.0010412464616820216,0.025263735908083618,4620992.492705354
2023-02-15 21:45:00,182910101.24226236,-0.11777209490537643,-0.10700491070747375,-0.01076718419790268,-1969426.7517324665
2023-05-18 05:15:00,182910101.24226236,0.033426448702812195,0.024640953168272972,0.008785495534539223,1606955.8776860132
2023-08-17 12:45:00,182910101.24226236,0.04862138256430626,0.016378318890929222,0.03224306367337704,5897582.040858106
2023-11-16 20:15:00,182910101.24226236,0.027742771431803703,0.03509289398789406,-0.007350122556090355,-1344411.660877523
2024-02-16 03:45:00,182910101.24226236,-0.002231487538665533,-0.02182670310139656,0.019595215562731028,3584162.862443087
