mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-04-02 13:30:00,76678329,-0.52,-0.24,-0.28,-21469932
2019-07-02 21:00:00,76678329,-0.14,-0.07,-0.07,-5367483
2019-10-02 04:30:00,76678329,0.27,-0.02,0.29,22236716
2020-01-01 12:00:00,76678329,-0.17,-0.05,-0.12,-9201400
2020-04-01 19:30:00,76678329,-0.28,-0.13,-0.15,-11501749
2020-07-02 03:00:00,76678329,0.28,-0.0,0.28,21469932
2020-10-01 10:30:00,76678329,0.14,-0.08,0.22,16869232
2020-12-31 18:00:00,76678329,0.32,0.22,0.1,7667833
2021-04-02 01:30:00,76678329,-0.02,-0.12,0.1,7667833
2021-07-02 09:00:00,76678329,0.26,-0.03,0.29,22236716
2021-10-01 16:30:00,76678329,0.23,0.02,0.21,16102449
2022-01-01 00:00:00,76678329,-0.52,-0.02,-0.5,-38339165
2022-04-02 07:30:00,76678329,0.25,0.11,0.14,10734966
2022-07-02 15:00:00,76678329,0.59,0.13,0.46,35272031
2022-10-01 22:30:00,76678329,0.66,0.12,0.54,41406298
2023-01-01 06:00:00,76678329,0.08,-0.16,0.24,18402799
2023-04-02 13:30:00,76678329,0.21,0.02,0.19,14568883
2023-07-02 21:00:00,76678329,0.28,0.05,0.23,17636016
2023-10-02 04:30:00,76678329,0.1,0.01,0.09,6901050
2024-01-01 12:00:00,76678329,0.14,0.1,0.04,3067133
2024-04-01 19:30:00,76678329,-0.02,-0.12,0.1,7667833
2024-07-02 03:00:00,76678329,0.18,-0.01,0.19,14568883
2024-10-01 10:30:00,76678329,0.81,0.22,0.59,45240214
2024-12-31 18:00:00,76678329,1.72,0.52,1.2,92013995
