midcyc_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2010-11-16 14:15:00,143202973,0.14,0.06,0.08,11456238
2011-02-15 12:45:00,143202973,0.22,0.04,0.18,25776535
2011-05-17 23:15:00,143202973,0.24,-0.0,0.24,34368714
2011-08-17 06:45:00,143202973,0.26,0.03,0.23,32936684
2011-11-16 14:15:00,143202973,0.27,0.12,0.15,21480446
2012-02-15 12:45:00,143202973,0.3,0.16,0.14,20048416
2012-05-16 23:15:00,143202973,0.32,0.21,0.11,15752327
2012-08-16 06:45:00,143202973,-0.18,0.16,-0.34,-48689011
2012-11-15 14:15:00,143202973,-1.35,-0.01,-1.34,-191891985
2013-02-16 00:45:00,143202973,-2.0,-0.13,-1.87,-267789561
2013-05-17 23:15:00,143202973,-1.18,-0.02,-1.16,-166115449
2013-08-17 06:45:00,143202973,-0.23,0.06,-0.29,-41528862
2013-11-16 14:15:00,143202973,-0.03,0.03,-0.06,-8592178
2014-02-15 12:45:00,143202973,-0.5,-0.02,-0.48,-68737427
2014-05-17 23:15:00,143202973,-0.7,0.02,-0.72,-103106141
2014-08-17 06:45:00,143202973,-0.38,0.06,-0.44,-63009308
2014-11-16 14:15:00,143202973,0.08,0.06,0.02,2864059
2015-02-15 12:45:00,143202973,0.38,0.0,0.38,54417130
2015-05-17 23:15:00,143202973,0.62,-0.0,0.62,88785844
2015-08-17 06:45:00,143202973,0.7,0.05,0.65,93081933
2015-11-16 14:15:00,143202973,0.63,0.09,0.54,77329606
2016-02-15 12:45:00,143202973,0.53,0.11,0.42,60145249
2016-05-16 23:15:00,143202973,0.46,0.11,0.35,50121041
2016-08-16 06:45:00,143202973,0.41,0.09,0.32,45824952
2016-11-15 14:15:00,143202973,0.44,0.09,0.35,50121041
2017-02-16 00:45:00,143202973,0.58,0.11,0.47,67305398
2017-05-17 23:15:00,143202973,0.69,0.13,0.56,80193665
2017-08-17 06:45:00,143202973,0.64,0.12,0.52,74465546
2017-11-16 14:15:00,143202973,0.57,0.09,0.48,68737427
2018-02-15 12:45:00,143202973,0.5,0.08,0.42,60145249
2018-05-17 23:15:00,143202973,0.41,0.11,0.3,42960892
2018-08-17 06:45:00,143202973,0.02,0.08,-0.06,-8592178
2018-11-16 14:15:00,143202973,-0.81,0.02,-0.83,-118858468
2019-02-15 12:45:00,143202973,-1.33,0.01,-1.34,-191891985
2019-05-18 05:15:00,143202973,-1.05,-0.06,-0.99,-141770944
2019-08-17 12:45:00,143202973,0.18,0.11,0.07,10024208
2019-11-16 20:15:00,143202973,1.12,0.21,0.91,130314706
2020-02-16 03:45:00,143202973,0.32,0.01,0.31,44392922
2020-05-17 11:15:00,143202973,-0.75,0.08,-0.83,-118858468
2020-08-16 18:45:00,143202973,-0.8,0.15,-0.95,-136042825
2020-11-16 02:15:00,143202973,-0.24,0.08,-0.32,-45824952
2021-02-15 09:45:00,143202973,0.47,-0.02,0.49,70169457
2021-05-17 17:15:00,143202973,-0.32,-0.03,-0.29,-41528862
2021-08-17 00:45:00,143202973,-0.14,0.23,-0.37,-52985100
2021-11-16 08:15:00,143202973,0.18,0.06,0.12,17184357
2022-02-15 15:45:00,143202973,0.69,-0.12,0.81,115994409
2022-05-17 23:15:00,143202973,0.79,0.07,0.72,103106141
2022-08-17 06:45:00,143202973,0.85,0.09,0.76,108834260
2022-11-16 14:15:00,143202973,0.57,0.04,0.53,75897576
2023-02-15 21:45:00,143202973,1.29,0.12,1.17,167547479
2023-05-18 05:15:00,143202973,-0.44,0.1,-0.54,-77329606
2023-08-17 12:45:00,143202973,-1.82,0.01,-1.83,-262061442
2023-11-16 20:15:00,143202973,-0.51,0.2,-0.71,-101674111
2024-02-16 03:45:00,143202973,-0.62,-0.08,-0.54,-77329606
2024-05-17 11:15:00,143202973,-0.31,0.16,-0.47,-67305398
2024-08-16 18:45:00,143202973,0.02,0.2,-0.18,-25776535
2024-11-16 02:15:00,143202973,-0.01,0.02,-0.03,-4296089
