mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2010-10-01 22:30:00,200000000,-0.01,-0.08,0.07,14000000
2011-01-01 00:00:00,200000000,-0.01,-0.08,0.07,14000000
2011-04-02 07:30:00,200000000,-0.02,-0.09,0.07,14000000
2011-07-02 15:00:00,200000000,-0.07,-0.12,0.05,10000000
2011-10-01 22:30:00,200000000,-0.19,-0.14,-0.05,-10000000
2012-01-01 00:00:00,200000000,-0.32,-0.15,-0.17,-34000000
2012-04-01 07:30:00,200000000,-0.3,-0.16,-0.14,-28000000
2012-07-01 15:00:00,200000000,-0.22,-0.15,-0.07,-14000000
2012-09-30 22:30:00,200000000,-0.14,-0.15,0.01,2000000
2013-01-01 00:00:00,200000000,-0.05,-0.13,0.08,16000000
2013-04-02 07:30:00,200000000,0.02,-0.1,0.12,24000000
2013-07-02 15:00:00,200000000,0.05,-0.08,0.13,26000000
2013-10-01 22:30:00,200000000,0.03,-0.07,0.1,20000000
2014-01-01 00:00:00,200000000,-0.01,-0.06,0.05,10000000
2014-04-02 07:30:00,200000000,-0.05,-0.07,0.02,4000000
2014-07-02 15:00:00,200000000,-0.07,-0.08,0.01,2000000
2014-10-01 22:30:00,200000000,-0.1,-0.08,-0.02,-4000000
2015-01-01 00:00:00,200000000,-0.1,-0.06,-0.04,-8000000
2015-04-02 07:30:00,200000000,-0.11,-0.04,-0.07,-14000000
2015-07-02 15:00:00,200000000,-0.14,-0.06,-0.08,-16000000
2015-10-01 22:30:00,200000000,-0.2,-0.07,-0.13,-26000000
2016-01-01 00:00:00,200000000,-0.23,-0.08,-0.15,-30000000
2016-04-01 07:30:00,200000000,-0.13,-0.08,-0.05,-10000000
2016-07-01 15:00:00,200000000,-0.06,-0.08,0.02,4000000
2016-09-30 22:30:00,200000000,-0.02,-0.07,0.05,10000000
2017-01-01 00:00:00,200000000,-0.02,-0.07,0.05,10000000
2017-04-02 07:30:00,200000000,-0.03,-0.09,0.06,12000000
2017-07-02 15:00:00,200000000,-0.06,-0.14,0.08,16000000
2017-10-01 22:30:00,200000000,-0.09,-0.15,0.06,12000000
2018-01-01 00:00:00,200000000,-0.1,-0.15,0.05,10000000
2018-04-02 07:30:00,200000000,-0.1,-0.14,0.04,8000000
2018-07-02 15:00:00,200000000,-0.09,-0.14,0.05,10000000
2018-10-01 22:30:00,200000000,-0.11,-0.14,0.03,6000000
2019-01-01 00:00:00,200000000,-0.16,-0.15,-0.01,-2000000
2019-04-02 13:30:00,200000000,-0.29,-0.29,0.0,0
2019-07-02 21:00:00,200000000,-0.15,-0.17,0.02,4000000
2019-10-02 04:30:00,200000000,-0.26,-0.2,-0.06,-12000000
2020-01-01 12:00:00,200000000,-0.95,-0.6,-0.35,-70000000
2020-04-01 19:30:00,200000000,-0.5,-0.17,-0.33,-66000000
2020-07-02 03:00:00,200000000,0.52,0.29,0.23,46000000
2020-10-01 10:30:00,200000000,-0.02,-0.08,0.06,12000000
2020-12-31 18:00:00,200000000,-0.26,-0.31,0.05,10000000
2021-04-02 01:30:00,200000000,-0.23,-0.45,0.22,44000000
2021-07-02 09:00:00,200000000,0.08,-0.1,0.18,36000000
2021-10-01 16:30:00,200000000,0.5,0.43,0.07,14000000
2022-01-01 00:00:00,200000000,0.2,0.08,0.12,24000000
2022-04-02 07:30:00,200000000,0.04,0.03,0.01,2000000
2022-07-02 15:00:00,200000000,0.1,0.13,-0.03,-6000000
2022-10-01 22:30:00,200000000,0.43,0.4,0.03,6000000
2023-01-01 06:00:00,200000000,-0.26,-0.18,-0.08,-16000000
2023-04-02 13:30:00,200000000,-0.27,-0.15,-0.12,-24000000
2023-07-02 21:00:00,200000000,-0.15,-0.15,0.0,0
2023-10-02 04:30:00,200000000,-0.26,-0.21,-0.05,-10000000
2024-01-01 12:00:00,200000000,-0.33,-0.32,-0.01,-2000000
2024-04-01 19:30:00,200000000,-0.84,-0.46,-0.38,-76000000
2024-07-02 03:00:00,200000000,-0.67,-0.43,-0.24,-48000000
2024-10-01 10:30:00,200000000,0.18,0.22,-0.04,-8000000
