mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-04-02 13:30:00,87320202.55781269,-0.1,-0.02,-0.08,-6985616.0
2019-07-02 21:00:00,87320202.55781269,0.12,0.02,0.1,8732020.0
2019-10-02 04:30:00,87320202.55781269,0.06,0.01,0.05,4366010.0
2020-01-01 12:00:00,87320202.55781269,-0.06,-0.04,-0.02,-1746404.0
2020-04-01 19:30:00,87320202.55781269,0.01,0.03,-0.02,-1746404.0
2020-07-02 03:00:00,87320202.55781269,0.1,0.01,0.09,7858818.0
2020-10-01 10:30:00,87320202.55781269,-0.0,-0.03,0.03,2619606.0
2020-12-31 18:00:00,87320202.55781269,0.1,0.14,-0.04,-3492808.0
2021-04-02 01:30:00,87320202.55781269,-0.03,-0.04,0.01,873202.0
2021-07-02 09:00:00,87320202.55781269,0.02,-0.02,0.04,3492808.0
2021-10-01 16:30:00,87320202.55781269,0.08,0.02,0.06,5239212.0
2022-01-01 00:00:00,87320202.55781269,-0.14,-0.0,-0.14,-12224828.0
2022-04-02 07:30:00,87320202.55781269,-0.15,-0.04,-0.11,-9605222.0
2022-07-02 15:00:00,87320202.55781269,0.04,-0.01,0.05,4366010.0
2022-10-01 22:30:00,87320202.55781269,0.07,0.01,0.06,5239212.0
2023-01-01 06:00:00,87320202.55781269,-0.14,-0.06,-0.08,-6985616.0
2023-04-02 13:30:00,87320202.55781269,-0.04,-0.03,-0.01,-873202.0
2023-07-02 21:00:00,87320202.55781269,0.04,0.02,0.02,1746404.0
2023-10-02 04:30:00,87320202.55781269,0.09,0.06,0.03,2619606.0
2024-01-01 12:00:00,87320202.55781269,-0.04,0.02,-0.06,-5239212.0
2024-04-01 19:30:00,87320202.55781269,-0.08,-0.03,-0.05,-4366010.0
2024-07-02 03:00:00,87320202.55781269,0.08,0.04,0.04,3492808.0
2024-10-01 10:30:00,87320202.55781269,0.08,0.02,0.06,5239212.0
2024-12-31 18:00:00,87320202.55781269,-0.08,-0.0,-0.08,-6985616.0
