mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2010-10-01 18:00:00,114855395.57182503,0.18,0.11,0.07,8039878.0
2011-01-01 00:00:00,114855395.57182503,0.18,0.11,0.07,8039878.0
2011-04-02 06:00:00,114855395.57182503,0.18,0.11,0.07,8039878.0
2011-07-02 12:00:00,114855395.57182503,0.13,0.09,0.04,4594216.0
2011-10-01 18:00:00,114855395.57182503,0.02,0.05,-0.03,-3445662.0
2012-01-01 00:00:00,114855395.57182503,-0.16,-0.0,-0.16,-18376863.0
2012-04-01 12:00:00,114855395.57182503,-0.4,-0.07,-0.33,-37902281.0
2012-07-02 00:00:00,114855395.57182503,-0.71,-0.15,-0.56,-64319022.0
2012-10-01 12:00:00,114855395.57182503,-0.77,-0.17,-0.6,-68913237.0
2013-01-01 00:00:00,114855395.57182503,-0.6,-0.12,-0.48,-55130590.0
2013-04-02 06:00:00,114855395.57182503,-0.4,-0.06,-0.34,-39050834.0
2013-07-02 12:00:00,114855395.57182503,-0.28,-0.07,-0.21,-24119633.0
2013-10-01 18:00:00,114855395.57182503,-0.15,-0.07,-0.08,-9188432.0
2014-01-01 00:00:00,114855395.57182503,-0.09,-0.06,-0.03,-3445662.0
2014-04-02 06:00:00,114855395.57182503,-0.08,-0.05,-0.03,-3445662.0
2014-07-02 12:00:00,114855395.57182503,-0.04,-0.03,-0.01,-1148554.0
2014-10-01 18:00:00,114855395.57182503,0.08,0.0,0.08,9188432.0
2015-01-01 00:00:00,114855395.57182503,0.13,0.04,0.09,10336986.0
2015-04-02 06:00:00,114855395.57182503,0.1,0.04,0.06,6891324.0
2015-07-02 12:00:00,114855395.57182503,0.08,0.0,0.08,9188432.0
2015-10-01 18:00:00,114855395.57182503,0.13,-0.02,0.15,17228309.0
2016-01-01 00:00:00,114855395.57182503,0.19,-0.01,0.2,22971079.0
2016-04-01 12:00:00,114855395.57182503,0.25,0.04,0.21,24119633.0
2016-07-02 00:00:00,114855395.57182503,0.25,0.08,0.17,19525417.0
2016-10-01 12:00:00,114855395.57182503,0.25,0.09,0.16,18376863.0
2017-01-01 00:00:00,114855395.57182503,0.17,0.06,0.11,12634094.0
2017-04-02 06:00:00,114855395.57182503,0.08,0.04,0.04,4594216.0
2017-07-02 12:00:00,114855395.57182503,-0.06,0.02,-0.08,-9188432.0
2017-10-01 18:00:00,114855395.57182503,-0.25,-0.02,-0.23,-26416741.0
2018-01-01 00:00:00,114855395.57182503,-0.33,-0.07,-0.26,-29862403.0
2018-04-02 06:00:00,114855395.57182503,-0.23,-0.06,-0.17,-19525417.0
2018-07-02 12:00:00,114855395.57182503,-0.1,-0.02,-0.08,-9188432.0
2018-10-01 18:00:00,114855395.57182503,-0.0,-0.01,0.01,1148554.0
2019-01-01 00:00:00,114855395.57182503,0.05,0.02,0.03,3445662.0
2019-04-02 13:30:00,114855395.57182503,0.31,0.24,0.07,8039878.0
2019-07-02 21:00:00,114855395.57182503,-0.01,0.15,-0.16,-18376863.0
2019-10-02 04:30:00,114855395.57182503,-0.19,-0.16,-0.03,-3445662.0
2020-01-01 12:00:00,114855395.57182503,-0.19,-0.17,-0.02,-2297108.0
2020-04-01 19:30:00,114855395.57182503,0.66,0.29,0.37,42496496.0
2020-07-02 03:00:00,114855395.57182503,-0.51,-0.05,-0.46,-52833482.0
2020-10-01 10:30:00,114855395.57182503,-0.28,-0.15,-0.13,-14931201.0
2020-12-31 18:00:00,114855395.57182503,0.26,-0.12,0.38,43645050.0
2021-04-02 01:30:00,114855395.57182503,0.36,0.16,0.2,22971079.0
2021-07-02 09:00:00,114855395.57182503,0.59,0.2,0.39,44793604.0
2021-10-01 16:30:00,114855395.57182503,0.33,0.2,0.13,14931201.0
2022-01-01 00:00:00,114855395.57182503,-0.01,-0.05,0.04,4594216.0
2022-04-02 07:30:00,114855395.57182503,-0.18,-0.05,-0.13,-14931201.0
2022-07-02 15:00:00,114855395.57182503,0.24,0.14,0.1,11485540.0
2022-10-01 22:30:00,114855395.57182503,0.57,0.39,0.18,20673971.0
2023-01-01 06:00:00,114855395.57182503,-0.04,-0.21,0.17,19525417.0
2023-04-02 13:30:00,114855395.57182503,0.06,-0.05,0.11,12634094.0
2023-07-02 21:00:00,114855395.57182503,0.5,0.32,0.18,20673971.0
2023-10-02 04:30:00,114855395.57182503,0.11,0.01,0.1,11485540.0
2024-01-01 12:00:00,114855395.57182503,0.1,-0.08,0.18,20673971.0
2024-04-01 19:30:00,114855395.57182503,-0.8,-0.18,-0.62,-71210345.0
2024-07-02 03:00:00,114855395.57182503,-0.93,-0.16,-0.77,-88438655.0
2024-10-01 10:30:00,114855395.57182503,-0.13,0.11,-0.24,-27565295.0
2024-12-31 18:00:00,114855395.57182503,0.04,-0.03,0.07,8039878.0
