midcyc_datetime,evolving_union_area (m^2),evolving_union_dh (m),evolving_union_region_dh (m),evolving_union_dh_corr (m),evolving_union_dvol_corr (m^3),stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dvol_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dvol_corr (m^3)
2019-02-15 21:45:00,164869719.08785677,-0.04289735,-0.016986847,-0.025910504,-4271857.542665049,160611676.74832547,-0.042447574,-0.022680664,-0.01976691,-3174796.559495931,4258042.339531302,0.0056938175,-0.006143594,-1097060.9831691184
2019-05-18 05:15:00,164869719.08785677,0.013934826,0.0164121,-0.0024772743,-408427.51403981994,160611676.74832547,0.013000488,0.020529784,-0.007529296,-1209292.852231648,4258042.339531302,-0.0041176844,0.0050520217,800865.3381918281
2019-08-17 12:45:00,164869719.08785677,0.029319907,0.027798971,0.0015209354,250756.1997367313,160611676.74832547,0.028181992,0.03144043,-0.003258437,-523343.0170201708,4258042.339531302,-0.0036414582,0.0047793724,774099.2167569022
2019-11-16 20:15:00,164869719.08785677,-0.018984621,-0.013376872,-0.0056077493,-924548.0576536942,160611676.74832547,-0.018882453,-0.014136963,-0.004745491,-762181.2422546311,4258042.339531302,0.00076009054,-0.0008622585,-162366.81539906305
2020-02-16 03:45:00,164869719.08785677,-0.008576399,-0.013289134,0.0047127353,776987.3454992074,160611676.74832547,-0.007084834,-0.017941894,0.010857061,1743770.6997575413,4258042.339531302,0.00465276,-0.0061443252,-966783.3542583339
2020-05-17 11:15:00,164869719.08785677,-0.027787503,-0.046033222,0.01824572,3008166.627619664,160611676.74832547,-0.027841147,-0.04405029,0.016209144,2603377.8198239566,4258042.339531302,-0.001982931,0.0020365752,404788.8077957076
2020-08-16 18:45:00,164869719.08785677,0.07125029,0.075782776,-0.004532486,-747269.7266184299,160611676.74832547,0.06898082,0.082637936,-0.013657115,-2193492.2039132775,4258042.339531302,-0.00685516,0.009124629,1446222.4772948476
2020-11-16 02:15:00,164869719.08785677,0.02019688,0.017470041,0.002726838,449573.0138492934,160611676.74832547,0.020486807,0.017667236,0.0028195716,452856.12946575636,4258042.339531302,-0.00019719452,-9.273365e-05,-3283.11561646295
2021-02-15 09:45:00,164869719.08785677,-0.03535663,-0.043251038,0.007894408,1301548.8223661545,160611676.74832547,-0.03457047,-0.043305665,0.008735195,1402974.2839181293,4258042.339531302,5.4627657e-05,-0.00084078684,-101425.46155197476
2021-05-17 17:15:00,164869719.08785677,0.028312635,0.015963236,0.012349399,2036041.9121630867,160611676.74832547,0.027736118,0.018166505,0.009569613,1536991.6320052075,4258042.339531302,-0.002203269,0.0027797855,499050.2801578792
2021-08-17 00:45:00,164869719.08785677,0.010335671,0.006088257,0.004247414,700269.9444859995,160611676.74832547,0.011575278,0.0033581543,0.008217123,1319765.957217823,4258042.339531302,0.0027301025,-0.0039697094,-619496.0127318235
2021-11-16 08:15:00,164869719.08785677,-0.028058514,-0.026972452,-0.0010860618,-179058.70723938957,160611676.74832547,-0.028447932,-0.026159668,-0.0022882633,-367521.8040285098,4258042.339531302,-0.00081278384,0.0012022015,188463.09678912026
2022-02-15 15:45:00,164869719.08785677,-0.030613929,-0.019997915,-0.010616014,-1750259.209780366,160611676.74832547,-0.030299991,-0.021503907,-0.008796085,-1412753.9080243106,4258042.339531302,0.0015059914,-0.0018199291,-337505.3017560553
2022-05-17 23:15:00,164869719.08785677,0.0021853657,0.0052871704,-0.0031018048,-511393.6793399721,160611676.74832547,0.001475941,0.0059484863,-0.0044725453,-718343.0076925191,4258042.339531302,-0.00066131586,0.0013707406,206949.32835254702
2022-08-17 06:45:00,164869719.08785677,0.032498725,0.0056915283,0.026807196,4419694.946317581,160611676.74832547,0.034133315,0.003392334,0.03074098,4937360.352148125,4258042.339531302,0.0022991942,-0.0039337836,-517665.4058305435
2022-11-16 14:15:00,164869719.08785677,-0.023554964,-0.030560812,0.007005848,1155052.190168079,160611676.74832547,-0.023809657,-0.02911499,0.005305333,852098.4389577875,4258042.339531302,-0.0014458224,0.0017005149,302953.7512102915
2023-02-15 21:45:00,164869719.08785677,-0.03326224,-0.036661785,0.0033995435,560481.7759669438,160611676.74832547,-0.033297453,-0.03671997,0.0034225173,549696.2469838758,4258042.339531302,5.818531e-05,-2.2973865e-05,10785.52898306807
2023-05-18 05:15:00,164869719.08785677,0.04949606,0.027039846,0.022456212,3702349.3591486695,160611676.74832547,0.048267316,0.033665773,0.014601544,2345178.391992254,4258042.339531302,-0.006625926,0.007854668,1357170.9671564153
2023-08-17 12:45:00,164869719.08785677,0.0595492,0.036819458,0.022729743,3747446.388204643,160611676.74832547,0.05973241,0.038581543,0.021150868,3397076.4361634585,4258042.339531302,-0.0017620847,0.0015788749,350369.95204118453
2023-11-16 20:15:00,164869719.08785677,0.0056528538,0.01672236,-0.011069506,-1825026.4117277183,160611676.74832547,0.006397198,0.013605957,-0.007208759,-1157810.8646647949,4258042.339531302,0.0031164037,-0.0038607474,-667215.5470629234
