midcyc_datetime,evolving_union_area (m^2),evolving_union_dh (m),evolving_union_region_dh (m),evolving_union_dh_corr (m),evolving_union_dvol_corr (m^3),stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dvol_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dvol_corr (m^3)
2019-02-15 21:45:00,160450560.17915568,-0.036513686,-0.012839989,-0.023673698,-3798458.154723455,122556618.56645408,-0.02550375,-0.013064822,-0.012438929,-1524473.041094874,37893941.612701595,0.00022483338,-0.01123477,-2273985.113628581
2019-05-18 05:15:00,160450560.17915568,0.014901297,-0.003961257,0.018862555,3026507.4846300967,122556618.56645408,0.015461363,0.0080698375,0.0073915254,905880.3630511591,37893941.612701595,-0.012031095,0.011471029,2120627.1215789374
2019-08-17 12:45:00,160450560.17915568,0.077964485,-0.004955904,0.08292039,13304622.60656098,122556618.56645408,0.07045036,0.0038831555,0.066567205,8158251.539061706,37893941.612701595,-0.00883906,0.016353182,5146371.067499275
2019-11-16 20:15:00,160450560.17915568,-0.025177795,-0.0028347438,-0.02234305,-3584954.999081925,122556618.56645408,-0.027070144,-0.011814427,-0.015255718,-1869689.1580380048,37893941.612701595,0.008979683,-0.007087333,-1715265.8410439203
2020-02-16 03:45:00,160450560.17915568,-0.02083439,-0.007378472,-0.013455918,-2159009.590251738,122556618.56645408,-0.012783708,-0.008358518,-0.0044251904,-542336.3706077723,37893941.612701595,0.0009800456,-0.009030728,-1616673.2196439658
2020-05-17 11:15:00,160450560.17915568,0.014414602,-0.028104806,0.04251941,6822263.026149393,122556618.56645408,0.010462267,-0.024065172,0.03452744,4231566.248083557,37893941.612701595,-0.004039634,0.00799197,2590696.778065836
2020-08-16 18:45:00,160450560.17915568,0.091770716,0.03962538,0.052145336,8366748.343578278,122556618.56645408,0.085902244,0.04538294,0.040519305,4965908.95519682,37893941.612701595,-0.005757559,0.011626031,3400839.388381458
2020-11-16 02:15:00,160450560.17915568,3.0121246e-05,0.02043472,-0.0204046,-3273929.437173056,122556618.56645408,0.00071190146,0.015657168,-0.014945267,-1831641.3587008934,37893941.612701595,0.0047775526,-0.005459333,-1442288.0784721626
2021-02-15 09:45:00,160450560.17915568,-0.02386871,-0.04026286,0.01639415,2630450.472869661,122556618.56645408,-0.034233883,-0.038472768,0.004238885,519503.3993510731,37893941.612701595,-0.0017900914,0.012155265,2110947.073518588
2021-05-17 17:15:00,160450560.17915568,0.044846967,0.0069647897,0.03788218,6078216.844860538,122556618.56645408,0.048494536,0.009137953,0.039356582,4823409.591921622,37893941.612701595,-0.002173163,-0.0014744028,1254807.252938916
2021-08-17 00:45:00,160450560.17915568,0.03271524,0.013690713,0.019024525,3052495.6673564105,122556618.56645408,0.030612813,0.015198579,0.015414234,1889116.4275672971,37893941.612701595,-0.0015078662,0.0036102906,1163379.2397891134
2021-11-16 08:15:00,160450560.17915568,0.0066369786,0.0030683354,0.0035686432,572590.8066801066,122556618.56645408,0.0017915923,-0.00038188213,0.0021734745,266373.6882226276,37893941.612701595,0.0034502174,0.0013951687,306217.11845747894
2022-02-15 15:45:00,160450560.17915568,0.011545156,0.012901024,-0.0013558678,-217549.75331755742,122556618.56645408,0.0057073133,0.008403056,-0.002695743,-330381.14593587397,37893941.612701595,0.0044979677,0.0013398752,112831.39261831655
2022-05-17 23:15:00,160450560.17915568,0.066788316,0.00037299262,0.066415325,10656376.06979053,122556618.56645408,0.06741543,0.01134924,0.056066193,6871282.991559778,37893941.612701595,-0.0109762475,0.010349132,3785093.0782307507
2022-08-17 06:45:00,160450560.17915568,-0.0035376612,0.016663352,-0.020201012,-3241263.770556382,122556618.56645408,0.002892856,0.010744662,-0.007851806,-962290.7363711706,37893941.612701595,0.00591869,-0.012349207,-2278973.034185211
2022-11-16 14:15:00,160450560.17915568,-0.25825956,-0.06603929,-0.19222027,-30841850.100965675,122556618.56645408,-0.24363814,-0.07914363,-0.16449451,-20159891.46560176,37893941.612701595,0.013104342,-0.027725756,-10681958.635363914
2023-02-15 21:45:00,160450560.17915568,-0.18695147,-0.10480641,-0.082145065,-13180221.706306111,122556618.56645408,-0.18276557,-0.11424379,-0.06852178,-8397797.992702354,37893941.612701595,0.009437382,-0.013623282,-4782423.713603757
2023-05-18 05:15:00,160450560.17915568,0.02845903,0.034426842,-0.0059678126,-957538.8767443689,122556618.56645408,0.026511356,0.038456272,-0.011944916,-1463928.5261914225,37893941.612701595,-0.0040294304,0.0059771035,506389.64944705355
2023-08-17 12:45:00,160450560.17915568,-0.009262679,-0.00652398,-0.0027386993,-439425.83957146405,122556618.56645408,-0.00090342556,-0.0065522064,0.0056487806,692295.4510924482,37893941.612701595,2.8226525e-05,-0.00838748,-1131721.2906639122
2023-11-16 20:15:00,160450560.17915568,0.022145854,0.020436982,0.0017088726,274189.5685587177,122556618.56645408,0.019005612,0.025421143,-0.006415531,-786265.7904771355,37893941.612701595,-0.004984161,0.008124404,1060455.3590358533
