midcyc_datetime,evolving_union_area (m^2),evolving_union_dh (m),evolving_union_region_dh (m),evolving_union_dh_corr (m),evolving_union_dvol_corr (m^3),stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dvol_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dvol_corr (m^3)
2019-02-15 21:45:00,306500734.30199397,0.0045882245,0.00049546186,0.0040927627,1254434.7766711197,154197327.8873719,0.019578168,-0.00029634175,0.01987451,3064596.2462487463,152303406.41462207,0.0007918036,-0.015781747,-1810161.4695776266
2019-05-18 05:15:00,306500734.30199397,0.022676013,-0.004727325,0.027403338,8399143.18284266,154197327.8873719,0.031011257,0.009202656,0.021808602,3362828.1403813823,152303406.41462207,-0.013929982,0.005594736,5036315.042461278
2019-08-17 12:45:00,306500734.30199397,0.04309186,0.031717293,0.011374567,3486313.047153679,154197327.8873719,0.022286551,0.046954107,-0.024667555,-3803671.1384161133,152303406.41462207,-0.015236814,0.036042124,7289984.185569793
2019-11-16 20:15:00,306500734.30199397,-0.029956222,-0.00030766136,-0.029648561,-9087305.726884443,154197327.8873719,-0.030291291,-0.010970267,-0.019321024,-2979250.337283329,152303406.41462207,0.010662605,-0.010327537,-6108055.389601114
2020-02-16 03:45:00,306500734.30199397,-0.14738247,-0.008489963,-0.1388925,-42570653.72718383,154197327.8873719,-0.18909979,-0.072350755,-0.11674903,-18002388.97320823,152303406.41462207,0.06386079,-0.022143468,-24568264.753975604
2020-05-17 11:15:00,306500734.30199397,-0.3178167,-0.030801488,-0.28701523,-87970378.58644173,154197327.8873719,-0.40763098,-0.16547032,-0.24216066,-37340527.155374326,152303406.41462207,0.13466883,-0.044854566,-50629851.4310674
2020-08-16 18:45:00,306500734.30199397,-0.18239257,0.00892218,-0.19131474,-58638108.896328285,154197327.8873719,-0.28828648,-0.10307633,-0.18521014,-28558908.46350035,152303406.41462207,0.11199851,-0.0061046034,-30079200.432827935
2020-11-16 02:15:00,306500734.30199397,-0.21342437,-0.004630939,-0.20879343,-63995340.0784547,154197327.8873719,-0.28761718,-0.09661865,-0.19099852,-29451462.09713816,152303406.41462207,0.091987714,-0.017794907,-34543877.981316544
2021-02-15 09:45:00,306500734.30199397,-0.24536091,-0.047649678,-0.19771123,-60598636.96766038,154197327.8873719,-0.3066892,-0.14989713,-0.15679207,-24176918.912860386,152303406.41462207,0.10224745,-0.040919155,-36421718.0548
2021-05-17 17:15:00,306500734.30199397,-0.13787447,-0.014067637,-0.123806834,-37946885.60030686,154197327.8873719,-0.18448436,-0.074704625,-0.10977974,-16927742.2387781,152303406.41462207,0.06063699,-0.014027096,-21019143.36152876
2021-08-17 00:45:00,306500734.30199397,-0.1089764,0.009200843,-0.11817724,-36221411.62765865,154197327.8873719,-0.14690581,-0.0550505,-0.09185531,-14163843.33940491,152303406.41462207,0.06425134,-0.026321933,-22057568.28825374
2021-11-16 08:15:00,306500734.30199397,-0.12757345,-0.038957,-0.088616446,-27161005.666203927,154197327.8873719,-0.14694941,-0.09189606,-0.055053353,-8489079.971584557,152303406.41462207,0.052939057,-0.033563092,-18671925.694619372
2022-02-15 15:45:00,306500734.30199397,-0.097879425,-0.010393652,-0.087485775,-26814454.3862215,154197327.8873719,-0.12185275,-0.05609171,-0.06576104,-10140176.210852914,152303406.41462207,0.045698058,-0.021724738,-16674278.175368585
2022-05-17 23:15:00,306500734.30199397,-0.046499033,-0.009790757,-0.036708277,-11251113.769289818,154197327.8873719,-0.058046095,-0.029604059,-0.028442036,-4385686.006464918,152303406.41462207,0.019813303,-0.00826624,-6865427.7628248995
2022-08-17 06:45:00,306500734.30199397,-0.046633143,0.006204044,-0.052837186,-16194636.17309857,154197327.8873719,-0.05881173,-0.024552997,-0.034258734,-5282605.306655894,152303406.41462207,0.030757042,-0.018578451,-10912030.866442677
2022-11-16 14:15:00,306500734.30199397,-0.06551107,-0.023288641,-0.04222243,-12941205.513017612,154197327.8873719,-0.07145971,-0.048268367,-0.023191344,-3576043.2738295174,152303406.41462207,0.024979725,-0.019031085,-9365162.239188094
2023-02-15 21:45:00,306500734.30199397,-0.1151559,-0.07567144,-0.039484456,-12102014.81315268,154197327.8873719,-0.12349654,-0.10316869,-0.020327851,-3134500.333071755,152303406.41462207,0.027497247,-0.019156605,-8967514.480080925
2023-05-18 05:15:00,306500734.30199397,-0.0028300383,-0.00011433735,-0.002715701,-832364.3520209262,154197327.8873719,-0.010580673,-0.0030517578,-0.007528915,-1160938.585684551,152303406.41462207,0.0029374205,0.004813214,328574.23366362473
2023-08-17 12:45:00,306500734.30199397,0.0044526597,0.018677587,-0.014224927,-4359950.55283838,154197327.8873719,-0.0065062647,0.00786189,-0.014368154,-2215530.970208415,152303406.41462207,0.010815697,0.00014322717,-2144419.5826299656
2023-11-16 20:15:00,306500734.30199397,0.0027139885,0.033433456,-0.030719467,-9415539.04189429,154197327.8873719,-0.00041728118,0.015805295,-0.016222576,-2501477.8212174503,152303406.41462207,0.017628161,-0.014496891,-6914061.22067684
