midcyc_datetime,evolving_union_area (m^2),evolving_union_dh (m),evolving_union_region_dh (m),evolving_union_dh_corr (m),evolving_union_dvol_corr (m^3),stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dvol_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dvol_corr (m^3)
2019-02-15 21:45:00,111726392.69447774,0.049631946,0.028904507,0.020727439,2315801.9727506633,110115624.70788956,0.049109824,0.03149249,0.017617334,1939943.7039036325,1610767.98658818,-0.0025879834,0.0031101052,375858.2688470308
2019-05-18 05:15:00,111726392.69447774,-0.047584966,-0.028180804,-0.019404162,-2167956.992399884,110115624.70788956,-0.045346186,-0.03552246,-0.009823725,-1081745.5743148709,1610767.98658818,0.007341657,-0.009580437,-1086211.418085013
2019-08-17 12:45:00,111726392.69447774,0.15336177,0.096064106,0.057297662,6401661.07397295,110115624.70788956,0.15285434,0.100587584,0.052266754,5755386.291287346,1610767.98658818,-0.0045234784,0.0050309077,646274.782685604
2019-11-16 20:15:00,111726392.69447774,-0.08799427,-0.028583637,-0.05941063,-6637735.562697483,110115624.70788956,-0.08907377,-0.028760755,-0.060313016,-6641405.454261927,1610767.98658818,0.00017711893,0.0009023845,3669.8915644437075
2020-02-16 03:45:00,111726392.69447774,0.030051177,0.040855188,-0.010804011,-1207093.125959762,110115624.70788956,0.029134898,0.04284668,-0.013711782,-1509881.45976377,1610767.98658818,-0.0019914918,0.0029077716,302788.3338040081
2020-05-17 11:15:00,111726392.69447774,-0.028808594,-0.040611047,0.011802454,1318645.5598304656,110115624.70788956,-0.028518677,-0.04078798,0.012269303,1351041.9868880122,1610767.98658818,0.00017693266,-0.00046684965,-32396.427057546563
2020-08-16 18:45:00,111726392.69447774,0.024399092,0.02045724,0.0039418526,440408.9714623459,110115624.70788956,0.024897648,0.019268963,0.0056286845,619806.1139237195,1610767.98658818,0.0011882763,-0.0016868319,-179397.1424613736
2020-11-16 02:15:00,111726392.69447774,0.015276639,0.04155971,-0.026283072,-2936512.8578681,110115624.70788956,0.0147499675,0.04161938,-0.026869413,-2958742.144247402,1610767.98658818,-5.9667975e-05,0.0005863402,22229.28637930192
2021-02-15 09:45:00,111726392.69447774,-0.085864946,-0.066981725,-0.01888322,-2109754.1481824527,110115624.70788956,-0.086853616,-0.065223485,-0.02163013,-2381815.355448689,1610767.98658818,-0.0017582402,0.0027469099,272061.2072662362
2021-05-17 17:15:00,111726392.69447774,-0.036188666,-0.03793422,0.0017455555,195024.62483368345,110115624.70788956,-0.03577423,-0.039004765,0.0032305345,355732.3239387376,1610767.98658818,0.0010705441,-0.001484979,-160707.69910505417
2021-08-17 00:45:00,111726392.69447774,0.039495505,0.06891915,-0.029423647,-3287397.897759185,110115624.70788956,0.039004985,0.068707444,-0.029702459,-3270704.7764642984,1610767.98658818,0.00021170825,0.0002788119,-16693.121294886805
2021-11-16 08:15:00,111726392.69447774,-0.045182712,-0.034048896,-0.011133816,-1243941.1090176748,110115624.70788956,-0.044981148,-0.035217285,-0.009763863,-1075153.866945815,1610767.98658818,0.0011683889,-0.0013699532,-168787.24207185977
2022-02-15 15:45:00,111726392.69447774,-0.028391136,0.014442662,-0.042833798,-4785665.695012739,110115624.70788956,-0.02928279,0.014633591,-0.043916382,-4835879.827337874,1610767.98658818,-0.00019092951,0.0010825843,50214.13232513517
2022-05-17 23:15:00,111726392.69447774,0.023905627,-0.021187918,0.045093544,5038138.985660675,110115624.70788956,0.024834853,-0.021362305,0.046197157,5087028.841672191,1610767.98658818,0.00017438643,-0.0011036135,-48889.856011516415
2022-08-17 06:45:00,111726392.69447774,0.003780725,0.016824776,-0.013044052,-1457364.8566388192,110115624.70788956,0.00370143,0.016342575,-0.012641145,-1391987.5694940237,1610767.98658818,0.00048220158,-0.0004029069,-65377.287144795526
2022-11-16 14:15:00,111726392.69447774,-0.021424491,0.011966378,-0.03339087,-3730641.28143215,110115624.70788956,-0.022111746,0.012093209,-0.034204952,-3766499.703700259,1610767.98658818,-0.0001268303,0.00081408396,35858.42226810893
2023-02-15 21:45:00,111726392.69447774,-0.07680353,-0.025120327,-0.051683202,-5774377.7654755,110115624.70788956,-0.07798415,-0.024595518,-0.05338863,-5878922.246598724,1610767.98658818,-0.0005248096,0.0017054267,104544.4811232239
2023-05-18 05:15:00,111726392.69447774,0.042848982,0.018922642,0.02392634,2673203.6634466904,110115624.70788956,0.043330267,0.018863162,0.024467105,2694210.5569244483,1610767.98658818,5.9479848e-05,-0.000540765,-21006.893477757927
2023-08-17 12:45:00,111726392.69447774,-0.014509669,-0.021254186,0.006744517,753540.5563771329,110115624.70788956,-0.0137423,-0.023046546,0.009304246,1024542.8534461764,1610767.98658818,0.0017923601,-0.002559729,-271002.2970690435
2023-11-16 20:15:00,111726392.69447774,0.20790589,0.08620954,0.121696346,13596693.687720666,110115624.70788956,0.20873143,0.0904673,0.11826413,13022728.692909064,1610767.98658818,-0.0042577535,0.0034322143,573964.9948116019
