midcyc_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dvol_corr (m^3),static_outline_area (m^2),static_outline_dh (m),static_outline_region_dh (m),static_outline_dh_corr (m),static_outline_dvol_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dvol_corr (m^3)
2010-08-17 06:45:00,0.0,0.0,0.0,0.0,0.0,576134588.0472752,-0.2126477313504214,-0.1992644065339859,-0.0133833248164355,-7710596.329819944,-576134588.0472752,0.1992644065339859,0.0133833248164355,7710596.329819944
2010-11-16 11:15:00,0.0,0.0,0.0,0.0,0.0,576134588.0472752,-0.2052664491896053,-0.1897365556184648,-0.0155298935711405,-8947308.835027082,-576134588.0472752,0.1897365556184648,0.0155298935711405,8947308.835027082
2011-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,576134588.0472752,-0.210055337782206,-0.1642395190319113,-0.0458158187502947,-26396077.861749694,-576134588.0472752,0.1642395190319113,0.0458158187502947,26396077.861749694
2011-05-17 23:15:00,0.0,0.0,0.0,0.0,0.0,576134588.0472752,-0.227080585976877,-0.1498573382813518,-0.0772232476955251,-44490983.99873408,-576134588.0472752,0.1498573382813518,0.0772232476955251,44490983.99873408
2011-08-17 06:45:00,0.0,0.0,0.0,0.0,0.0,576134588.0472752,-0.2277220534610738,-0.179404281091192,-0.0483177723698818,-27837539.879683897,-576134588.0472752,0.179404281091192,0.0483177723698818,27837539.879683897
2011-11-16 11:15:00,0.0,0.0,0.0,0.0,0.0,576134588.0472752,-0.1931959486023364,-0.19642757330254,0.0032316247002035,1861850.765375188,-576134588.0472752,0.19642757330254,-0.0032316247002035,-1861850.765375188
2012-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,576134588.0472752,-0.1465659719547407,-0.1759236342833763,0.0293576623286355,16913964.69173948,-576134588.0472752,0.1759236342833763,-0.0293576623286355,-16913964.69173948
2012-05-16 23:15:00,0.0,0.0,0.0,0.0,0.0,576134588.0472752,-0.1272432426722967,-0.152629664204913,0.0253864215326163,14625995.51168842,-576134588.0472752,0.152629664204913,-0.0253864215326163,-14625995.51168842
2012-08-16 06:45:00,0.0,0.0,0.0,0.0,0.0,576134588.0472752,-0.202944985950848,-0.1679396881654728,-0.0350052977853751,-20167762.81904932,-576134588.0472752,0.1679396881654728,0.0350052977853751,20167762.81904932
2012-11-15 23:15:00,0.0,0.0,0.0,0.0,0.0,576134588.0472752,-0.4091061475641492,-0.1999199187284897,-0.2091862288356594,-120519421.7753957,-576134588.0472752,0.1999199187284897,0.2091862288356594,120519421.7753957
