midcyc_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dvol_corr (m^3),static_outline_area (m^2),static_outline_dh (m),static_outline_region_dh (m),static_outline_dh_corr (m),static_outline_dvol_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dvol_corr (m^3)
2018-11-16 14:15:00,34885187.53095406,-0.2031840682029724,-0.1258007884025573,-0.077383279800415,-2699530.227597768,62518706.079550266,-0.09068807,-0.11565496,0.024966888,1560897.540702424,-27633518.548596203,-0.010145828127861,-0.1023501679301261,-4260427.768300192
2019-02-15 21:45:00,0.0,0.0,0.0,0.0,0.0,62518706.079550266,0.021396892,0.040399726,-0.019002834,-1188032.6144663454,-62518706.079550266,-0.0403997264802455,0.0190028343349695,1188032.6144663454
2019-05-18 05:15:00,48550873.4802652,0.221163660287857,0.1312689185142517,0.0898947417736053,4364468.234391424,62518706.079550266,0.16714884,0.121552065,0.04559678,2850651.586513336,-13967832.599285066,0.0097168534994125,0.0442979633808136,1513816.647878088
2019-08-17 12:45:00,36878995.4287366,0.2228206992149353,0.0306225586682558,0.1921981424093246,7088074.415325149,62518706.079550266,0.15743408,0.082457386,0.07497669,4687445.652026209,-25639710.65081367,-0.0518348291516304,0.1172214522957801,2400628.76329894
2019-11-16 20:15:00,55543480.4777904,-0.2498632818460464,-0.07988952845335,-0.1699737608432769,-9440934.26713517,62518706.079550266,-0.19246012,-0.12693536,-0.06552476,-4096523.018091288,-6975225.601759866,0.0470458343625068,-0.1044490039348602,-5344411.249043882
2020-02-16 03:45:00,1065681.6998388767,-0.20526123046875,-0.0045635984279215,-0.2006976306438446,-213879.79217816732,62518706.079550266,-0.061047364,-0.033983264,-0.0270641,-1692012.5074480243,-61453024.37971139,0.0294196661561727,-0.1736335307359695,1478132.715269857
2020-05-17 11:15:00,0.0,0.0,0.0,0.0,0.0,62518706.079550266,0.059200034,0.01878773,0.040412303,2526524.8970241803,-62518706.079550266,-0.0187877304852008,-0.0404123030602932,-2526524.8970241803
2020-08-16 18:45:00,8594351.095793486,0.1716105192899704,0.067072756588459,0.1045377627015113,898434.2354255337,62518706.079550266,0.1243571,0.08666215,0.037694946,2356639.245371901,-53924354.98375678,-0.0195893943309783,0.0668428167700767,-1458205.0099463672
2020-11-16 02:15:00,0.0,0.0,0.0,0.0,0.0,62518706.079550266,0.027890015,0.026178533,0.0017114822,106999.651505918,-62518706.079550266,-0.0261785332113504,-0.0017114821821451,-106999.651505918
2021-02-15 09:45:00,0.0,0.0,0.0,0.0,0.0,62518706.079550266,0.0018473307,-0.02183616,0.02368349,1480661.164729375,-62518706.079550266,0.0218361597508192,-0.0236834902316331,-1480661.164729375
2021-05-17 17:15:00,1600425.7573404312,0.173553466796875,0.0336517319083213,0.139901727437973,223902.32808815257,62518706.079550266,0.013731893,0.031479713,-0.01774782,-1109570.7061017042,-60918280.32220984,0.0021720193326473,0.1576495468616485,1333473.0341898566
2021-08-17 00:45:00,0.0,0.0,0.0,0.0,0.0,62518706.079550266,0.030378215,0.025870029,0.004508186,281845.9637206432,-62518706.079550266,-0.0258700288832187,-0.0045081861317157,-281845.9637206432
2021-11-16 08:15:00,21177423.204242177,-0.1842235177755355,-0.0636676028370857,-0.1205559149384498,-2553063.630426174,62518706.079550266,-0.1476471,-0.1082453,-0.0394018,-2463349.51821875,-41341282.87530809,0.0445776954293251,-0.0811541154980659,-89714.1122074239
2022-02-15 15:45:00,20084649.652222637,0.2289367616176605,0.0669421404600143,0.1619946211576461,3253605.211495856,62518706.079550266,0.16658732,0.09023771,0.076349616,4773279.2051614905,-42434056.42732763,-0.0232955664396286,0.0856450051069259,-1519673.9936656351
2022-05-17 23:15:00,10518427.97285986,0.1975952088832855,0.0284997560083866,0.1690954566001892,1778618.3807869405,62518706.079550266,0.13601889,0.08731578,0.048703104,3044855.0602415632,-52000278.10669041,-0.0588160268962383,0.1203923523426055,-1266236.6794546228
2022-08-17 06:45:00,1989284.659265995,-0.196533203125,-0.0319525152444839,-0.164580687880516,-327397.8376121555,62518706.079550266,-0.07837423,-0.045865145,-0.032509085,-2032425.9169602715,-60529421.42028427,0.0139126293361186,-0.1320715993642807,1705028.0793481162
2022-11-16 14:15:00,0.0,0.0,0.0,0.0,0.0,62518706.079550266,-0.04731954,-0.044541236,-0.0027783029,-173695.90103849093,-62518706.079550266,0.044541236013174,0.0027783028781414,173695.90103849093
2023-02-15 21:45:00,0.0,0.0,0.0,0.0,0.0,62518706.079550266,0.022542318,-0.01512784,0.037670158,2355089.526581201,-62518706.079550266,0.0151278404518961,-0.0376701578497886,-2355089.526581201
