midcyc_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3),stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dV_corr (m^3)
2019-02-15 21:45:00,101589385.08756977,-0.26075607538223267,-0.036120716482400894,-0.22463535889983177,-22820567.979559455,416262539.8995297,-0.11716434359550476,-0.02947998046875,-0.08768436312675476,-36499715.7046156,-314673154.8119599,-0.006640736013650894,-0.136950995773077,13679147.725056145
2019-05-18 05:15:00,26520916.929578483,0.22841644287109375,0.017173660919070244,0.2112427819520235,5602352.2721226765,416262539.8995297,0.04028090462088585,0.015789587050676346,0.024491317570209503,10194818.057261387,-389741622.9699512,0.001384073868393898,0.186751464381814,-4592465.78513871
2019-08-17 12:45:00,41574841.9236193,0.22148765623569489,-0.012091711163520813,0.2335793673992157,9711025.276241388,416262539.8995297,0.031646728515625,-0.0064222547225654125,0.03806898323819041,15846691.654121764,-374687697.9759104,-0.0056694564409554005,0.19551038416102529,-6135666.377880376
2019-11-16 20:15:00,0.0,0.0,-0.002538725035265088,0.0,0.0,416262539.8995297,-0.01287013664841652,0.0012214856687933207,-0.01409162231720984,-5865814.4970666645,-416262539.8995297,-0.0037602107040584087,0.01409162231720984,5865814.4970666645
2020-02-16 03:45:00,0.0,0.0,0.021002843976020813,0.0,0.0,416262539.8995297,0.030344441533088684,-0.004707532003521919,0.0350519735366106,14590823.53284063,-416262539.8995297,0.025710375979542732,-0.0350519735366106,-14590823.53284063
2020-05-17 11:15:00,13966544.951864213,-0.2059682160615921,-0.03323125094175339,-0.17273696511983871,-2412538.588194828,416262539.8995297,-0.059913519769907,-0.040830694139003754,-0.019082825630903244,-7943465.46557963,-402295994.94766545,0.007599443197250366,-0.15365413948893547,5530926.877384802
2020-08-16 18:45:00,42156607.86717544,-0.2548660337924957,0.0012243596138432622,-0.256090393406339,-10795902.293381723,416262539.8995297,-0.0444900281727314,0.006563887465745211,-0.05105391563847661,-21251832.595488593,-374105932.03235424,-0.0053395278519019485,-0.20503647776786238,10455930.30210687
2020-11-16 02:15:00,63852314.79997142,-0.263632208108902,0.012030113488435745,-0.2756623215973377,-17601677.33712417,416262539.8995297,-0.06442460417747498,0.021334394812583923,-0.0857589989900589,-35698258.73884312,-352410225.0995583,-0.009304281324148178,-0.18990332260727882,18096581.40171895
2021-02-15 09:45:00,163850936.52232155,-0.2965271770954132,-0.07172277569770813,-0.22480440139770508,-36834411.70335387,416262539.8995297,-0.17395004630088806,-0.06561774760484695,-0.10833229869604111,-45094677.80836858,-252411603.37720814,-0.0061050280928611755,-0.11647210270166397,8260266.105014712
2021-05-17 17:15:00,29772311.255068302,-0.19576290249824524,-0.05666453391313553,-0.1390983685851097,-4141279.924588101,416262539.8995297,-0.08473550528287888,-0.049448128789663315,-0.03528737649321556,-14688812.96545687,-386490228.6444614,-0.007216405123472214,-0.10381099209189415,10547533.040868768
2021-08-17 00:45:00,97236236.55575368,0.34204503893852234,0.0591953806579113,0.28284965828061104,27503236.282287586,416262539.8995297,0.11535920202732086,0.06807480752468109,0.04728439450263977,19682722.15328019,-319026303.343776,-0.00887942686676979,0.23556526377797127,7820514.129007395
2021-11-16 08:15:00,2734467.191431761,-0.19589844346046448,-0.039321549236774445,-0.15657689422369003,-428154.3801909616,416262539.8995297,-0.05862288922071457,-0.05024862661957741,-0.008374262601137161,-3485891.820134997,-413528072.70809793,0.010927077382802963,-0.14820263162255287,3057737.4399440354
2022-02-15 15:45:00,149625017.88262492,-0.3780476748943329,-0.031005859375,-0.3470418155193329,-51926137.8530988,416262539.8995297,-0.1769288033246994,-0.03203563019633293,-0.14489317312836647,-60313600.260516115,-266637522.01690477,0.0010297708213329315,-0.20214864239096642,8387462.407417312
2022-05-17 23:15:00,42734476.31580761,-0.252591073513031,-0.0509016327559948,-0.2016894407570362,-8619092.629180046,416262539.8995297,-0.09091232717037201,-0.020990094169974327,-0.06992223300039768,-29106006.304192252,-373528063.5837221,-0.02991153858602047,-0.13176720775663853,20486913.67501221
2022-08-17 06:45:00,672391.2169115543,-0.211669921875,-0.017045121639966965,-0.19462480023503304,-130864.00627120203,416262539.8995297,-0.027317065745592117,-0.00604926235973835,-0.021267803385853767,-8852989.855479307,-415590148.68261814,-0.010995859280228615,-0.17335699684917927,8722125.849208105
2022-11-16 14:15:00,73339854.49257973,0.33106353878974915,0.007541638799011707,0.32352189999073744,23727049.070483614,416262539.8995297,0.0747617781162262,0.0013391217216849327,0.07342265639454126,30563101.43696219,-342922685.40695,0.006202517077326775,0.2500992435961962,-6836052.366478577
2023-02-15 21:45:00,21093390.571656108,-0.20638374984264374,-0.02916017919778824,-0.1772235706448555,-3738245.9941154253,416262539.8995297,-0.06538107246160507,-0.02947528474032879,-0.03590578772127628,-14946234.393951813,-395169149.3278736,0.00031510554254055023,-0.14131778292357922,11207988.399836387
