midcyc_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3),stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dV_corr (m^3)
2019-02-15 21:45:00,0.0,0.0,-0.08245086669921875,0.0,0.0,110393668.75591372,-0.06260134279727936,-0.03093951754271984,-0.03166182525455952,-3495265.049359467,-110393668.75591372,-0.05151134915649891,0.03166182525455952,3495265.049359467
2019-05-18 05:15:00,0.0,0.0,-0.0209681186825037,0.0,0.0,110393668.75591372,-0.00803130492568016,-0.009120775386691093,0.001089470461010933,120270.64119219354,-110393668.75591372,-0.011847343295812607,-0.001089470461010933,-120270.64119219354
2019-08-17 12:45:00,0.0,0.0,0.0426890067756176,0.0,0.0,110393668.75591372,0.05187470093369484,0.056149691343307495,-0.004274990409612656,-471931.8752134874,-110393668.75591372,-0.013460684567689896,0.004274990409612656,471931.8752134874
2019-11-16 20:15:00,1450346.4316449165,-0.287078857421875,-0.0855712890625,-0.201507568359375,-292255.78271946363,110393668.75591372,-0.09056177735328674,-0.06763093173503876,-0.022930845618247986,-2531420.1754738637,-108943322.3242688,-0.017940357327461243,-0.17857672274112701,2239164.3927544
2020-02-16 03:45:00,0.0,0.0,-0.0391845703125,0.0,0.0,110393668.75591372,-0.0394943542778492,-0.01975681446492672,-0.019737539812922478,-2178899.432164423,-110393668.75591372,-0.01942775584757328,0.019737539812922478,2178899.432164423
2020-05-17 11:15:00,0.0,0.0,0.06529489904642105,0.0,0.0,110393668.75591372,0.07451816648244858,0.06855574995279312,0.0059624165296554565,658213.0353595691,-110393668.75591372,-0.0032608509063720703,-0.0059624165296554565,-658213.0353595691
2020-08-16 18:45:00,0.0,0.0,-0.04079437255859375,0.0,0.0,110393668.75591372,-0.03206879273056984,-0.029283607378602028,-0.0027851853519678116,-307466.82916895754,-110393668.75591372,-0.011510765179991722,0.0027851853519678116,307466.82916895754
2020-11-16 02:15:00,0.0,0.0,0.05210622027516365,0.0,0.0,110393668.75591372,0.047257907688617706,0.04804661124944687,-0.0007887035608291626,-87067.87964078422,-110393668.75591372,0.004059609025716782,0.0007887035608291626,87067.87964078422
2021-02-15 09:45:00,1482776.7915210724,-0.29638671875,-0.07916259765625,-0.21722412109375,-322094.8853163755,110393668.75591372,-0.08952302485704422,-0.07790739834308624,-0.011615626513957977,-1282291.6257742858,-108910891.96439265,-0.0012551993131637573,-0.20560849457979202,960196.7404579102
2021-05-17 17:15:00,0.0,0.0,-0.00716400146484375,0.0,0.0,110393668.75591372,-0.002531807404011488,-0.024075714871287346,0.021543907467275858,2378310.984650507,-110393668.75591372,0.016911713406443596,-0.021543907467275858,-2378310.984650507
2021-08-17 00:45:00,0.0,0.0,0.0076471962966024876,0.0,0.0,110393668.75591372,0.009713802486658096,0.00977756641805172,-6.376393139362335e-05,-7039.134320842464,-110393668.75591372,-0.002130370121449232,6.376393139362335e-05,7039.134320842464
2021-11-16 08:15:00,0.0,0.0,-0.0364532470703125,0.0,0.0,110393668.75591372,-0.050449587404727936,-0.06082684174180031,0.010377254337072372,1145583.1778826364,-110393668.75591372,0.024373594671487808,-0.010377254337072372,-1145583.1778826364
2022-02-15 15:45:00,0.0,0.0,-0.01676177978515625,0.0,0.0,110393668.75591372,-0.02712206542491913,-0.03285018354654312,0.005728118121623993,632347.9745133058,-110393668.75591372,0.01608840376138687,-0.005728118121623993,-632347.9745133058
2022-05-17 23:15:00,0.0,0.0,0.02625020407140255,0.0,0.0,110393668.75591372,0.042532868683338165,0.04471356049180031,-0.002180691808462143,-240734.56916210425,-110393668.75591372,-0.01846335642039776,0.002180691808462143,240734.56916210425
2022-08-17 06:45:00,19027484.410107613,0.32974404096603394,0.1537831574678421,0.17596088349819183,3348092.967550607,110393668.75591372,0.13843579590320587,0.05168616399168968,0.08674963191151619,9576610.12993736,-91366184.3458061,0.10209699347615242,0.08921125158667564,-6228517.162386753
