midcyc_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3),stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dV_corr (m^3)
2010-08-17 06:45:00,0.0,0.0,0.08709742463242434,0.0,0.0,114855395.57182503,0.17852637182599498,0.09781596369113706,0.08071040813485793,9270025.853092551,-114855395.57182503,-0.010718539058712714,-0.08071040813485793,-9270025.853092551
2010-11-16 11:15:00,0.0,0.0,0.0702325480859758,0.0,0.0,114855395.57182503,0.17615083877994123,0.10908399115384512,0.0670668476260961,7702989.313850583,-114855395.57182503,-0.03885144306786932,-0.0670668476260961,-7702989.313850583
2011-02-15 15:45:00,0.0,0.0,0.06320648488854216,0.0,0.0,114855395.57182503,0.18472545362802956,0.11474908553149625,0.0699763680965333,8037163.438406969,-114855395.57182503,-0.05154260064295409,-0.0699763680965333,-8037163.438406969
2011-05-17 23:15:00,0.0,0.0,0.07261050027549683,0.0,0.0,114855395.57182503,0.13394381919373058,0.0869652356068021,0.04697858358692848,5395743.801280717,-114855395.57182503,-0.014354735331305268,-0.04697858358692848,-5395743.801280717
2011-08-17 06:45:00,0.0,0.0,0.06900874572779735,0.0,0.0,114855395.57182503,0.015878635137478753,0.03990142673691041,-0.02402279159943166,-2759147.2318922384,-114855395.57182503,0.029107318990886935,0.02402279159943166,2759147.2318922384
2011-11-16 11:15:00,0.0,0.0,0.03260988904083126,0.0,0.0,114855395.57182503,-0.1559940796840961,-0.008523574112907526,-0.14747050557118857,-16937783.25255589,-114855395.57182503,0.04113346315373878,0.14747050557118857,16937783.25255589
2012-02-15 15:45:00,51530636.73335737,-0.6047852711843421,-0.03855809755473986,-0.5662271736296023,-29178046.792862706,114855395.57182503,-0.3954457778161844,-0.087140627994159,-0.3083051498220254,-35410509.93963951,-63324758.83846766,0.048582530439419146,-0.2579220238075769,6232463.146776803
2012-05-16 23:15:00,94474392.84401873,-0.8815090002770183,-0.10337657063247983,-0.7781324296445384,-73513588.84290889,114855395.57182503,-0.7090149667235096,-0.19297449874343506,-0.5160404679800745,-59270032.080921166,-20381002.7278063,0.08959792811095522,-0.2620919616644639,-14243556.761987723
2012-08-16 06:45:00,99495295.56731194,-0.9491452506504138,-0.10152110158272362,-0.8476241490676901,-84334615.24148111,114855395.57182503,-0.7692975216800562,-0.20542271888079291,-0.5638748027992633,-64764063.52849422,-15360100.004513085,0.1039016172980693,-0.28374934626842685,-19570551.712986894
2012-11-15 23:15:00,79700180.24426007,-0.7740146594026456,-0.09718172097434415,-0.6768329384283014,-53943707.1879878,114855395.57182503,-0.5993884129805311,-0.14612894153285474,-0.4532594714476764,-52059295.88979921,-35155215.327564955,0.0489472205585106,-0.22357346698062497,-1884411.2981885895
2013-02-15 15:45:00,47084361.17547974,-0.6337969069987648,-0.08459799028041319,-0.5491989167183516,-25858680.151949085,114855395.57182503,-0.3971512408199684,-0.06711259687715337,-0.330038643942815,-37906719.00404073,-67771034.39634529,-0.017485393403259816,-0.21916027277553662,12048038.852091648
2013-05-17 23:15:00,24249094.18726635,-0.5276680185011434,-0.08299430010144813,-0.4446737183996953,-10782934.880076164,114855395.57182503,-0.27837268844998564,-0.06283065429692845,-0.21554203415305717,-24756165.595005203,-90606301.38455868,-0.02016364580451968,-0.2291316842466381,13973230.714929039
