midcyc_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3),stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dV_corr (m^3)
2019-02-15 21:45:00,4328047.560802698,0.2483978271484375,0.0030831818003207445,0.24531464534811676,1061733.4524280957,110115624.70788956,0.04910982400178909,0.017464570701122284,0.03164525330066681,3484636.83624233,-105787577.14708686,-0.01438138890080154,0.21366939204744995,-2422903.3838142343
2019-05-18 05:15:00,10773445.306716204,-0.13798828423023224,0.013952878303825855,-0.1519411625340581,-1636929.804399552,110115624.70788956,-0.04534618556499481,0.019286399707198143,-0.06463258527219296,-7117057.503733469,-99342179.40117335,-0.005333521403372288,-0.08730857726186514,5480127.699333917
2019-08-17 12:45:00,31803453.37583849,0.23533935844898224,0.07265782356262207,0.16268153488636017,5173834.609868198,110115624.70788956,0.1528543382883072,0.07891703397035599,0.0739373043179512,8141652.454188537,-78312171.33205107,-0.006259210407733917,0.08874423056840897,-2967817.844320339
2019-11-16 20:15:00,0.0,0.0,-0.021721264347434044,0.0,0.0,110115624.70788956,-0.08907376974821091,-0.04090065136551857,-0.04817311838269234,-5304613.024837285,-110115624.70788956,0.019179387018084526,0.04817311838269234,5304613.024837285
2020-02-16 03:45:00,0.0,0.0,0.0325305312871933,0.0,0.0,110115624.70788956,0.029134897515177727,0.03975943475961685,-0.010624537244439125,-1169927.5559036538,-110115624.70788956,-0.0072289034724235535,0.010624537244439125,1169927.5559036538
2020-05-17 11:15:00,0.0,0.0,-0.04524155333638191,0.0,0.0,110115624.70788956,-0.0285186767578125,-0.040282491594552994,0.011763814836740494,1295379.8196956192,-110115624.70788956,-0.0049590617418289185,-0.011763814836740494,-1295379.8196956192
2020-08-16 18:45:00,0.0,0.0,0.022601136937737465,0.0,0.0,110115624.70788956,0.02489764802157879,0.013179335743188858,0.01171831227838993,1290369.2770570398,-110115624.70788956,0.009421801194548607,-0.01171831227838993,-1290369.2770570398
2020-11-16 02:15:00,0.0,0.0,0.03937734290957451,0.0,0.0,110115624.70788956,0.014749967493116856,0.029253583401441574,-0.014503615908324718,-1597074.7262684614,-110115624.70788956,0.010123759508132935,0.014503615908324718,1597074.7262684614
2021-02-15 09:45:00,0.0,0.0,-0.06089072674512863,0.0,0.0,110115624.70788956,-0.08685361593961716,-0.0703025609254837,-0.016551055014133453,-1822529.762455953,-110115624.70788956,0.009411834180355072,0.016551055014133453,1822529.762455953
2021-05-17 17:15:00,0.0,0.0,-0.04173716902732849,0.0,0.0,110115624.70788956,-0.03577423095703125,-0.039377611130476,0.003603380173444748,396788.45885889186,-110115624.70788956,-0.0023595578968524933,-0.003603380173444748,-396788.45885889186
