midcyc_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3),stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dV_corr (m^3)
2010-08-17 06:45:00,0.0,0.0,0.0018989688929679006,0.0,0.0,11902021.740139723,0.0014951104324107216,0.004365276855025968,-0.002870166422615246,-34160.783159785715,-11902021.740139723,-0.0024663079620580674,0.002870166422615246,34160.783159785715
2010-11-16 11:15:00,0.0,0.0,-0.003128232031909306,0.0,0.0,11902021.740139723,-0.015775355592542912,0.0019777876323416876,-0.0177531432248846,-211298.29661839074,-11902021.740139723,-0.0051060196642509935,0.0177531432248846,211298.29661839074
2011-02-15 15:45:00,0.0,0.0,0.01989793513237146,0.0,0.0,11902021.740139723,0.006846141842975347,0.01886947232483749,-0.012023330481862143,-143101.94078400783,-11902021.740139723,0.001028462807533971,0.012023330481862143,143101.94078400783
2011-05-17 23:15:00,0.0,0.0,0.06875258256988559,0.0,0.0,11902021.740139723,0.06616821267346988,0.05452757250438367,0.011640640169086211,138547.15236160782,-11902021.740139723,0.01422501006550192,-0.011640640169086211,-138547.15236160782
2011-08-17 06:45:00,0.0,0.0,0.12846150393899336,0.0,0.0,11902021.740139723,0.14469635299955996,0.12175144194038126,0.022944911059178702,273090.83025191724,-11902021.740139723,0.006710061998612099,-0.022944911059178702,-273090.83025191724
2011-11-16 11:15:00,0.0,0.0,0.13207863977369244,0.0,0.0,11902021.740139723,0.15075019284013771,0.14647860451564726,0.004271588324490455,50840.53710301241,-11902021.740139723,-0.014399964741954818,-0.004271588324490455,-50840.53710301241
2012-02-15 15:45:00,0.0,0.0,0.11726720165868301,0.0,0.0,11902021.740139723,0.148884213420421,0.13759690326301666,0.011287310157404334,134341.8108811263,-11902021.740139723,-0.020329701604333644,-0.011287310157404334,-134341.8108811263
2012-05-16 23:15:00,0.0,0.0,0.11588080777932816,0.0,0.0,11902021.740139723,0.14255641635558666,0.12616832078534798,0.01638809557023868,195051.46975646826,-11902021.740139723,-0.010287513006019822,-0.01638809557023868,-195051.46975646826
2012-08-16 06:45:00,0.0,0.0,0.08339684183856662,0.0,0.0,11902021.740139723,0.09153809266354547,0.09085480016129281,0.0006832925022526581,8132.562216685607,-11902021.740139723,-0.007457958322726194,-0.0006832925022526581,-8132.562216685607
2012-11-15 23:15:00,0.0,0.0,0.042605849520231234,0.0,0.0,11902021.740139723,0.04197697839378378,0.044150517319434354,-0.0021735389256505727,-25869.507546133053,-11902021.740139723,-0.00154466779920312,0.0021735389256505727,25869.507546133053
2013-02-15 15:45:00,0.0,0.0,0.00976968447171771,0.0,0.0,11902021.740139723,-0.002660891335217741,0.018651210005225495,-0.021312101340443236,-253657.09348201632,-11902021.740139723,-0.008881525533507784,0.021312101340443236,253657.09348201632
2013-05-17 23:15:00,0.0,0.0,0.05962291122897625,0.0,0.0,11902021.740139723,0.051088501783179176,0.06522166938162285,-0.014133167598443679,-168213.268013715,-11902021.740139723,-0.005598758152646606,0.014133167598443679,168213.268013715
2013-08-17 06:45:00,0.0,0.0,0.06723581300419142,0.0,0.0,11902021.740139723,0.060467935995658216,0.06269024770611509,-0.0022223117104568715,-26450.002291224777,-11902021.740139723,0.004545565298076329,0.0022223117104568715,26450.002291224777
