midcyc_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3),stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dV_corr (m^3)
2010-08-17 06:45:00,0.0,0.0,0.0,0.0,0.0,10688646.793381095,0.00962630327713517,0.0034526287320962488,0.006173674545038921,65988.22662920874,-10688646.793381095,-0.0034526287320962488,-0.006173674545038921,-65988.22662920874
2010-11-16 11:15:00,0.0,0.0,0.0,0.0,0.0,10688646.793381095,0.018912099722418436,0.011584828611375997,0.007327271111042439,78318.6128652777,-10688646.793381095,-0.011584828611375997,-0.007327271111042439,-78318.6128652777
2011-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,10688646.793381095,0.02452908048360314,0.009519101442492683,0.015009979041110455,160436.3643464827,-10688646.793381095,-0.009519101442492683,-0.015009979041110455,-160436.3643464827
2011-05-17 23:15:00,0.0,0.0,0.0,0.0,0.0,10688646.793381095,0.03673870031885448,0.028058748952237995,0.008679951366616482,92776.93434148912,-10688646.793381095,-0.028058748952237995,-0.008679951366616482,-92776.93434148912
2011-08-17 06:45:00,0.0,0.0,0.0,0.0,0.0,10688646.793381095,0.01759036894983031,0.027649808970788097,-0.010059440020957787,-107521.8013232199,-10688646.793381095,-0.027649808970788097,0.010059440020957787,107521.8013232199
2011-11-16 11:15:00,0.0,0.0,0.0,0.0,0.0,10688646.793381095,-0.010142161518009138,0.014942132969129792,-0.02508429448713893,-268117.1638341846,-10688646.793381095,-0.014942132969129792,0.02508429448713893,268117.1638341846
2012-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,10688646.793381095,-0.014104957044764888,0.016103310303757706,-0.030208267348522593,-322885.49992838484,-10688646.793381095,-0.016103310303757706,0.030208267348522593,322885.49992838484
2012-05-16 23:15:00,0.0,0.0,0.0,0.0,0.0,10688646.793381095,-0.001733489099289424,0.010582923425014693,-0.012316412524304116,-131645.78323386196,-10688646.793381095,-0.010582923425014693,0.012316412524304116,131645.78323386196
2012-08-16 06:45:00,0.0,0.0,0.0,0.0,0.0,10688646.793381095,-0.04902253969676925,-0.03329691523928583,-0.01572562445748342,-168085.64543139547,-10688646.793381095,0.03329691523928583,0.01572562445748342,168085.64543139547
2012-11-15 23:15:00,0.0,0.0,0.0,0.0,0.0,10688646.793381095,-0.036658033230764886,-0.004429370028750175,-0.03222866320201471,-344480.7975891738,-10688646.793381095,0.004429370028750175,0.03222866320201471,344480.7975891738
