midcyc_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3),stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dV_corr (m^3)
2019-02-15 21:45:00,11438385.194610953,0.1922505646944046,0.06300836056470871,0.1292422041296959,1478322.114236,281641064.1563549,0.09051942825317383,0.06503533571958542,0.02548409253358841,7177366.940218858,-270202678.96174395,-0.002026975154876709,0.10375811159610748,-5699044.825982858
2019-05-18 05:15:00,0.0,0.0,-0.028283370658755302,0.0,0.0,281641064.1563549,-0.02071533165872097,-0.030282950028777122,0.009567618370056152,2694634.2191845044,-281641064.1563549,0.00199957937002182,-0.009567618370056152,-2694634.2191845044
2019-08-17 12:45:00,4957760.567456007,0.20649413764476776,0.04954930394887924,0.15694483369588852,778094.9077634169,281641064.1563549,0.03332135081291199,0.023321375250816345,0.009999975562095642,2816403.75884616,-276683303.5888989,0.026227928698062897,0.14694485813379288,-2038308.8510827431
2019-11-16 20:15:00,0.0,0.0,-0.040143463760614395,0.0,0.0,281641064.1563549,-0.03497947379946709,-0.043228745460510254,0.008249271661043167,2323333.649131059,-281641064.1563549,0.0030852816998958588,-0.008249271661043167,-2323333.649131059
2020-02-16 03:45:00,0.0,0.0,0.038738854229450226,0.0,0.0,281641064.1563549,0.03296712413430214,0.03214491903781891,0.0008222050964832306,231566.71832831553,-281641064.1563549,0.006593935191631317,-0.0008222050964832306,-231566.71832831553
2020-05-17 11:15:00,0.0,0.0,0.01681036688387394,0.0,0.0,281641064.1563549,0.018721742555499077,0.008108164183795452,0.010613578371703625,2989219.5071134814,-281641064.1563549,0.008702202700078487,-0.010613578371703625,-2989219.5071134814
2020-08-16 18:45:00,0.0,0.0,0.007953041233122349,0.0,0.0,281641064.1563549,0.0034566244576126337,0.008771623484790325,-0.0053149990271776915,-1496921.982004316,-281641064.1563549,-0.0008185822516679764,0.0053149990271776915,1496921.982004316
2020-11-16 02:15:00,0.0,0.0,-0.03932832553982735,0.0,0.0,281641064.1563549,-0.02941691130399704,-0.041873686015605927,0.012456774711608887,3508339.2857334977,-281641064.1563549,0.0025453604757785797,-0.012456774711608887,-3508339.2857334977
2021-02-15 09:45:00,0.0,0.0,-0.06431178003549576,0.0,0.0,281641064.1563549,-0.06595029681921005,-0.06871369481086731,0.002763397991657257,778286.3510578838,-281641064.1563549,0.0044019147753715515,-0.002763397991657257,-778286.3510578838
2021-05-17 17:15:00,5236721.141519427,0.20241698622703552,0.06492775678634644,0.1374892294406891,719992.7545432718,281641064.1563549,0.0832924172282219,0.08174192905426025,0.0015504881739616394,436681.1392763996,-276404343.0148355,-0.01681417226791382,0.13593874126672745,283311.6152668722
2021-08-17 00:45:00,0.0,0.0,-0.02951130084693432,0.0,0.0,281641064.1563549,-0.04068581014871597,-0.04305396229028702,0.002368152141571045,666968.8892362199,-281641064.1563549,0.0135426614433527,-0.002368152141571045,-666968.8892362199
