midcyc_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3),stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dV_corr (m^3)
2019-02-15 21:45:00,22421113.967765987,0.22389359772205353,0.11198633164167404,0.11190726608037949,2509085.566609301,220586129.66166973,0.1173393726348877,0.065887451171875,0.051451921463012695,11349580.219182165,-198165015.69390374,0.04609888046979904,0.06045534461736679,-8840494.652572865
2019-05-18 05:15:00,8226801.1484229565,-0.2164154052734375,-0.10910935699939728,-0.10730604827404022,-882785.5211736033,220586129.66166973,-0.1141059398651123,-0.10622059553861618,-0.007885344326496124,-1739397.586031386,-212359328.51324677,-0.0028887614607810974,-0.0994207039475441,856612.0648577827
2019-08-17 12:45:00,25332959.42758295,-0.03919011726975441,0.05814985930919647,-0.09733997657895088,-2465909.6773564373,220586129.66166973,-0.0023345230147242546,0.03906305506825447,-0.041397578082978725,-9131731.526691042,-195253170.23408678,0.019086804240942,-0.055942398495972157,6665821.849334605
2019-11-16 20:15:00,0.0,0.0,0.027701638638973236,0.0,0.0,220586129.66166973,0.047191351652145386,0.018895374611020088,0.028295977041125298,6241700.060497295,-220586129.66166973,0.008806264027953148,-0.028295977041125298,-6241700.060497295
2020-02-16 03:45:00,22445719.489943266,0.2720889151096344,-0.005862842779606581,0.277951757889241,6238827.189318528,220586129.66166973,0.020640484988689423,0.015526234172284603,0.0051142508164048195,1128132.7937097738,-198140410.17172647,-0.021389076951891184,0.27283750707283616,5110694.395608755
2020-05-17 11:15:00,35659174.35883963,0.3124738335609436,0.0026418513152748346,0.30983198224566877,11048352.676843207,220586129.66166973,0.07322958111763,0.024641556665301323,0.04858802445232868,10717844.261845754,-184926955.3028301,-0.02199970535002649,0.2612439577933401,330508.41499745287
2020-08-16 18:45:00,77083789.69187647,0.3760809600353241,0.06281072646379471,0.3132702335715294,24148056.80135279,220586129.66166973,0.10746113210916519,0.13464465737342834,-0.027183525264263153,-5996308.6286040265,-143502339.96979326,-0.07183393090963364,0.34045375883579254,30144365.429956816
2020-11-16 02:15:00,65223735.40358117,0.3134346008300781,0.0896453857421875,0.22378921508789062,14596368.551067693,220586129.66166973,0.12851998209953308,0.08659501373767853,0.04192496836185455,9248066.50712945,-155362394.25808856,0.003050372004508972,0.18186424672603607,5348302.043938244
2021-02-15 09:45:00,29313403.508358367,0.2752968966960907,-0.0073089599609375,0.2826058566570282,8284139.510012752,220586129.66166973,0.03208901733160019,-0.0030900435522198677,0.03517906088382006,7760012.885494105,-191272726.15331137,-0.004218916408717632,0.24742679577320814,524126.6245186478
2021-05-17 17:15:00,39105340.543107264,0.27436426281929016,0.028524918481707573,0.2458393443375826,9613631.279215375,220586129.66166973,0.038178205490112305,0.060777697712183,-0.022599492222070694,-4985134.521585583,-181480789.11856246,-0.032252779230475426,0.2684388365596533,14598765.800800957
2021-08-17 00:45:00,48725551.87005806,0.258331298828125,0.08046514540910721,0.1778661534190178,8666626.484346056,220586129.66166973,0.10748978704214096,0.08325972408056259,0.02423006296157837,5344815.810153147,-171860577.79161167,-0.0027945786714553833,0.15363609045743942,3321810.674192909
2021-11-16 08:15:00,22530202.022755697,0.24141527712345123,0.04522566497325897,0.19618961215019226,4420191.596509918,220586129.66166973,0.06467147916555405,0.04780994728207588,0.016861531883478165,3719420.0583432927,-198055927.63891405,-0.00258428230881691,0.1793280802667141,700771.538166625
2022-02-15 15:45:00,0.0,0.0,0.008381236344575882,0.0,0.0,220586129.66166973,0.007898464798927307,-0.004651988856494427,0.012550453655421734,2768455.997347635,-220586129.66166973,0.013033225201070309,-0.012550453655421734,-2768455.997347635
2022-05-17 23:15:00,11089089.506893784,0.2523193359375,-0.027266068384051323,0.2795854043215513,3100347.573342771,220586129.66166973,-0.008113663643598557,0.006601784378290176,-0.014715448021888733,-3246023.7253859094,-209497040.15477595,-0.0338678527623415,0.29430085234344006,6346371.29872868
2022-08-17 06:45:00,7441808.20445776,0.2301788330078125,0.03834672272205353,0.19183211028575897,1427577.772203007,220586129.66166973,0.045141659677028656,0.019991233944892883,0.025150425732135773,5547835.071595096,-213144321.45721197,0.018355488777160645,0.1666816845536232,-4120257.2993920892
2022-11-16 14:15:00,0.0,0.0,0.06539500504732132,0.0,0.0,220586129.66166973,0.09097705781459808,0.06381891667842865,0.027158141136169434,5990709.242032997,-220586129.66166973,0.0015760883688926697,-0.027158141136169434,-5990709.242032997
2023-02-15 21:45:00,0.0,0.0,-0.03387797996401787,0.0,0.0,220586129.66166973,-0.03854556381702423,-0.04881591722369194,0.01027035340666771,2265497.5082343747,-220586129.66166973,0.014937937259674072,-0.01027035340666771,-2265497.5082343747
2023-05-18 05:15:00,0.0,0.0,0.010271245613694191,0.0,0.0,220586129.66166973,0.010537018068134785,0.003247625194489956,0.007289392873644829,1607938.9615806695,-220586129.66166973,0.007023620419204235,-0.007289392873644829,-1607938.9615806695
2023-08-17 12:45:00,18846605.1578404,0.2515292763710022,0.06357574462890625,0.18795353174209595,3542286.000764905,220586129.66166973,0.07253126055002213,0.045820202678442,0.026711057871580124,5892088.875060737,-201739524.50382933,0.01775554195046425,0.16124247387051582,-2349802.874295832
