midcyc_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3),stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dV_corr (m^3)
2010-08-17 06:45:00,0.0,0.0,-0.01242229757878188,0.0,0.0,248012494.13996887,0.02574181769098681,-0.013883296041661348,0.039625113732648154,9827523.287414,-248012494.13996887,0.0014609984628794672,-0.039625113732648154,-9827523.287414
2010-11-16 11:15:00,0.0,0.0,-0.033587315708375205,0.0,0.0,248012494.13996887,0.04086683991503508,-0.030605225646480362,0.07147206556151545,17725965.24124682,-248012494.13996887,-0.002982090061894843,-0.07147206556151545,-17725965.24124682
2011-02-15 15:45:00,0.0,0.0,-0.035216825716948306,0.0,0.0,248012494.13996887,0.061053951198323235,-0.019214074265781495,0.08026802546410473,19907473.195043147,-248012494.13996887,-0.01600275145116681,-0.08026802546410473,-19907473.195043147
2011-05-17 23:15:00,0.0,0.0,-0.025455741453050736,0.0,0.0,248012494.13996887,0.0947017362677046,0.0016366779163396446,0.09306505835136496,23081297.239003763,-248012494.13996887,-0.027092419369390382,-0.09306505835136496,-23081297.239003763
2011-08-17 06:45:00,0.0,0.0,0.029908283268196296,0.0,0.0,248012494.13996887,0.12008757164672132,0.042907401546590604,0.07718017010013072,19141646.48468047,-248012494.13996887,-0.012999118278394308,-0.07718017010013072,-19141646.48468047
2011-11-16 11:15:00,342255.6104774475,0.2852621902145529,0.08178619902105855,0.20347599119349435,69640.79958343314,248012494.13996887,0.12282903632667708,0.0792716792093027,0.04355735711737438,10802768.776825344,-247670238.52949142,0.00251451981175585,0.15991863407611998,-10733127.977241911
2012-02-15 15:45:00,0.0,0.0,0.07394089146109899,0.0,0.0,248012494.13996887,0.12820384659054931,0.08559978524647902,0.0426040613440703,10566339.514435109,-248012494.13996887,-0.011658893785380028,-0.0426040613440703,-10566339.514435109
2012-05-16 23:15:00,0.0,0.0,0.0488241476903057,0.0,0.0,248012494.13996887,0.13538840975546024,0.07049168933360683,0.0648967204218534,16095197.493328115,-248012494.13996887,-0.021667541643301133,-0.0648967204218534,-16095197.493328115
2012-08-16 06:45:00,0.0,0.0,0.050777725107801694,0.0,0.0,248012494.13996887,0.12610101307569266,0.06333706926786539,0.06276394380782727,15566242.245840095,-248012494.13996887,-0.012559344160063698,-0.06276394380782727,-15566242.245840095
2012-11-15 23:15:00,0.0,0.0,0.06528110269320307,0.0,0.0,248012494.13996887,0.12191747406762819,0.07660841629876666,0.04530905776886153,11237212.424387282,-248012494.13996887,-0.011327313605563591,-0.04530905776886153,-11237212.424387282
2013-02-15 15:45:00,0.0,0.0,0.0600520918922124,0.0,0.0,248012494.13996887,0.11309132999578436,0.06760032238522495,0.04549100761055941,11282338.258435145,-248012494.13996887,-0.0075482304930125504,-0.04549100761055941,-11282338.258435145
2013-05-17 23:15:00,0.0,0.0,0.03601277197119182,0.0,0.0,248012494.13996887,0.1074732880144492,0.042341795896990164,0.06513149211745904,16153423.80710874,-248012494.13996887,-0.006329023925798344,-0.06513149211745904,-16153423.80710874
2013-08-17 06:45:00,0.0,0.0,0.003536348853358695,0.0,0.0,248012494.13996887,0.1317767192899406,0.012362945855023328,0.11941377343491728,29616107.784258995,-248012494.13996887,-0.008826597001664634,-0.11941377343491728,-29616107.784258995
