mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-01-01 00:00:00,248012494,0.08,0.05,0.03,7440375
2019-04-02 06:00:00,248012494,0.08,0.06,0.02,4960250
2019-07-02 12:00:00,248012494,0.07,0.06,0.01,2480125
2019-10-01 18:00:00,248012494,0.09,0.07,0.02,4960250
2020-01-01 00:00:00,248012494,0.09,0.07,0.02,4960250
2020-04-01 12:00:00,248012494,0.07,0.07,0.0,0
2020-07-02 00:00:00,248012494,0.07,0.06,0.01,2480125
2020-10-01 12:00:00,248012494,0.12,0.07,0.05,12400625
2021-01-01 00:00:00,248012494,0.21,0.09,0.12,29761499
2021-04-02 06:00:00,248012494,0.19,0.1,0.09,22321124
2021-07-02 12:00:00,248012494,0.17,0.1,0.07,17360875
