mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-01-01 00:00:00,6950636,-0.19,-0.17,-0.02,-139013
2019-04-02 06:00:00,6950636,-0.09,-0.08,-0.01,-69506
2019-07-02 12:00:00,6950636,0.0,-0.01,0.01,69506
2019-10-01 18:00:00,6950636,-0.02,-0.02,0.0,0
2020-01-01 00:00:00,6950636,-0.12,-0.1,-0.02,-139013
2020-04-01 12:00:00,6950636,-0.12,-0.1,-0.02,-139013
2020-07-02 00:00:00,6950636,-0.11,-0.11,0.0,0
2020-10-01 12:00:00,6950636,-0.15,-0.14,-0.01,-69506
2021-01-01 00:00:00,6950636,-0.17,-0.15,-0.02,-139013
2021-04-02 06:00:00,6950636,-0.15,-0.15,0.0,0
2021-07-02 12:00:00,6950636,-0.16,-0.15,-0.01,-69506
