mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-01-01 00:00:00,270250126,0.17,0.0,0.17,45942522
2019-04-02 06:00:00,270250126,0.26,0.02,0.24,64860030
2019-07-02 12:00:00,270250126,0.47,0.03,0.44,118910056
2019-10-01 18:00:00,270250126,0.77,0.05,0.72,194580091
2020-01-01 00:00:00,270250126,0.78,0.05,0.73,197282592
2020-04-01 12:00:00,270250126,0.57,0.03,0.54,145935068
2020-07-02 00:00:00,270250126,0.38,0.03,0.35,94587544
2020-10-01 12:00:00,270250126,0.24,0.04,0.2,54050025
2021-01-01 00:00:00,270250126,0.14,0.05,0.09,24322511
2021-04-02 06:00:00,270250126,0.12,0.05,0.07,18917509
2021-07-02 12:00:00,270250126,0.11,0.06,0.05,13512506
