midcyc_datetime,evolving_union_area (m^2),evolving_union_dh (m),evolving_union_region_dh (m),evolving_union_dh_corr (m),evolving_union_dvol_corr (m^3),stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dvol_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dvol_corr (m^3)
2019-02-15 21:45:00,52448612.19854027,-0.093365006,-0.07122177,-0.022143237,-1161382.0655885686,176134897.95850182,-0.06220177,-0.050582886,-0.011618882,-2046490.6690296922,-123686285.75996155,-0.020638883,-0.010524355,885108.6034411236
2019-05-18 05:15:00,52448612.19854027,-0.009455754,-0.02300869,0.013552935,710832.6247644277,176134897.95850182,-0.012610521,-0.021192933,0.008582411,1511662.144537637,-123686285.75996155,-0.0018157568,0.0049705235,-800829.5197732094
2019-08-17 12:45:00,52448612.19854027,0.13451444,0.052815754,0.081698686,4284982.6930852225,176134897.95850182,0.058952652,0.033407085,0.025545567,4499465.8851145245,-123686285.75996155,0.01940867,0.05615312,-214483.192029302
2019-11-16 20:15:00,52448612.19854027,-0.09427584,-0.04158685,-0.05268899,-2763464.392539072,176134897.95850182,-0.029178824,-0.022640992,-0.0065378323,-1151540.4285065802,-123686285.75996155,-0.018945858,-0.046151157,-1611923.9640324917
2020-02-16 03:45:00,52448612.19854027,-0.061129056,-0.03803586,-0.023093197,-1211206.1598261956,176134897.95850182,-0.038551558,-0.03056132,-0.007990237,-1407359.6359788107,-123686285.75996155,-0.007474538,-0.01510296,196153.47615261516
2020-05-17 11:15:00,52448612.19854027,0.029546885,-0.0069110575,0.03645794,1912168.4057141952,176134897.95850182,-0.007723323,-0.016804505,0.009081182,1599513.0772554947,-123686285.75996155,0.009893447,0.02737676,312655.32845870056
2020-08-16 18:45:00,52448612.19854027,0.17750198,0.09878462,0.07871736,4128616.2045583916,176134897.95850182,0.09507852,0.08378855,0.011289969,1988557.5530312152,-123686285.75996155,0.014996067,0.06742739,2140058.6515271766
2020-11-16 02:15:00,52448612.19854027,0.018047627,0.028796073,-0.010748446,-563741.0753459077,176134897.95850182,0.028772412,0.016293336,0.012479076,2198000.8064068304,-123686285.75996155,0.012502737,-0.023227522,-2761741.8817527383
2021-02-15 09:45:00,52448612.19854027,-0.0709745,-0.06031056,-0.010663938,-559308.7369899646,176134897.95850182,-0.053338148,-0.056771852,0.0034337044,604795.1699252947,-123686285.75996155,-0.0035387091,-0.014097642,-1164103.9069152593
2021-05-17 17:15:00,52448612.19854027,0.005949754,-0.0069047976,0.012854552,674203.4074030687,176134897.95850182,-0.02114448,0.008422852,-0.029567331,-5207838.841918082,-123686285.75996155,-0.015327649,0.042421885,5882042.249321151
2021-08-17 00:45:00,52448612.19854027,-0.094474204,-0.036470853,-0.05800335,-3042195.2676578425,176134897.95850182,-0.039978027,0.007872518,-0.047850545,-8428150.948152315,-123686285.75996155,-0.04434337,-0.010152806,5385955.680494472
2021-11-16 08:15:00,52448612.19854027,-0.08740469,-0.04556822,-0.04183647,-2194264.809957106,176134897.95850182,-0.054789834,-0.033329774,-0.02146006,-3779865.4836064647,-123686285.75996155,-0.012238447,-0.02037641,1585600.6736493586
2022-02-15 15:45:00,52448612.19854027,-0.029241709,-0.006781162,-0.022460546,-1178024.4849910005,176134897.95850182,-0.008637754,0.00073191326,-0.009369668,-1650325.4500598602,-123686285.75996155,-0.0075130756,-0.013090879,472300.96506885975
2022-05-17 23:15:00,52448612.19854027,0.05952571,0.005069048,0.054456662,2856176.367144545,176134897.95850182,0.002999494,0.0024027505,0.00059674354,105107.36300103655,-123686285.75996155,0.0026662976,0.05385992,2751069.0041435086
2022-08-17 06:45:00,52448612.19854027,0.10163997,0.040748008,0.060891964,3193698.981796191,176134897.95850182,0.048907798,0.038833108,0.01007469,1774504.4923520242,-123686285.75996155,0.0019148998,0.050817274,1419194.489444167
2022-11-16 14:15:00,52448612.19854027,-0.07763672,-0.044458635,-0.033178084,-1740144.4401544414,176134897.95850182,-0.04842902,-0.028351847,-0.020077173,-3536290.758959944,-123686285.75996155,-0.016106788,-0.013100911,1796146.3188055025
2023-02-15 21:45:00,52448612.19854027,-0.122572675,-0.09093143,-0.031641245,-1659539.3826257885,176134897.95850182,-0.090026125,-0.09728241,0.0072562844,1278084.9046225846,-123686285.75996155,0.006350979,-0.03889753,-2937624.287248373
2023-05-18 05:15:00,52448612.19854027,0.04372465,0.031379897,0.0123447515,647465.0844802879,176134897.95850182,0.028341876,0.016421,0.011920877,2099682.418922463,-123686285.75996155,0.014958898,0.0004238747,-1452217.334442175
2023-08-17 12:45:00,52448612.19854027,0.05762658,0.029231144,0.028395435,1489301.1502114674,176134897.95850182,0.027531972,0.033209737,-0.0056777652,-1000052.6003527457,-123686285.75996155,-0.0039785933,0.0340732,2489353.750564213
2023-11-16 20:15:00,52448612.19854027,-0.02956449,0.008699858,-0.03826435,-2006912.0071314424,176134897.95850182,0.0042384714,0.010394796,-0.0061563244,-1084343.5715695643,-123686285.75996155,-0.0016949382,-0.032108024,-922568.4355618781
