midcyc_datetime,evolving_union_area (m^2),evolving_union_dh (m),evolving_union_region_dh (m),evolving_union_dh_corr (m),evolving_union_dvol_corr (m^3),stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dvol_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dvol_corr (m^3)
2019-02-15 21:45:00,41962608.63581096,0.05857142,0.051797967,0.006773453,284231.7659889673,110115624.70788956,0.049109824,0.03149249,0.017617334,1939943.7039036325,-68153016.0720786,0.020305477,-0.0108438805,-1655711.937914665
2019-05-18 05:15:00,41962608.63581096,-0.09210503,-0.043868214,-0.048236817,-2024142.6787069305,110115624.70788956,-0.045346186,-0.03552246,-0.009823725,-1081745.5743148709,-68153016.0720786,-0.008345753,-0.038413092,-942397.1043920596
2019-08-17 12:45:00,41962608.63581096,0.2208639,0.14916028,0.07170361,3008870.6418852992,110115624.70788956,0.15285434,0.100587584,0.052266754,5755386.291287346,-68153016.0720786,0.048572697,0.019436859,-2746515.6494020466
2019-11-16 20:15:00,41962608.63581096,-0.09979099,-0.08397634,-0.015814647,-663623.8460691583,110115624.70788956,-0.08907377,-0.028760755,-0.060313016,-6641405.454261927,-68153016.0720786,-0.05521559,0.04449837,5977781.608192769
2020-02-16 03:45:00,41962608.63581096,0.02576279,0.03736476,-0.011601968,-486848.83155633736,110115624.70788956,0.029134898,0.04284668,-0.013711782,-1509881.45976377,-68153016.0720786,-0.005481921,0.0021098144,1023032.6282074326
2020-05-17 11:15:00,41962608.63581096,-0.01217577,-0.035813183,0.023637414,991887.5519456596,110115624.70788956,-0.028518677,-0.04078798,0.012269303,1351041.9868880122,-68153016.0720786,0.0049747974,0.011368111,-359154.4349423526
2020-08-16 18:45:00,41962608.63581096,0.022719964,0.019444516,0.0032754485,137446.36168296097,110115624.70788956,0.024897648,0.019268963,0.0056286845,619806.1139237195,-68153016.0720786,0.00017555244,-0.002353236,-482359.7522407585
2020-11-16 02:15:00,41962608.63581096,0.026996892,0.019502338,0.007494554,314491.03319629666,110115624.70788956,0.0147499675,0.04161938,-0.026869413,-2958742.144247402,-68153016.0720786,-0.022117041,0.034363966,3273233.1774436985
2021-02-15 09:45:00,41962608.63581096,-0.089100905,-0.091636255,0.0025353506,106389.92585295047,110115624.70788956,-0.086853616,-0.065223485,-0.02163013,-2381815.355448689,-68153016.0720786,-0.02641277,0.024165481,2488205.2813016395
2021-05-17 17:15:00,41962608.63581096,-0.043443635,-0.03602038,-0.0074232556,-311499.1692352229,110115624.70788956,-0.03577423,-0.039004765,0.0032305345,355732.3239387376,-68153016.0720786,0.002984386,-0.01065379,-667231.4931739606
2021-08-17 00:45:00,41962608.63581096,0.027486661,0.043905158,-0.016418496,-688962.9281966602,110115624.70788956,0.039004985,0.068707444,-0.029702459,-3270704.7764642984,-68153016.0720786,-0.024802286,0.013283962,2581741.848267638
2021-11-16 08:15:00,41962608.63581096,-0.051332057,-0.04674972,-0.004582338,-192286.8576041717,110115624.70788956,-0.044981148,-0.035217285,-0.009763863,-1075153.866945815,-68153016.0720786,-0.011532433,0.005181525,882867.0093416433
2022-02-15 15:45:00,41962608.63581096,-0.041920733,-0.014433208,-0.027487524,-1153448.2058436396,110115624.70788956,-0.02928279,0.014633591,-0.043916382,-4835879.827337874,-68153016.0720786,-0.0290668,0.016428858,3682431.6214942345
2022-05-17 23:15:00,41962608.63581096,0.03697986,0.006174188,0.030805673,1292686.418754659,110115624.70788956,0.024834853,-0.021362305,0.046197157,5087028.841672191,-68153016.0720786,0.027536493,-0.015391484,-3794342.4229175327
2022-08-17 06:45:00,41962608.63581096,0.019499987,0.003037302,0.016462686,690817.2304228088,110115624.70788956,0.00370143,0.016342575,-0.012641145,-1391987.5694940237,-68153016.0720786,-0.013305273,0.02910383,2082804.7999168325
2022-11-16 14:15:00,41962608.63581096,-0.02038723,-0.02395148,0.0035642497,149565.2162547912,110115624.70788956,-0.022111746,0.012093209,-0.034204952,-3766499.703700259,-68153016.0720786,-0.036044687,0.037769202,3916064.91995505
2023-02-15 21:45:00,41962608.63581096,-0.10170988,-0.064332664,-0.037377216,-1568445.4836260027,110115624.70788956,-0.07798415,-0.024595518,-0.05338863,-5878922.246598724,-68153016.0720786,-0.039737146,0.016011413,4310476.762972722
2023-05-18 05:15:00,41962608.63581096,0.047802437,0.033969276,0.013833161,580475.5398484014,110115624.70788956,0.043330267,0.018863162,0.024467105,2694210.5569244483,-68153016.0720786,0.015106114,-0.010633944,-2113735.017076047
2023-08-17 12:45:00,41962608.63581096,0.002883539,-0.014277408,0.017160947,720118.081937294,110115624.70788956,-0.0137423,-0.023046546,0.009304246,1024542.8534461764,-68153016.0720786,0.008769138,0.007856701,-304424.7715088824
2023-11-16 20:15:00,41962608.63581096,0.29474175,0.20125058,0.09349117,3923133.244595239,110115624.70788956,0.20873143,0.0904673,0.11826413,13022728.692909064,-68153016.0720786,0.11078329,-0.024772964,-9099595.448313825
