midcyc_datetime,evolving_union_area (m^2),evolving_union_dh (m),evolving_union_region_dh (m),evolving_union_dh_corr (m),evolving_union_dvol_corr (m^3),stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dvol_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dvol_corr (m^3)
2019-02-15 21:45:00,47930276.57142089,-0.06854513,-0.040268317,-0.028276816,-1355315.6119412568,160611676.74832547,-0.042447574,-0.022680664,-0.01976691,-3174796.559495931,-112681400.17690457,-0.017587652,-0.008509906,1819480.9475546742
2019-05-18 05:15:00,47930276.57142089,0.06324967,0.02779928,0.03545039,1699147.0677886694,160611676.74832547,0.013000488,0.020529784,-0.007529296,-1209292.852231648,-112681400.17690457,0.007269496,0.042979687,2908439.9200203177
2019-08-17 12:45:00,47930276.57142089,0.055568527,0.023363067,0.032205462,1543616.722614586,160611676.74832547,0.028181992,0.03144043,-0.003258437,-523343.0170201708,-112681400.17690457,-0.008077363,0.0354639,2066959.7396347567
2019-11-16 20:15:00,47930276.57142089,-0.032174814,-0.012312726,-0.01986209,-951995.4337284062,160611676.74832547,-0.018882453,-0.014136963,-0.004745491,-762181.2422546311,-112681400.17690457,0.0018242365,-0.015116598,-189814.19147377508
2020-02-16 03:45:00,47930276.57142089,-0.015947426,-0.007836319,-0.008111107,-388767.6096293133,160611676.74832547,-0.007084834,-0.017941894,0.010857061,1743770.6997575413,-112681400.17690457,0.010105575,-0.018968169,-2132538.3093868545
2020-05-17 11:15:00,47930276.57142089,-0.020563541,-0.029031893,0.008468352,405890.4658400022,160611676.74832547,-0.027841147,-0.04405029,0.016209144,2603377.8198239566,-112681400.17690457,0.015018398,-0.007740792,-2197487.3539839545
2020-08-16 18:45:00,47930276.57142089,0.13432379,0.07349377,0.06083002,2915599.6543782875,160611676.74832547,0.06898082,0.082637936,-0.013657115,-2193492.2039132775,-112681400.17690457,-0.009144165,0.074487135,5109091.8582915645
2020-11-16 02:15:00,47930276.57142089,0.016819166,0.025033345,-0.008214179,-393707.8917161447,160611676.74832547,0.020486807,0.017667236,0.0028195716,452856.12946575636,-112681400.17690457,0.0073661096,-0.011033751,-846564.021181901
2021-02-15 09:45:00,47930276.57142089,-0.038515836,-0.042283967,0.0037681311,180607.5675487229,160611676.74832547,-0.03457047,-0.043305665,0.008735195,1402974.2839181293,-112681400.17690457,0.0010216981,-0.0049670637,-1222366.7163694063
2021-05-17 17:15:00,47930276.57142089,0.0491333,0.024265196,0.024868105,1191935.1316141535,160611676.74832547,0.027736118,0.018166505,0.009569613,1536991.6320052075,-112681400.17690457,0.0060986914,0.015298491,-345056.50039105397
2021-08-17 00:45:00,47930276.57142089,-0.0071928604,0.00596507,-0.01315793,-630663.234798126,160611676.74832547,0.011575278,0.0033581543,0.008217123,1319765.957217823,-112681400.17690457,0.0026069155,-0.021375053,-1950429.1920159492
2021-11-16 08:15:00,47930276.57142089,-0.04129957,-0.026885241,-0.014414329,-690882.7794808915,160611676.74832547,-0.028447932,-0.026159668,-0.0022882633,-367521.8040285098,-112681400.17690457,-0.0007255729,-0.012126066,-323360.9754523817
2022-02-15 15:45:00,47930276.57142089,-0.05754554,-0.033998072,-0.023547467,-1128636.5984046354,160611676.74832547,-0.030299991,-0.021503907,-0.008796085,-1412753.9080243106,-112681400.17690457,-0.012494165,-0.014751382,284117.30961967516
2022-05-17 23:15:00,47930276.57142089,0.010013746,0.0017000524,0.008313694,398477.6545474061,160611676.74832547,0.001475941,0.0059484863,-0.0044725453,-718343.0076925191,-112681400.17690457,-0.0042484337,0.012786239,1116820.6622399252
2022-08-17 06:45:00,47930276.57142089,0.051054582,0.022615759,0.028438823,1363080.6660206858,160611676.74832547,0.034133315,0.003392334,0.03074098,4937360.352148125,-112681400.17690457,0.019223426,-0.0023021568,-3574279.686127439
2022-11-16 14:15:00,47930276.57142089,-0.027427342,-0.026462462,-0.00096488,-46246.96476090916,160611676.74832547,-0.023809657,-0.02911499,0.005305333,852098.4389577875,-112681400.17690457,0.0026525278,-0.006270213,-898345.4037186967
2023-02-15 21:45:00,47930276.57142089,-0.03672857,-0.025649652,-0.0110789165,-531015.5314811128,160611676.74832547,-0.033297453,-0.03671997,0.0034225173,549696.2469838758,-112681400.17690457,0.0110703185,-0.014501434,-1080711.7784649886
2023-05-18 05:15:00,47930276.57142089,0.09930155,0.060234256,0.03906729,1872506.0492650166,160611676.74832547,0.048267316,0.033665773,0.014601544,2345178.391992254,-112681400.17690457,0.026568484,0.024465747,-472672.3427272376
2023-08-17 12:45:00,47930276.57142089,0.1006284,0.06373559,0.03689281,1768282.5376103157,160611676.74832547,0.05973241,0.038581543,0.021150868,3397076.4361634585,-112681400.17690457,0.025154047,0.01574194,-1628793.8985531428
2023-11-16 20:15:00,47930276.57142089,-0.016549814,-0.0030889744,-0.01346084,-645181.7888076464,160611676.74832547,0.006397198,0.013605957,-0.007208759,-1157810.8646647949,-112681400.17690457,-0.016694931,-0.006252081,512629.0758571485
