midcyc_datetime,evolving_union_area (m^2),evolving_union_dh (m),evolving_union_region_dh (m),evolving_union_dh_corr (m),evolving_union_dvol_corr (m^3),stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dvol_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dvol_corr (m^3)
2019-02-15 21:45:00,123622953.77230796,-0.06258189,-0.046840124,-0.015741765,-1946043.548591605,253467522.98354575,-0.059096098,-0.022853106,-0.03624299,-9186421.32813003,-129844569.21123779,-0.023987018,0.020501226,7240377.779538425
2019-05-18 05:15:00,123622953.77230796,0.014002991,-0.0009684245,0.0149714155,1850810.607778599,253467522.98354575,-0.0008793584,-0.002300394,0.0014210356,360186.3778258579,-129844569.21123779,0.0013319695,0.01355038,1490624.2299527412
2019-08-17 12:45:00,123622953.77230796,0.051726785,0.035380628,0.016346157,2020760.1613628299,253467522.98354575,0.039778594,0.042549923,-0.0027713291,-702441.9311452222,-129844569.21123779,-0.007169295,0.019117486,2723202.092508052
2019-11-16 20:15:00,123622953.77230796,0.02326355,-0.001222447,0.024485996,3027031.150713801,253467522.98354575,0.009166576,-0.0054138885,0.014580464,3695674.0916403383,-129844569.21123779,0.0041914415,0.009905532,-668642.9409265374
2020-02-16 03:45:00,123622953.77230796,0.042872112,-0.013338217,0.056210328,6948886.766703875,253467522.98354575,0.011207109,-0.0144057,0.025612809,6492015.194057482,-129844569.21123779,0.0010674838,0.03059752,456871.5726463925
2020-05-17 11:15:00,123622953.77230796,0.076606244,-0.0002458845,0.07685213,9500687.055879438,253467522.98354575,0.031858593,-0.0038255714,0.035684165,9044776.814317225,-129844569.21123779,0.0035796869,0.041167963,455910.24156221375
2020-08-16 18:45:00,123622953.77230796,0.14392802,0.062837146,0.081090875,10024693.48776728,253467522.98354575,0.09135179,0.060588267,0.030763526,7797554.610729603,-129844569.21123779,0.0022488795,0.05032735,2227138.877037676
2020-11-16 02:15:00,123622953.77230796,0.0750412,0.03806327,0.036977928,4571320.700035558,253467522.98354575,0.054078154,0.030124709,0.023953445,6071420.435898535,-129844569.21123779,0.00793856,0.013024483,-1500099.7358629769
2021-02-15 09:45:00,123622953.77230796,0.04788513,-0.023711286,0.071596414,8850960.159738537,253467522.98354575,0.0049752444,-0.0293979,0.03437314,8712475.115595337,-129844569.21123779,0.005686613,0.037223272,138485.04414319992
2021-05-17 17:15:00,123622953.77230796,0.16355337,0.03912063,0.12443274,15382743.18566633,253467522.98354575,0.08554667,0.03371456,0.051832113,13137757.398302978,-129844569.21123779,0.0054060705,0.07260063,2244985.7873633523
2021-08-17 00:45:00,123622953.77230796,0.09761047,0.041178387,0.056432087,6976301.2793089375,253467522.98354575,0.059639387,0.033865392,0.025773995,6532870.574892315,-129844569.21123779,0.0073129945,0.030658092,443430.7044166224
2021-11-16 08:15:00,123622953.77230796,-0.060049437,-0.011819894,-0.04822954,-5962278.3953298135,253467522.98354575,-0.032466434,-0.014011427,-0.018455006,-4677744.703646675,-129844569.21123779,0.0021915324,-0.029774535,-1284533.6916831387
2022-02-15 15:45:00,123622953.77230796,-0.15909933,-0.03704427,-0.12205505,-15088806.262583792,253467522.98354575,-0.089667425,-0.035941288,-0.053726137,-13617830.78487477,-129844569.21123779,-0.001102984,-0.06832892,-1470975.4777090214
2022-05-17 23:15:00,123622953.77230796,-0.18474172,-0.028922526,-0.15581919,-19262828.834816884,253467522.98354575,-0.101340964,-0.019243613,-0.08209735,-20809012.3411555,-129844569.21123779,-0.009678913,-0.07372184,1546183.506338615
2022-08-17 06:45:00,123622953.77230796,-0.06772817,-0.0061459495,-0.06158222,-7612975.794784392,253467522.98354575,-0.027168933,-0.003013874,-0.02415506,-6122523.1824657805,-129844569.21123779,-0.0031320755,-0.037427157,-1490452.6123186117
2022-11-16 14:15:00,123622953.77230796,-0.09033203,-0.044284783,-0.046047248,-5692496.804202794,253467522.98354575,-0.060976885,-0.04192133,-0.019055557,-4829964.706628153,-129844569.21123779,-0.0023634546,-0.026991691,-862532.097574641
2023-02-15 21:45:00,123622953.77230796,-0.09668426,-0.05504732,-0.041636944,-5147281.9807263175,253467522.98354575,-0.067913294,-0.054265164,-0.01364813,-3459357.7043655645,-129844569.21123779,-0.0007821545,-0.027988814,-1687924.276360753
2023-05-18 05:15:00,123622953.77230796,-0.005267334,-0.002298991,-0.0029683432,-366955.35513504094,253467522.98354575,-0.0043716743,-0.0011526524,-0.003219022,-815917.5200751452,-129844569.21123779,-0.0011463385,0.00025067874,448962.16494010424
2023-08-17 12:45:00,123622953.77230796,0.0149002075,0.024260022,-0.009359814,-1157087.8814557432,253467522.98354575,0.022828404,0.024544552,-0.0017161481,-434987.81006949,-129844569.21123779,-0.00028453022,-0.007643666,-722100.0713862532
2023-11-16 20:15:00,123622953.77230796,0.004155477,0.012243071,-0.008087594,-999812.2668669346,253467522.98354575,0.010115007,0.015409623,-0.0052946163,-1342013.2873627634,-129844569.21123779,-0.0031665526,-0.0027929777,342201.0204958288
