mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2010-10-01 18:00:00,45498842,-0.07,-0.06,-0.01,-454988
2011-01-01 00:00:00,45498842,-0.01,-0.03,0.02,909977
2011-04-02 06:00:00,45498842,0.09,0.04,0.05,2274942
2011-07-02 12:00:00,45498842,0.08,0.05,0.03,1364965
2011-10-01 18:00:00,45498842,0.1,0.09,0.01,454988
2012-01-01 00:00:00,45498842,0.07,0.07,0.0,0
2012-04-01 12:00:00,45498842,0.09,0.06,0.03,1364965
2012-07-02 00:00:00,45498842,0.06,0.01,0.05,2274942
2012-10-01 12:00:00,45498842,0.12,0.03,0.09,4094896
2013-01-01 00:00:00,45498842,0.28,0.06,0.22,10009745
2013-04-02 06:00:00,45498842,0.57,0.14,0.43,19564502
2013-07-02 12:00:00,45498842,0.65,0.18,0.47,21384456
2013-10-01 18:00:00,45498842,0.47,0.12,0.35,15924595
2014-01-01 00:00:00,45498842,0.29,0.08,0.21,9554757
2014-04-02 06:00:00,45498842,0.11,0.02,0.09,4094896
2014-07-02 12:00:00,45498842,-0.1,-0.06,-0.04,-1819954
2014-10-01 18:00:00,45498842,-0.14,-0.07,-0.07,-3184919
2015-01-01 00:00:00,45498842,-0.08,-0.0,-0.08,-3639907
2015-04-02 06:00:00,45498842,-0.07,0.0,-0.07,-3184919
2015-07-02 12:00:00,45498842,-0.08,0.02,-0.1,-4549884
2015-10-01 18:00:00,45498842,-0.08,0.02,-0.1,-4549884
2016-01-01 00:00:00,45498842,0.05,0.1,-0.05,-2274942
2016-04-01 12:00:00,45498842,0.07,0.11,-0.04,-1819954
2016-07-02 00:00:00,45498842,-0.01,0.05,-0.06,-2729931
2016-10-01 12:00:00,45498842,-0.08,0.01,-0.09,-4094896
2017-01-01 00:00:00,45498842,-0.13,-0.0,-0.13,-5914849
2017-04-02 06:00:00,45498842,-0.17,-0.01,-0.16,-7279815
2017-07-02 12:00:00,45498842,-0.11,0.02,-0.13,-5914849
2017-10-01 18:00:00,45498842,-0.1,0.02,-0.12,-5459861
2018-01-01 00:00:00,45498842,-0.07,0.04,-0.11,-5004873
2018-04-02 06:00:00,45498842,-0.03,0.05,-0.08,-3639907
2018-07-02 12:00:00,45498842,-0.05,0.04,-0.09,-4094896
2018-10-01 18:00:00,45498842,-0.03,0.02,-0.05,-2274942
2019-01-01 00:00:00,45498842,0.03,0.03,0.0,0
2019-04-02 13:30:00,45498842,0.08,0.1,-0.02,-909977
2019-07-02 21:00:00,45498842,-0.02,0.01,-0.03,-1364965
2019-10-02 04:30:00,45498842,0.07,0.08,-0.01,-454988
2020-01-01 12:00:00,45498842,-0.09,-0.05,-0.04,-1819954
2020-04-01 19:30:00,45498842,0.11,0.12,-0.01,-454988
2020-07-02 03:00:00,45498842,0.07,0.08,-0.01,-454988
2020-10-01 10:30:00,45498842,0.01,0.03,-0.02,-909977
2020-12-31 18:00:00,45498842,-0.07,-0.05,-0.02,-909977
2021-04-02 01:30:00,45498842,0.01,0.04,-0.03,-1364965
2021-07-02 09:00:00,45498842,0.07,0.07,0.0,0
2021-10-01 16:30:00,45498842,-0.01,-0.01,0.0,0
2022-01-01 00:00:00,45498842,-0.06,-0.05,-0.01,-454988
2022-04-02 07:30:00,45498842,0.02,0.01,0.01,454988
2022-07-02 15:00:00,45498842,0.04,0.05,-0.01,-454988
2022-10-01 22:30:00,45498842,0.01,0.0,0.01,454988
2023-01-01 06:00:00,45498842,-0.05,-0.02,-0.03,-1364965
2023-04-02 13:30:00,45498842,0.14,0.03,0.11,5004873
2023-07-02 21:00:00,45498842,1.0,0.12,0.88,40038981
2023-10-02 04:30:00,45498842,0.77,0.21,0.56,25479352
2024-01-01 12:00:00,45498842,-0.11,-0.1,-0.01,-454988
2024-04-01 19:30:00,45498842,-0.12,0.05,-0.17,-7734803
2024-07-02 03:00:00,45498842,-0.25,0.06,-0.31,-14104641
2024-10-01 10:30:00,45498842,-0.28,-0.01,-0.27,-12284687
2024-12-31 18:00:00,45498842,-0.17,-0.01,-0.16,-7279815
