mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2010-10-01 18:00:00,39496829.14293356,0.07,0.08,-0.01,-394968.0
2011-01-01 00:00:00,39496829.14293356,0.04,0.05,-0.01,-394968.0
2011-04-02 06:00:00,39496829.14293356,-0.01,0.02,-0.03,-1184905.0
2011-07-02 12:00:00,39496829.14293356,-0.12,-0.04,-0.08,-3159746.0
2011-10-01 18:00:00,39496829.14293356,-0.18,-0.06,-0.12,-4739619.0
2012-01-01 00:00:00,39496829.14293356,-0.1,-0.02,-0.08,-3159746.0
2012-04-01 12:00:00,39496829.14293356,-0.02,0.03,-0.05,-1974841.0
2012-07-02 00:00:00,39496829.14293356,-0.03,0.02,-0.05,-1974841.0
2012-10-01 12:00:00,39496829.14293356,-0.09,-0.01,-0.08,-3159746.0
2013-01-01 00:00:00,39496829.14293356,-0.12,-0.03,-0.09,-3554715.0
2013-04-02 06:00:00,39496829.14293356,-0.14,-0.06,-0.08,-3159746.0
2013-07-02 12:00:00,39496829.14293356,-0.16,-0.07,-0.09,-3554715.0
2013-10-01 18:00:00,39496829.14293356,-0.12,-0.05,-0.07,-2764778.0
2014-01-01 00:00:00,39496829.14293356,-0.05,-0.02,-0.03,-1184905.0
2014-04-02 06:00:00,39496829.14293356,0.02,0.0,0.02,789937.0
2014-07-02 12:00:00,39496829.14293356,0.05,0.01,0.04,1579873.0
2014-10-01 18:00:00,39496829.14293356,0.05,0.01,0.04,1579873.0
2015-01-01 00:00:00,39496829.14293356,0.08,0.02,0.06,2369810.0
2015-04-02 06:00:00,39496829.14293356,0.15,0.05,0.1,3949683.0
2015-07-02 12:00:00,39496829.14293356,0.21,0.09,0.12,4739619.0
2015-10-01 18:00:00,39496829.14293356,0.26,0.12,0.14,5529556.0
2016-01-01 00:00:00,39496829.14293356,0.27,0.11,0.16,6319493.0
2016-04-01 12:00:00,39496829.14293356,0.23,0.09,0.14,5529556.0
2016-07-02 00:00:00,39496829.14293356,0.22,0.1,0.12,4739619.0
2016-10-01 12:00:00,39496829.14293356,0.17,0.09,0.08,3159746.0
2017-01-01 00:00:00,39496829.14293356,0.13,0.09,0.04,1579873.0
2017-04-02 06:00:00,39496829.14293356,0.09,0.07,0.02,789937.0
2017-07-02 12:00:00,39496829.14293356,0.01,0.04,-0.03,-1184905.0
2017-10-01 18:00:00,39496829.14293356,-0.02,0.04,-0.06,-2369810.0
2018-01-01 00:00:00,39496829.14293356,0.02,0.06,-0.04,-1579873.0
2018-04-02 06:00:00,39496829.14293356,0.03,0.05,-0.02,-789937.0
2018-07-02 12:00:00,39496829.14293356,-0.11,-0.02,-0.09,-3554715.0
2018-10-01 18:00:00,39496829.14293356,-0.29,-0.11,-0.18,-7109429.0
2019-01-01 00:00:00,39496829.14293356,-0.39,-0.17,-0.22,-8689302.0
2019-04-02 13:30:00,39496829.14293356,-0.21,-0.2,-0.01,-394968.0
2019-07-02 21:00:00,39496829.14293356,-0.5,-0.08,-0.42,-16588668.0
2019-10-02 04:30:00,39496829.14293356,-0.15,0.01,-0.16,-6319493.0
2020-01-01 12:00:00,39496829.14293356,-0.12,-0.15,0.03,1184905.0
2020-04-01 19:30:00,39496829.14293356,0.39,-0.03,0.42,16588668.0
2020-07-02 03:00:00,39496829.14293356,0.68,0.14,0.54,21328288.0
2020-10-01 10:30:00,39496829.14293356,0.6,0.17,0.43,16983637.0
2020-12-31 18:00:00,39496829.14293356,0.35,0.08,0.27,10664144.0
2021-04-02 01:30:00,39496829.14293356,0.06,-0.08,0.14,5529556.0
2021-07-02 09:00:00,39496829.14293356,0.24,0.19,0.05,1974841.0
2021-10-01 16:30:00,39496829.14293356,0.17,0.07,0.1,3949683.0
2022-01-01 00:00:00,39496829.14293356,0.03,-0.01,0.04,1579873.0
2022-04-02 07:30:00,39496829.14293356,0.07,0.09,-0.02,-789937.0
2022-07-02 15:00:00,39496829.14293356,-0.22,-0.09,-0.13,-5134588.0
2022-10-01 22:30:00,39496829.14293356,0.07,0.02,0.05,1974841.0
2023-01-01 06:00:00,39496829.14293356,-0.08,-0.14,0.06,2369810.0
2023-04-02 13:30:00,39496829.14293356,-0.22,-0.16,-0.06,-2369810.0
2023-07-02 21:00:00,39496829.14293356,0.06,-0.01,0.07,2764778.0
2023-10-02 04:30:00,39496829.14293356,0.05,0.23,-0.18,-7109429.0
2024-01-01 12:00:00,39496829.14293356,-1.03,-0.38,-0.65,-25672939.0
2024-04-01 19:30:00,39496829.14293356,-0.51,-0.15,-0.36,-14218858.0
2024-07-02 03:00:00,39496829.14293356,-0.32,-0.01,-0.31,-12244017.0
2024-10-01 10:30:00,39496829.14293356,-0.12,0.16,-0.28,-11059112.0
2024-12-31 18:00:00,39496829.14293356,-0.49,-0.26,-0.23,-9084271.0
