mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-04-02 13:30:00,11024650993,0.97,1.0,-0.03,101815683
2019-07-02 21:00:00,11024650993,-0.74,0.16,-0.9,42937900
2019-10-02 04:30:00,11024650993,0.47,0.92,-0.45,159057010
2020-01-01 12:00:00,11024650993,-4.18,-2.31,-1.87,-151172609
2020-04-01 19:30:00,11024650993,0.79,0.78,0.01,95010169
2020-07-02 03:00:00,11024650993,4.31,1.43,2.88,319485678
2020-10-01 10:30:00,11024650993,2.41,1.12,1.29,193197177
2020-12-31 18:00:00,11024650993,2.06,1.61,0.45,-41575006
2021-04-02 01:30:00,11024650993,-0.13,-0.95,0.82,21890668
2021-07-02 09:00:00,11024650993,3.35,1.67,1.68,71053727
2021-10-01 16:30:00,11024650993,3.31,1.49,1.82,148969508
2022-01-01 00:00:00,11024650993,-1.0,-1.09,0.09,-67682138
2022-04-02 07:30:00,11024650993,0.96,0.63,0.33,-115623667
2022-07-02 15:00:00,11024650993,3.45,1.64,1.81,249602462
2022-10-01 22:30:00,11024650993,3.63,1.66,1.97,292645299
2023-01-01 06:00:00,11024650993,-3.41,-2.66,-0.75,-47295055
2023-04-02 13:30:00,11024650993,-3.26,-1.38,-1.88,-235953656
2023-07-02 21:00:00,11024650993,1.41,1.73,-0.32,-312028697
2023-10-02 04:30:00,11024650993,3.37,3.22,0.15,-264590615
2024-01-01 12:00:00,11024650993,-0.18,-0.25,0.07,-148974872
2024-04-01 19:30:00,11024650993,-0.53,-0.5,-0.03,-137594426
2024-07-02 03:00:00,11024650993,4.44,3.37,1.07,65706269
2024-10-01 10:30:00,11024650993,-3.02,-2.54,-0.48,-81758949
